,group,is_risky,cluster,from_grade,to_grade,transition,high_risk_transition,working_capital_to_assets,Attr25,Attr24,Attr30,Attr12,Attr55,Attr41,retained_earnings_to_assets,Attr56,Attr29,Attr45,Attr21,cash_to_current_liabilities,Attr58,Attr57,Attr47
2370,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.35436,0.4041,0.22447,0.17092,0.23193,4545.0,0.13657,0.0,0.018627,4.1081,1.1049,1.547,39.716,0.94731,0.23195,14.218
2371,risky_upgrade,1,1,B,BB,B→BB,1,0.033487,0.042896,0.022178,0.12031,0.048208,210.0,0.20811,0.0,0.005506,3.7973,0.09692,1.0452,-11.716,0.99326,0.10064,13.503
2372,risky_upgrade,1,1,BBB,A,BBB→A,0,0.097011,0.50502,0.002735,0.27199,0.006791,5822.2,0.23039,0.002392,0.00722,4.7783,0.012128,1.232,-24.801,0.99278,0.004736,47.58
2373,risky_upgrade,1,1,CCC,B,CCC→B,1,0.05342,0.10834,0.058964,0.47194,0.092602,214.0,0.42852,0.0,0.37057,3.6027,0.19367,1.2614,-35.233,0.60425,0.28652,39.916
2374,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.20811,-0.015947,0.015869,0.17743,0.032023,-241.82,0.54248,-0.029578,0.14875,3.0652,0.25175,1.0452,-34.248,0.82071,0.027224,7.1242
2375,risky_upgrade,1,1,B,BB,B→BB,1,0.022193,0.32324,0.004723,0.3499,0.007844,279.95,0.26564,0.000631,-0.027068,4.1009,0.002044,1.0452,-68.147,1.0271,0.001952,68.451
2376,risky_upgrade,1,1,CCC,B,CCC→B,1,0.13623,0.14762,0.12631,0.19237,0.15215,4666.0,0.1659,0.10123,0.046388,4.5347,0.36315,1.1088,-14.688,0.95361,0.68572,27.743
2377,risky_upgrade,1,1,CCC,B,CCC→B,1,0.19393,0.18632,0.23988,0.56507,0.1882,1884.6,0.24833,0.0,0.44873,3.9876,0.15036,1.0543,-298.78,0.55596,0.61503,380.53370000000007
2378,risky_upgrade,1,1,B,BB,B→BB,1,0.043352,0.060806,0.023422,0.30251,0.03804,611.0,0.21758,0.0,-0.009174,4.149,0.082557,1.0452,-36.924,0.98248,0.063426,41.796
2379,risky_upgrade,1,1,B,BB,B→BB,1,-0.25174,0.17525,0.021218,0.22003,0.046341,-41.17,0.11258,0.0,0.01424,2.2136,0.26316,1.0452,-57.857,0.96939,0.015227,6.1462
2380,risky_upgrade,1,1,B,BB,B→BB,1,-0.009548,0.28218,0.012322,0.52121,0.020661,-182.0,0.30137,0.0,0.016299,4.2802,0.041927,1.2711,-103.12,0.97584,0.038336,93.118
2381,risky_upgrade,1,1,B,BB,B→BB,1,0.061598,0.41235,0.004346,0.30388,0.002723,474.0,0.17274,0.0,-0.11926,3.8862,0.005216,0.98687,-36.907,0.98545,0.001814,51.938
2382,risky_upgrade,1,1,CCC,B,CCC→B,1,0.1743,0.15229,0.059859,0.073047,0.039003,198.0,0.80965,0.0,0.003108,3.0554,1.1154,0.93185,5.0762,0.99706,0.13615,0.77787
2383,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.061857,0.033207,0.14741,0.39995,-0.082765,-475.0,-2.2021499999999996,-0.070973,0.13925,3.8853,-0.77204,0.66719,-31.271,0.8603,-0.12678,15.413
2384,risky_upgrade,1,0,CCC,B,CCC→B,1,-1.00064,-1.86106,0.034945,2.0306,0.016762,-40395.0,0.40189,-1.880592,-0.18106,4.4303,0.08287,1.0452,-515.92,0.90354,-0.025203,109.4
2385,risky_upgrade,1,1,B,BB,B→BB,1,-0.028674,0.26106,0.031347,0.51816,0.048451,-3068.0,0.66915,-0.034601,0.15772,5.0294,0.25105,1.0452,-45.189,0.96537,0.11014,34.029
2386,risky_upgrade,1,1,BBB,A,BBB→A,0,0.46197,0.11525,0.16825,0.029959,0.82751,1090.2,0.038603,0.0,0.026129,3.3729,0.282825,1.2675,35.509,0.97615,0.14499,0.0
2387,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.49351,0.24646,0.09397,0.16917,0.19703,1636.0,0.16354,0.0,0.04718,3.5205,0.10601,1.0452,-13.525,0.96417,0.20347,63.837
2388,risky_upgrade,1,1,BBB,A,BBB→A,0,0.014161,0.29449,0.36933,0.18622,0.63078,26.0,0.050933,0.0,0.14197,3.2639,2.1307,1.0452,-20.391,0.85825,0.87064,21.665
2389,risky_upgrade,1,1,BB,BBB,BB→BBB,0,-0.040315,0.26292,0.040427,0.19118,0.090924,-408.13,0.18733,0.0326,0.01456,4.0053,1.6551,1.5101,-6.2105,0.98544,0.12399,1.9532
2390,risky_upgrade,1,0,CCC,B,CCC→B,1,-1.00064,-1.2759,-0.37367,1.9586,-0.1182,-40775.49,-2.2021499999999996,-0.281,-0.080481,4.834,-0.98165,1.2494,-653.35,1.0805,0.14922,80.445
2391,risky_upgrade,1,1,CCC,B,CCC→B,1,0.57602,0.11104,0.15567,0.11504,0.44907,7911.0,0.03925,0.12953,0.12014,4.1378,0.20138,1.0452,-10.926,0.87986,1.1666,102.08
2392,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.060759,-0.026129,0.024774,0.29657,0.12591,-772.0,0.20808,-0.048958,0.00426,4.104,0.80926,1.0452,-14.081,0.97892,0.079084,4.4011
2393,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.42127,0.22824,-0.004183,3.0407,-0.008404,-7143.0,1.3623,-0.000153,-0.09304,4.2293,0.282825,0.31632000000000005,-883.03,1.093,-0.000669,0.0
2394,risky_upgrade,1,1,B,BB,B→BB,1,0.16663,0.21645,0.31531,0.15476,0.31497,863.0,0.098658,0.0,0.043982,3.7142,0.32007,1.0084,-28.039,0.9517,0.74183,40.386
2395,risky_upgrade,1,2,B,BB,B→BB,1,0.8898208000000005,0.040153,0.04608,-0.32137,9.399790000000033,52.1,0.002963,0.0,0.019324,1.94594,0.282825,1.0452,174.33,0.978,0.046257,0.0
2396,risky_upgrade,1,1,CCC,B,CCC→B,1,0.003463,0.13605,0.001091,0.82524,0.002707,14.0,-0.24011,0.086248,-0.1989,3.6067,0.007258,1.0452,-44.467,0.97403,0.007349,44.093
2397,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.047216,0.28849,-0.038146,0.076222,-0.14226,-396.0,-1.1927,0.0,0.000966,3.9236,-0.72971,1.0377,-7.2952,1.0074,-0.31049,4.9354
2398,risky_upgrade,1,0,CCC,B,CCC→B,1,-1.00064,-1.86106,0.13809,0.32199,0.041398,-217.42,0.5877,-1.880592,0.011347,1.9636,3.2071,1.0452,-88.382,0.97866,-0.059122,1.5905
2399,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.008438,0.29564,0.033368,0.3467,0.015719,-257.0,0.68302,0.0,0.1802,4.4837,0.029874,1.0961,-45.599,0.81928,0.01969,41.499
2400,risky_upgrade,1,1,BB,BBB,BB→BBB,0,-0.15268,0.3991,0.023087,0.3113,0.052918,-7542.4,0.21415,0.022707,-0.000878,4.6937,0.17969,0.89574,-55.488,1.0009,0.056896,24.135
2401,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.083767,0.052099,0.020462,0.33183,0.069997,5946.3,0.23672,0.0,0.031304,4.8512,0.079953,1.0452,-19.807,1.0016,0.058928,33.439
2402,risky_upgrade,1,1,CCC,B,CCC→B,1,0.054014,0.36814,-0.051896,0.10952,-0.10192,1459.9,1.3179,-0.051896,-0.01447,4.4318,-0.40109,0.86468,-9.7422,1.0145,-0.14097,16.588
2403,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.2023,-0.016147,0.017119,0.26268,-0.060816,-3959.0,0.20375,0.0,0.018387,4.2916,-0.21233,1.0739,-44.011,0.98125,-0.16795,18.161
2404,risky_upgrade,1,1,B,BB,B→BB,1,-0.13619,0.46084,0.018371,0.093539,0.052828,-2732.8,0.15836,0.018371,0.011909,4.3025,0.33265,1.2048,-18.449,0.98809,0.039866,5.0255
2405,risky_upgrade,1,1,BB,BBB,BB→BBB,0,-0.02265,0.32847,-0.015036,0.46627,-0.047162,-2557.1,0.36778,-0.013359,-0.011082,5.0527,-0.1145,1.1717,-42.232,1.0111,-0.040671,34.058
2406,risky_upgrade,1,1,B,BB,B→BB,1,0.43923,0.49449,0.012022,0.13806,0.023912,4826.9,0.29788,0.006338,0.008258,4.041,0.018448,1.0452,9.7417,0.99174,0.012817,35.153
2407,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.12852,0.12978,0.045607,2.0119,-0.12172,-1633.0,0.9333,0.0,-0.23272,4.104,-3.9237,0.64405,-121.92,0.98788,-0.27429,7.4576
2408,risky_upgrade,1,1,B,BB,B→BB,1,0.03211,0.015115,0.01526,0.31637,0.017266,42.0,0.39588,0.0,0.015705,3.1166,0.075684,1.0452,-20.581,0.97443,0.28021,24.66
5982,risky_upgrade,1,1,B,BB,B→BB,1,0.07384,-0.01194,0.0039272,0.56729,0.0050833,93.26,0.53067,-0.015867,0.013541,3.1014,0.0056886,1.0452,-204.29,0.98518,0.017408,218.43
5983,risky_upgrade,1,1,B,BB,B→BB,1,-0.053446,-0.078925,-0.077147,0.43993,-0.11814,-411.0,0.7539,0.0,0.0039268,3.8859,-0.27915,1.0907,-87.062,0.98405,2.8106089999999995,77.321
5984,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.1565,-0.092469,0.09161,0.46969,0.11719,-590.0,0.24677,-0.12189,0.06076,3.5763,0.19917,1.0452,-109.37,0.96733,0.55144,66.827
5985,risky_upgrade,1,1,B,BB,B→BB,1,0.2989,0.30951,0.006145,0.33263,0.015515,3412.7,0.2763,0.0,0.02192,4.0576,0.0056708,1.0452,-32.516,0.99648,0.0074609,96.181
5986,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.20961,0.10678,0.082485,0.85876,0.075499,-12538.0,0.66947,0.0,0.22281,4.7768,0.53916,0.9417,-95.553,0.77025,0.11235,13.634
5987,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.77353,-0.81733,-0.3434,0.89753,-0.1197,-13119.0,2.884,-0.65896,-0.10822,4.2294,-0.6471,1.0714,-206.05,0.89031,0.64957,50.714
5988,risky_upgrade,1,1,B,BB,B→BB,1,-0.26646,-0.11281,-0.033056,0.46517,0.034634,-1599.0,0.30453,-0.21113,0.080669,3.7782,0.060952,1.8025,-122.23,0.9569,0.043019,42.132
5989,risky_upgrade,1,1,B,BB,B→BB,1,-0.0032415,-0.091159,0.18029,0.31749,0.1978,-16.0,0.14708,-0.22934,0.10786,3.6934,0.48257,1.0452,-45.956,0.8909,2.1008,38.614
5990,risky_upgrade,1,1,B,BB,B→BB,1,0.021912,0.086438,0.29483,0.43024,0.099355,1.0471,0.21474,0.0,0.16893,4.2391,0.10587,1.0353,-86.872,0.84062,0.084378,89.363
5991,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.030981,0.53523,-0.029375,4.20196500000005,-0.41204,-6754.0,-1.0264,0.53082,0.46782,5.3385,0.0,1.0452,-937.42,0.75398,0.0,32.119
5992,risky_upgrade,1,1,B,BB,B→BB,1,0.018043,0.37129,0.029752,0.77962,0.097371,398.0,0.29597,0.0,-0.12423,4.3436,0.10964,1.0452,-122.03,0.94524,0.064722,128.63
5993,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.073643,-0.30062,-0.23178,0.57861,-0.29674,-1121.0,-0.16871,-0.18907,0.10437,4.1825,-1.4646,0.94133,-49.484,0.91122,-0.79089,29.004
5994,risky_upgrade,1,3,CCC,B,CCC→B,1,0.15024,-0.4363,-0.29791,0.36011,-0.23731,3919.0,-0.28916,-0.28545,-0.07503,4.4164,-0.32238,1.075,-59.486,1.0652,-0.36906,86.157
5995,risky_upgrade,1,1,CCC,B,CCC→B,1,0.0079861,0.24293,0.048722,0.57811,0.076815,648.79,0.39548,0.0,0.32862,4.9098,0.13908,1.0452,-137.64,0.70781,0.17159,141.25
5996,risky_upgrade,1,1,CCC,B,CCC→B,1,0.2239,0.019797,0.006232,0.50249,0.017341,3393.0,0.49339,0.0,0.52527,4.1805,0.018263,1.0452,-69.185,0.48656,0.01054,168.37
5997,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.087251,0.012658,-0.028773,1.3071,-0.10694,-618.0,0.34075,0.0,-0.058325,3.8502,-0.75142,1.0362,-89.909,1.0066,-0.39992,28.953
5998,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.058396,-0.73888,0.0018727,0.60606,0.0049612,-5900.0,0.62719,-0.74075,0.13967,5.0045,0.012565,1.0452,-72.375,0.87443,0.0065396,47.114
5999,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.36415,0.17281,0.094238,1.0741,0.069884,-14618.0,0.5947,-0.019017,0.22984,4.6036,0.31157,0.95831,-254.23,0.7516,0.15814,63.346
6000,risky_upgrade,1,1,B,BB,B→BB,1,0.2587,0.30646,-0.015556,0.59841,0.10791,1977.0,0.31032,0.0,0.40298,3.8832,0.098095,1.2135,-37.135,0.61582,0.083301,137.82
6001,risky_upgrade,1,1,B,BB,B→BB,1,0.69612,0.33862,0.074288,0.0047667,-0.30702,2061.9,-0.10706,-0.0013234,0.088871,3.4716,-0.29052,0.80953,77.727,0.93321,-0.087519,39.861
6002,risky_upgrade,1,1,B,BB,B→BB,1,0.44602,0.30329,0.11014,0.08152,0.21996,374.41,0.10871,-0.13597,0.022612,2.924,0.24774,1.0452,0.08566,0.97887,0.22062,27.168
6003,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.18051,0.088247,0.91179,0.68549,-0.12824,-5259.0,-0.91265,0.0,0.10219,4.4644,-0.22591,0.98898,-200.23,0.9693,-0.52038,135.02
6004,risky_upgrade,1,1,B,BB,B→BB,1,0.13096,-0.029206,0.20402,0.32248,0.25934,744.0,0.15458,-0.38338,0.16292,3.7544,0.66257,1.225,-20.282,0.82855,2.8106089999999995,37.996
6005,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.023375,0.001122,0.045067,0.24407,0.05013,-2375.0,0.4343,-0.051818,0.19191,5.0069,0.13004,1.1526,-27.636,0.79911,0.14253,21.858
6006,risky_upgrade,1,1,CCC,B,CCC→B,1,0.02382,-0.16391,-0.03824,0.18745,-0.0091508,1627.0,5.5699,-0.20728,0.86279,4.8344,-0.058861,1.0248,-8.8032,0.13766,-0.030332,10.96
6007,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.73909,0.75317,0.7416,-0.028378,1.2475,1572.1,0.027585,0.0,0.11063,3.3278,2.8473,1.3653,55.742,0.88774,0.27563,6.4833
6008,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.34317,0.594,0.14042,0.074697,0.37931,480.1,0.065984,0.0,0.046371,3.1458,0.25981,1.0452,-7.1418,0.96078,0.16447,36.838
6009,risky_upgrade,1,1,BBB,A,BBB→A,0,0.33261,0.39701,0.016375,0.16795,0.03833,227.08,0.19516,0.0,0.015743,2.8342,0.015612,1.0452,-36.992,0.98598,0.015804,85.598
6010,risky_upgrade,1,1,B,BB,B→BB,1,0.093515,0.26897,0.14588,0.24807,0.053319,509.0,0.25681,0.0,0.014669,3.7358,0.074109,1.0665,-40.408,0.97943,0.10014,51.461
6011,risky_upgrade,1,1,B,BB,B→BB,1,0.6762,0.14134,0.060619,-0.11786,0.22982,113.67,0.069098,0.087388,0.018666,2.2256,0.282825,1.0452,78.015,0.98133,0.065449,0.0
6012,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.13777,-0.6048,-0.45616,0.38698,-0.4514,-209.0,-0.097214,-0.97297,-0.15557,3.181,0.282825,1.0452,-23.1,1.1486,1.3938,0.0
6013,risky_upgrade,1,1,B,BB,B→BB,1,0.21729,0.25065,0.049947,0.052381,0.076485,372.0,0.43228,0.089918,0.0081695,3.2335,0.16966,1.0452,-1.2237,0.99181,0.11658,14.271
6014,risky_upgrade,1,0,CCC,B,CCC→B,1,0.27469,-0.69519,0.36369,1.7066,-0.51798,7305.0,-0.049981,-1.880592,0.40793,4.4248,-1.84,1.6248,-94.816,1.6584000000000014,-0.31223,156.62
6015,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.09297,0.02435,-0.011745,0.38411,-0.16705,-541.28,-2.2021499999999996,-0.041423,-0.034825,3.7651,-0.44369,0.93657,-84.376,1.0637,-0.20562,50.603
6016,risky_upgrade,1,1,A,AA,A→AA,0,0.21981,0.40488,0.62571,0.59415,0.049273,68985.0,0.25021,0.080972,0.13555,5.4967,0.16961,0.83315,1.7872,0.90334,0.047226,56.237
6017,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.14723,-0.22289,0.077108,0.32732,0.11745,-636.76,0.27599,-0.31353,0.1867,3.636,0.92126,0.92092,-46.375,0.80816,0.094744,11.322
6018,risky_upgrade,1,1,B,BB,B→BB,1,0.020135,0.23668,0.98428,1.9405,0.079564,1993.7,0.70113,0.0,0.17863,4.9957,0.25399,1.1654,-69.134,0.87738,0.020306,41.928
6019,risky_upgrade,1,1,BB,BBB,BB→BBB,0,-0.24844,0.021705,0.014124,0.5551,0.026442,-3627.9,0.2832,0.0019665,0.035766,4.1644,0.29569,1.0452,-75.528,0.99465,0.056177,9.3414
6020,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.35734,-1.1852,-0.50231,0.20553,-0.58254,-51.79,-0.10811,-0.68288,-0.086832,2.1612,-7.4286,1.0452,-27.905,1.0975,2.8106089999999995,4.4287
6021,risky_upgrade,1,1,A,AA,A→AA,0,0.23133,0.40618,0.44066,-0.047168,0.90704,1843.0,0.042169,-0.049106,0.37453,3.9013,9.6345,1.7379,58.782,0.62281,0.75027,11.556
6022,risky_upgrade,1,1,CCC,B,CCC→B,1,0.062684,0.11787,0.0080836,0.31637,0.011614,192.0,1.8365,0.0,0.18939,3.4861,-0.011693,1.0452,-22.403,0.79485,-0.01177,31.5
6023,risky_upgrade,1,1,B,BB,B→BB,1,0.061922,-0.27885,-0.095025,0.47052,-0.075157,44.67,1.5849,-0.22622,-0.011754,2.8582,-0.18789,0.89482,-53.771,1.0114,-0.19096,65.919
6024,risky_upgrade,1,1,CCC,B,CCC→B,1,0.29453,0.37944,0.1857,-0.0094241,0.7937,1318.0,0.050643,0.0,-0.23141,3.6508,1.3026,1.0452,75.839,0.82193,0.20862,52.66
6025,risky_upgrade,1,3,CCC,B,CCC→B,1,0.038515,0.12394,-0.36548,1.6705,-0.47206,470.0,-0.19483,-0.13857,-0.65539,4.0865,-0.78771,0.83451,-136.43,1.354,-1.6263,146.41
6026,risky_upgrade,1,1,B,BB,B→BB,1,0.35468,0.19218,0.099701,0.4793,0.077439,1307.0,0.26692,-0.055946,0.046251,3.5664,0.15939,0.89805,-109.29,0.96344,0.14371,56.233
6027,risky_upgrade,1,1,B,BB,B→BB,1,0.12446,0.30682,0.04713,0.30398,0.020645,258.0,0.44861,0.0,0.0072496,3.3166,0.024344,1.0794,-23.676,0.98808,0.018483,42.03
6028,risky_upgrade,1,1,B,BB,B→BB,1,0.17546,0.079848,0.027798,0.41741,0.022192,4652.0,0.51924,0.0,0.012719,4.4235,0.029672,1.0833,-38.026,0.98204,0.036866,69.434
6029,risky_upgrade,1,1,CCC,B,CCC→B,1,0.013844,0.098072,0.049891,0.23542,0.083818,1664.5,0.21285,0.036067,0.028331,5.08,0.12267,1.1854,-28.542,0.97167,0.36776,29.239
6030,risky_upgrade,1,1,B,BB,B→BB,1,-0.084242,0.031846,0.0094878,0.59016,0.014444,-1801.0,0.44379,0.0069704,0.017079,4.33,0.027964,1.2681,-77.92,0.98292,0.21888,56.519
6031,risky_upgrade,1,1,BB,BBB,BB→BBB,0,-0.1695,0.38769,0.0009378,2.6202,0.0025563,-13162.0,7.4916,0.00069659,0.0093734,4.8901,0.010573,1.0452,-419.96,0.99063,0.0017968,118.58
6032,risky_upgrade,1,1,B,BB,B→BB,1,0.084769,0.30984,0.013688,0.35761,-0.040191,7890.0,-2.2021499999999996,0.13437,0.043218,4.9688,-0.05916,1.1578,-51.565,0.95912,-0.03198,74.187
6033,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.1565,-0.092469,0.09161,0.46969,0.11719,-590.0,0.24677,-0.12189,0.06076,3.5763,0.19917,1.0452,-109.37,0.96733,0.55144,66.827
6034,risky_upgrade,1,1,BB,BBB,BB→BBB,0,-0.12752,0.35883,0.21122,0.3569,0.51558,-4036.0,0.090928,-0.0050174,0.19564,4.5004,11.106,1.0452,-35.897,0.80869,0.49422,3.9988
6035,risky_upgrade,1,1,CCC,B,CCC→B,1,0.15629,-0.029559,0.012215,0.66584,0.011452,1343.0,0.71066,-0.029835,0.14164,3.9341,0.00070924,0.95008,-115.57,0.85653,0.0011603,168.68
6036,risky_upgrade,1,1,BBB,A,BBB→A,0,0.061434,0.33317,0.33677,0.19492,0.65743,653.16,0.043259,0.2658,0.11266,4.0266,1.5112,1.0452,-15.671,0.88734,0.79781,22.47
6037,risky_upgrade,1,1,B,BB,B→BB,1,-0.01568,0.017049,0.014574,0.44296,0.0075875,-134.0,0.32594,0.0,0.018991,3.9318,0.0095548,1.2643,-69.099,0.97597,0.045207,64.022
6038,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.22971,-0.10244,0.23607,0.3491,0.21467,-1407.1,0.14085,0.23334,0.085952,3.7871,0.61107,0.8885,-94.369,0.91405,-2.2779,58.153
6039,risky_upgrade,1,1,CCC,B,CCC→B,1,0.034268,0.30592,0.11434,0.27016,0.89548,90.33,0.13768,0.0,0.3678,3.4209,1.1746,1.0313,-7.0094,0.62794,0.19771,13.069
6040,risky_upgrade,1,3,CCC,B,CCC→B,1,0.61333,0.94222,-0.059496,-0.36546,-2.09503,827.99,-0.02153,0.0,-0.091686,3.1303,-0.52422,0.81766,158.87,1.0809,-0.08261,52.037
6041,risky_upgrade,1,3,CCC,B,CCC→B,1,0.8898208000000005,-1.7289,-0.13664,0.2175,-2.09503,18.23,-0.0018592,-1.880592,0.052943000000000004,1.94594,0.282825,1.0452,2614.7,0.95096,-0.13761,0.0
6042,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.047493,0.3647,-0.19814,0.34345,-0.34803,-3124.0,-0.34474,-0.19814,-0.045618,4.8181,-0.72949,0.72258,-75.075,1.0456,-0.54329,55.686
6043,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.085614,0.08872,0.0094176,0.20025,0.011153,-861.18,0.61256,0.0040541,0.018704,4.0025,0.032148,0.31632000000000005,-36.788,0.9813,0.045696,22.112
6044,risky_upgrade,1,3,CCC,B,CCC→B,1,0.61976,0.6396,-0.77748,-0.12918,-2.09503,984.82,-0.016516,-0.77748,-0.20649,3.2011,-9.0928,0.31632000000000005,86.69,1.2065,-1.2156,13.979
6045,risky_upgrade,1,1,CCC,B,CCC→B,1,0.092317,0.23201,-0.028614,0.21773,-0.24089,327.08,-0.22963,0.2418,0.9867157000000019,3.5494,-1.5222,1.0452,24.345,0.10185,-0.038469,13.563
6046,risky_upgrade,1,2,B,BB,B→BB,1,0.40813,0.80068,0.014244,-0.20055,0.12933,230.09,0.050169,0.0,0.0083426,2.7511,53.541990000000055,1.0452,94.251,0.98866,0.016654,0.0040779
6047,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.67709,-0.23637,-0.10898,0.43886,-0.13528,-2663.0,-0.088629,-0.059863,-0.18106,3.5947,-1.3236,0.56399,-92.523,1.0277,0.78919,14.189
6048,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.50612,0.5235,1.3467,0.071816,0.69473,545.6,0.10902,0.15593,0.02573,3.0326,0.282825,0.57546,43.82,0.94463,0.27362,0.0
6049,risky_upgrade,1,1,B,BB,B→BB,1,0.032851,0.31924,0.031125,0.32577,0.049513,242.6,0.31468,0.031125,0.016102,3.8683,0.12818,1.3798,-42.118,0.9839,0.097496,48.211
6050,risky_upgrade,1,1,CCC,B,CCC→B,1,0.38653,0.4438,0.35319,0.10384,0.635,1633.3,0.041828,0.28354,0.082044,3.6259,0.64539,1.0452,-4.4675,0.91796,0.63891,34.176
6051,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.0098778,0.21044,-0.25505,0.46401,0.015485,-38.0,0.71778,0.0,0.21087,3.5851,0.037604,1.0316,-57.169,0.68166,0.039544,55.561
6052,risky_upgrade,1,1,B,BB,B→BB,1,0.012449,0.4611,0.093804,0.14737,0.21353,1142.0,0.13256,0.074062,0.030678,4.9625,0.36142,1.4756,-22.255,0.96932,0.16062,23.422
6053,risky_upgrade,1,3,CCC,B,CCC→B,1,0.01094,-0.10205,-0.10205,0.47391,-0.15726,37.0,-1.9724,0.0088025,0.0069721,3.5292,-2.1737,0.85033,-6.7921,1.0366,-2.9482139999999997,8.5146
6054,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.23506,0.33899,0.029904,0.22804,0.038787,-2273.0,0.42792,0.0,0.10982,3.9854,0.23557,0.95594,-46.924,0.87816,0.05049,12.732
6055,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.51783,-0.25353,0.013721,4.20196500000005,0.02403,-493.63,1.258,-0.26705,0.011243,2.9792,0.282825,1.0452,-1662.2,0.89227,0.031568,0.0
6056,risky_upgrade,1,1,BBB,A,BBB→A,0,0.050173,0.55872,0.1214,0.1794,0.31371,8729.0,0.069344,0.094362,0.042161,5.2405,0.93608,1.0891,-9.5459,0.95784,0.16889,18.237
6057,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.74966,-0.30823,-0.082178,1.4219,-0.073207,-9843.0,-0.75095,-0.081721,-0.075522,4.1183,-1.0377,1.106,-358.57,1.0755,0.26513,34.552
6058,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.16009,0.34402,0.036325,0.40755,0.068079,6232.6,0.29076,0.028282,0.027086,4.5903,0.054646,1.6772,-84.238,0.97291,0.082211,121.43
6059,risky_upgrade,1,1,BB,BBB,BB→BBB,0,-0.14547,0.31798,-0.066255,0.74817,-0.098182,-5011.2,0.50142,-0.060657,0.040503,4.5372,-0.28681,0.82298,-171.38,0.9595,-0.19076,89.346
6060,risky_upgrade,1,3,CCC,B,CCC→B,1,0.025771,0.20478,-0.042564,0.48507,-0.66685,2112.3,-0.12215,-0.042564,-0.32139,4.9136,-9.0759,0.96756,50.707,1.3214,-0.20785,10.158
6061,risky_upgrade,1,1,B,BB,B→BB,1,0.11644,0.25052,0.067221,0.25217,0.17452,393.0,0.30299,0.061197,0.017755,3.5283,0.20958,1.0452,-22.356,0.98224,0.24428,37.368
6062,risky_upgrade,1,1,BBB,A,BBB→A,0,-0.091746,0.18266,0.027074,0.48897,0.042482,-1024.9,0.15248,0.017855,0.027265,4.0481,0.10026,1.0992,-66.516,0.97273,0.097747,40.681
6063,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.048815,0.16064,-0.046672,0.18339,-0.056539,-313.0,0.68711,-0.055368,-0.00067544,3.807,-0.17268,0.90175,-30.457,1.0007,-0.34468,26.66
6064,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.28464,-0.082286,-0.23974,0.76619,-0.31723,-2580.0,-0.9576,-0.0065004,-0.083586,3.9573,-1.8199,1.0452,-118.7,1.0652,-2.9482139999999997,35.331
6065,risky_upgrade,1,1,A,AA,A→AA,0,0.031616,0.31506,0.36192,0.44257,0.55616,45.4,0.047903,0.0,0.27791,3.1572,0.282825,1.0452,10.523,0.71249,0.80954,0.0
6066,risky_upgrade,1,1,B,BB,B→BB,1,-0.26896,0.0051092,0.10027,0.69336,0.012472,-4422.0,0.35258,-0.0038343,0.022576,4.2159,0.056144,0.97417,-126.2,0.97061,0.102,45.131
6067,risky_upgrade,1,1,B,BB,B→BB,1,-0.015534,0.20325,0.063163,0.34627,-0.0076294,-107.0,0.29315,0.0,0.020306,3.8381,-0.10724,0.9581,-14.58,0.98244,-0.027647,11.217
