antecedents_str,consequents_str,support,confidence,lift,lift_vs_baseline,conf_safe,conf_diff
Attr12=LOW & Attr58=HIGH,Attr41=LOW & retained_earnings_to_assets=LOW,0.23547400611620795,0.6062992125984252,2.092452163796148,7.27002817308387,0.43049568965517243,0.1758035229432528
Attr45=LOW & Attr56=LOW,working_capital_to_assets=LOW,0.20718654434250763,0.6062639821029082,1.3042652772871774,7.269605730353221,0.4739919975377039,0.13227198456520434
Attr12=LOW & Attr24=LOW & Attr56=LOW,Attr55=LOW,0.20718654434250763,0.6062639821029082,1.3085697831528118,7.269605730353221,0.50438763830599,0.10187634379691823
Attr45=LOW & Attr56=LOW,Attr12=LOW & working_capital_to_assets=LOW,0.20718654434250763,0.6062639821029082,2.081347214148567,7.269605730353221,0.4564481378885811,0.14981584421432714
Attr57=LOW,Attr12=LOW & Attr41=LOW & Attr45=LOW,0.26299694189602446,0.6056338028169014,1.6003414425949636,7.262049360382478,0.40104166666666674,0.20459213615023464
Attr24=LOW & Attr56=LOW,Attr55=LOW,0.21330275229357798,0.6052060737527115,1.306286377010803,7.256920535732054,0.49982823771899687,0.10537783603371464
Attr29=LOW,Attr12=LOW,0.22324159021406728,0.6045548654244306,1.1873239699326656,7.249112010181016,0.37545280204559983,0.22910206337883077
Attr30=HIGH,Attr45=LOW,0.2652905198776758,0.6024305555555555,1.2791869588744587,7.223639780835881,0.49152173913043484,0.11090881642512063
Attr30=HIGH,Attr55=LOW & cash_to_current_liabilities=LOW & working_capital_to_assets=LOW,0.2652905198776758,0.6024305555555555,1.9313214869281041,7.223639780835881,0.49347826086956526,0.10895229468599021
Attr12=LOW & Attr45=LOW & Attr58=HIGH,working_capital_to_assets=LOW,0.20718654434250763,0.6022222222222222,1.2955701754385964,7.221141692150867,0.4759685406350131,0.12625368158720912
Attr24=LOW & Attr56=LOW,Attr12=LOW & working_capital_to_assets=LOW,0.2117737003058104,0.6008676789587852,2.0628213230396093,7.204899599992039,0.4723462727585022,0.12852140620028302
cash_to_current_liabilities=LOW,retained_earnings_to_assets=LOW,0.2576452599388379,0.6007130124777184,1.3385564230338256,7.203045021177779,0.48580715059588303,0.11490586188183533
Attr12=LOW & Attr45=LOW & Attr56=LOW,Attr55=LOW,0.20336391437308868,0.600451467268623,1.2960239590550475,7.1999088781659655,0.4662596401028278,0.1341918271657952
Attr45=LOW & Attr58=HIGH,working_capital_to_assets=LOW,0.20795107033639143,0.6004415011037528,1.291739281979784,7.199789375620229,0.4722374931280923,0.1282040079756605
Attr24=LOW & Attr45=LOW,Attr12=LOW & Attr55=LOW,0.2408256880733945,0.6,2.1153638814016174,7.194495412844036,0.4867708959711365,0.11322910402886349
Attr12=LOW & Attr41=LOW & Attr58=HIGH,Attr30=HIGH,0.20412844036697247,0.6,1.3624999999999998,7.194495412844036,0.48734662576687116,0.11265337423312882
