,group,is_risky,cluster,from_grade,to_grade,transition,high_risk_transition,Attr49,Attr38,Attr25,Attr13,Attr35,working_capital_to_assets,Attr30,Attr24,Attr52,retained_earnings_to_assets,Attr56,Attr55,Attr26,Attr63,Attr41,Attr29,Attr21,Attr43,Attr57,Attr20,Attr58,cash_to_current_liabilities,Attr45,Attr46
13677,risky_upgrade,1,0,B,BB,B→BB,1,0.0,0.24952,0.20934,0.021009,0.048377,0.020001,0.76851,0.060566,0.78857,0.0,0.17527,4035.0,0.027308,1.5376,0.54734,5.3048,1.098,87.804,0.085796,38.84,0.97402,-189.84,0.19743,0.86757
13679,risky_upgrade,1,0,BB,BBB,BB→BBB,0,0.0022322,0.35147,0.081021,0.048766,0.043508,-0.022951,0.45514,0.06792,0.49158,0.0,0.032236,-49.0,0.086648,2.0845,0.28623,3.3294,1.6754,143.45,0.065687,68.801,0.96965,-85.727,0.082014,0.53825
13682,risky_upgrade,1,1,B,BB,B→BB,1,0.089664,0.34055,0.34055,0.2649,0.022826,-0.53242,3.5779,0.033815,3.241538000000006,0.033815,0.035752,-6245.8,0.069082,0.293002,0.64285,4.0693,1.172,85.331,0.099294,26.742,0.96425,-1350.4,2.8891,0.11173
13683,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.11211,0.054129,0.054129,-0.079448,-0.20936,-0.53632,0.38335,-0.25096,0.3584,-0.25557,-0.081629,-8553.5,-0.20989,2.5796,-0.20512,4.2027,1.1967,57.559,-2.9482139999999997,29.9,1.0816,-104.79,-1.2983,0.21294
13684,risky_upgrade,1,0,BB,BBB,BB→BBB,0,-0.0020179,0.50291,0.35119,0.050852,0.028465,-0.1165,0.518,1.1497,0.40101,0.0,0.022928,-1164.6,0.047112,2.5474,0.2334,3.9999,1.0249,108.73,-0.047355,76.142,1.0083,-115.94,-0.065197,0.22957
13687,risky_upgrade,1,0,BB,BBB,BB→BBB,0,0.018776,0.81865,0.062988,0.068378,0.11856,0.45169,0.0075649,0.18402,0.087101,0.0,0.05463,2373.6,0.81879,11.974,0.039906,3.7206,1.0452,77.934,0.11369,18.562,0.95568,59.826,0.84333,1.5446
13688,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.39543,0.71112,0.71112,-0.30695,-0.163,0.19914,0.3888,-0.16363,0.34507,-0.16591,-0.20561,4105.0,-0.74961,2.4037,-0.044757,4.3142,2.1166,289.55,-0.2333,274.3,1.2056,-107.64,-0.47474,0.22292
13689,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.024518,0.11643,-1.1309,-0.034942,-0.10013,0.0002733,0.56012,-0.075957,0.28048,-1.1308,0.18349,2.0,-0.061761,3.2472,-0.76915,3.8644,1.0452,103.27,0.33067,54.287,0.8076,-55.122,-0.23493,0.56461
13690,risky_upgrade,1,0,CCC,B,CCC→B,1,0.01078,-0.062692,-0.069648,0.015209,0.022558,-0.043267,0.58983,0.05043,0.67309,-0.088383,0.014707,-311.0,0.020788,1.5052,1.5248,3.8566,0.91891,194.25,-0.29885,8.4247,0.98699,-18.849,0.5297,0.19117
13691,risky_upgrade,1,2,BB,BBB,BB→BBB,0,0.3816567000000009,0.9843212,0.27755,0.40546,0.15694,0.46028,-0.6269029,0.17534,0.014425480000000001,0.035052,0.54056,1023.2,9.224649999999944,57.91630000000018,0.00050254,3.3469,1.0452,13.122,0.17581,0.0,0.44776,584.09,0.282825,26.55150999999995
13692,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.021312,0.26183,0.20921,-0.0089591,-0.0024539,-0.18073,0.080877,-0.098148,0.075967,0.0,-0.00025923,-981.0,-0.10594,12.895,-1.0257,3.7346,0.86389,19.099,-0.77127,4.8406,1.01,-12.383,-1.3754,0.24402
13694,risky_upgrade,1,0,CCC,B,CCC→B,1,0.046491,0.32939,0.30984,0.031059,-0.059137,-0.27157,0.60512,-0.043402,0.53735,0.0,0.17926,-6971.0,0.038512,1.7447,0.44037,4.4094,0.62882,114.47,0.078408,41.739,0.7416,-123.13,0.20685,0.21838
13695,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.10741,0.5491,0.26696,-0.028163,-0.09503,0.27359,0.30282,-0.13422,0.052552,-0.39528,-0.080757,1008.5,-0.073486,17.508,-0.32405,3.5666,0.91435,76.469,-0.13309,47.522,1.0597,35.087,-0.47739,3.6854
13697,risky_upgrade,1,0,BBB,A,BBB→A,0,0.0048052,0.76832,0.66374,0.078835,0.080224,0.2643,0.096392,-0.026548,0.11873,-0.064427,0.046323,1677.0,0.51828,8.7764,0.055216,3.8024,1.1194,83.308,0.070636,23.615,0.95504,33.94,0.48438,0.90415
13698,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.022433,-0.023366,-0.045081,0.058074,0.030191,0.22845,0.39598,0.0084474,0.47645,0.0014038,0.10829,2594.0,0.11593,2.3537,0.18721,4.0552,0.89736,214.12,-0.031139,191.57,0.89171,-134.42,0.0024671,0.26061
13700,risky_upgrade,1,0,BB,BBB,BB→BBB,0,-0.017931,0.55999,0.4548,0.041425,0.017649,-0.069539,0.2597,0.031264,0.21218,0.025487,0.0048921,-3607.1,0.14771,4.7362,0.2466,4.7149,0.61413,63.227,0.05604,25.726,0.99511,-39.553,0.17369,0.50798
13701,risky_upgrade,1,0,B,BB,B→BB,1,-0.024321,0.36813,0.00028308,0.0096896,0.054432,-0.16309,0.27795,0.052774,0.1863,0.0,0.018215,-4033.0,0.034556,5.3392,0.39313,4.3932,1.0641,46.338,-0.26479,22.351,1.0003,-43.705,-0.23448,0.35773
13703,risky_upgrade,1,0,BBB,A,BBB→A,0,-0.022515,0.487,0.43205,0.056413,0.028662,0.19281,0.44655,0.013002,0.39066,0.0046759,-0.029937,8772.0,0.11103,2.4854,0.21254,4.658,0.97345,203.35,0.010823,95.653,1.0299,-39.064,0.014517,0.73857
13704,risky_upgrade,1,0,B,BB,B→BB,1,-0.023286,0.62625,0.33509,0.015285,0.002675,-0.029762,0.18658,-0.02761,0.10224,-0.02761,0.007198,-564.42,0.078414,9.8523,0.25631,4.2779,0.76438,29.301,-0.082395,15.85,0.9928,-20.923,-0.20402,0.47808
13705,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.49169,0.65714,0.1776,-0.29816,-0.23819,0.090374,1.0342,-0.24036,0.19556,-0.23829,-0.24522,7371.8,-0.28478,4.1065,-0.11551,4.9115,0.38471,142.92,-1.3417,55.56,1.2452,-1.0692,-2.5838,0.98745
13706,risky_upgrade,1,0,CCC,B,CCC→B,1,0.15449,0.37269,-0.16014,0.10625,0.090025,-0.32768,0.7668,-0.018774,0.62519,-0.3313,0.28824,-4346.0,0.12907,1.6818,0.16554,4.1226,0.95615,94.682,0.39347,84.401,0.68127,-214.24,0.42824,0.39113
15445,risky_upgrade,1,0,CCC,B,CCC→B,1,0.032436,-0.007143,-0.16791,0.037078,0.082705,0.13118,0.43301,-0.16781,0.37479,-0.24848,0.035204,624.0,0.085457,2.7655,0.38002,3.6773,1.6757,150.88,-2.9482139999999997,28.227,0.96474,-9.2273,0.44311,0.22486
15446,risky_upgrade,1,0,B,BB,B→BB,1,0.043005,0.38265,0.039213,0.053286,0.065875,0.15829,0.54728,0.064878,0.55119,-0.010509,0.055751,227.14,0.069611,1.9214,0.31722,3.1569,0.87699,204.12,0.15455,182.76,0.94495,-145.05,0.064534,1.1437
15447,risky_upgrade,1,0,CCC,B,CCC→B,1,0.061505,-0.16627,-0.28941,-0.024539,-0.1692,-0.26808,0.68247,-0.1681,0.64993,0.0,-0.10421,-1438.0,-0.040336,1.3934,0.35349,3.7295,0.92563,178.21,0.29884,81.06,0.94307,-127.42,-0.14709,0.39917
15448,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.13304,0.31342,0.072442,-0.26983,-0.13471,0.026407,0.71862,0.22616,0.84784,0.0,0.40409,296.0,-0.33909,1.9574,-0.18006,4.0496,0.83058,173.9,-0.93115,114.58,0.7434,-208.13,-0.77626,0.43623
15450,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.09929,0.38621,-0.14168,-0.10789,-0.12285,0.31676,0.46313,0.013146,0.42251,0.0,-0.09302,1170.1,-0.23215,2.1518,-0.17051,3.5675,0.72705,256.09,-0.38339,206.62,1.1115,-107.63,-0.19804,0.29798
15452,risky_upgrade,1,2,CCC,B,CCC→B,1,0.019223,0.9018,0.75279,0.070444,0.090568,0.85925,-0.39496,0.071822,0.053727,-0.14251,0.047227,288.32,1.3616,19.535,0.025212,2.5258,0.31632000000000005,17.907,0.096695,0.0,0.95251,171.45,0.282825,8.7945
15453,risky_upgrade,1,0,CCC,B,CCC→B,1,-5e-05,0.22611,0.20458,0.023496,-0.19741,-0.13793,0.74435,0.039022,0.60571,0.0,-0.19032,-2384.7,0.029146,1.3844,0.58758,4.2378,0.88199,213.66,0.002566,59.161,0.99811,-91.225,0.003444,0.59151
15454,risky_upgrade,1,0,B,BB,B→BB,1,-0.024092,0.28306,0.20755,0.024424,0.003641,0.17919,0.57057,0.15569,0.61891,0.0,0.003203,4542.0,0.035959,1.6209,1.0033,4.4039,0.9605,261.84,0.000255,43.573,0.97944,13.37,0.000528,0.28428
15455,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.8681929,-0.7113339999999999,-1.86106,-0.5750552000000001,-0.032729,-1.00064,4.20196500000005,-1.034518,3.241538000000006,-1.880592,0.80714,-19786.0,-0.096169,0.293002,-0.9373,3.7253,0.31632000000000005,659.6461000000003,0.12921,248.11,1.6584000000000014,-2978.4999999999995,-10.095080000000001,0.07834487
15456,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.13783,0.8691,0.01376,-0.14916,-0.032551,0.042745,0.4701,-0.26405,0.46923,0.018509,0.9867157000000019,114.94,-0.27936,1.873,-0.12913,3.4296,0.61594,121.16,-0.042024,1.5522,0.0475312,-45.053,-10.095080000000001,0.71318
15457,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.04754,0.43944,-0.14132,-0.12898,-0.004339,0.19294,1.1461,-0.35554,0.74222,-0.23544,-0.006664,21215.0,-0.090594,1.3384,-1.6425,5.0412,0.75633,354.62,-0.3784,155.42,1.006,-46.025,-0.28538,0.66624
15458,risky_upgrade,1,0,B,BB,B→BB,1,0.030966,0.30807,0.12571,0.072611,0.062935,-0.08261,0.42958,-0.10716,0.43841,-0.14992,0.040684,0.87465,0.12267,2.3472,0.16449,4.7697,1.5869,83.441,0.22527,33.502,0.96685,-73.671,0.29143,0.65921
15459,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.11059,0.70488,0.64081,-0.046626,-0.2065,-0.11524,0.17528,0.048395,0.14941,0.0,0.087659,-134.26,-0.25777,5.9883,-0.054519,3.0663,1.0049,33.987,-0.11953,9.5057,0.84042,-30.381,-1.7903,0.20463
15460,risky_upgrade,1,0,B,BB,B→BB,1,0.050325,0.29358,0.17264,0.048751,0.062561,-0.16554,0.6601,0.17453,0.70294,0.0,0.058611,-1585.0,0.0651,1.5112,0.29679,3.9811,0.73812,183.07,0.113,121.96,0.93791,-190.05,0.093013,0.51264
15461,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.8681929,-0.32592,-0.92714,-0.5750552000000001,-0.5391808,-0.9687,1.4301,-0.6496,0.71972,0.006413,-0.6627794,-3962.0,-0.75469,0.6937,-0.04524,3.6117,0.56928,122.35,2.8106089999999995,60.046,1.6584000000000014,-217.64,-6.9917,0.14965
15463,risky_upgrade,1,0,CCC,B,CCC→B,1,0.0,0.53077,-0.13069,-0.17016,-0.029501,-0.17732,0.71646,-0.13807,0.6846,-0.019106,0.27925,-1104.0,-0.236,2.0267,-0.18029,3.7942,0.88452,101.91,-0.38756,29.239,1.1668,-90.946,-2.1241,0.42076
15464,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.097241,0.13991,0.003047,-0.13739,-0.14634,0.016908,0.61097,0.26123,0.50178,0.000113,-0.011211,145.0,-0.21893,1.8003,-0.21188,3.9333,0.5113,198.21,-2.1245,130.57,1.0086,-118.04,-0.37831,0.68709
15465,risky_upgrade,1,1,BB,BBB,BB→BBB,0,-0.5342,0.37842,-0.32152,-0.17355,-0.12057,-0.58425,3.4037,-0.029051,1.3505,-0.16383,-0.35536,-1797.2,-0.050882,0.54631,2.3726,3.488,0.51505,37.164,1.0001,11.953,1.2171,-589.68,-10.095080000000001,0.07834487
15466,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.2012,0.43574,0.034766,-0.13196,-0.11132,-0.039983,0.61649,-0.17858,0.44995,-0.000258,0.18524,0.92438,-0.21143,1.9034,-0.19811,4.2869,0.88874,173.72,-0.48736,139.42,0.88519,-136.26,-0.47138,0.19734
15467,risky_upgrade,1,0,B,BB,B→BB,1,-0.19153,0.49504,0.32357,-0.031954,-0.010124,-0.29153,1.8326,0.67192,2.3413,0.14763,0.14093,-40775.49,0.070385,0.49118,0.59007,5.6605,1.0175,153.5,0.0,77.35,1.0301,-703.82,0.0,0.31859
15468,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.35183,-0.7113339999999999,-1.86106,-0.29575,-0.5391808,-1.00064,1.1681,0.26974,0.88998,-1.880592,-0.24848,-4712.6,-0.24883,0.85514,-0.20947,3.0969,0.71767,36.936,0.41394,15.217,1.4679,-318.17,-9.0454,0.07834487
15469,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.44067,0.48735,0.11306,-0.32461,-0.11178,-0.42784,2.4666,-0.32615,1.1858,0.0,-0.35447,-7678.0,-0.1316,0.62261,-0.29634,4.254,0.58655,91.22,-0.57803,72.716,1.3422,-438.19,-2.039,0.12414
15470,risky_upgrade,1,2,CCC,B,CCC→B,1,0.033718,0.51988,0.514,0.029287,0.089282,0.53188,-0.071762,0.08964,0.18815,0.0,0.035072,4521.0,0.12199,5.508,0.18583,3.9294,0.57613,47.465,0.11238,0.020577,0.9645,77.738,53.541990000000055,1.4347
15471,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.092917,-0.074434,-1.0429,-0.12071,-0.32157,-0.47165,0.716,-0.42578,0.47017,-0.93038,0.043041,-4051.0,-0.18259,1.7353,-0.25724,3.9339,0.88907,97.11,1.8201,59.001,0.86074,-138.29,-0.80994,0.2908
15472,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.8681929,0.23733,-0.65683,-0.5750552000000001,-0.23488,-0.24309,2.4652,-0.70743,1.0922,-0.29392,0.30076,-1688.0,-0.56231,0.40197,-0.065504,3.8416,0.39121,602.92,-1.807,274.38520000000074,1.198,-331.53,-1.0841,0.537
15473,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.36723,-0.35779,-0.79232,-0.38853,-0.5391808,-0.39729,0.45968,-1.034518,0.33032,-0.37742,-0.36708,-121.8,-0.8241,2.2129,-0.043195,2.4865,0.73645,110.99,2.8106089999999995,67.071,1.3893,-84.255,-2.1236,0.30077
15474,risky_upgrade,1,0,BBB,A,BBB→A,0,0.074112,0.44358,0.33734,0.076904,0.6873924000000006,0.19245,0.12825,0.96017,0.24012,0.0,0.25639,181.14,0.17103,5.6004,0.048525,2.9737,1.055,66.592,0.044023,0.0,0.89968,21.58,0.282825,0.32411
15475,risky_upgrade,1,0,B,BB,B→BB,1,-0.14841,0.25673,-0.08452,0.20325,-0.14919,-0.13973,1.0245,-0.10954,0.57322,-0.087242,-0.17156,-536.0,0.19468,1.4891,0.1365,3.5839,0.67694,176.2,0.015024,111.14,0.95701,-173.65,0.005152,0.4956
15476,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.40053,0.00073,-0.007696,-0.37112,-0.30856,-0.11864,1.1785,-0.66907,0.86963,0.33468,-0.36708,-704.0,-0.31217,0.84115,-0.12066,3.7733,0.38243,376.85,-2.9482139999999997,274.38520000000074,1.3475,-243.06,-0.51944,0.67218
15477,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.16849,0.24067,-0.30398,-0.22841,-0.064681,-0.4103,0.94964,-0.30467,0.56738,-0.075865,0.055657,-33861.0,-0.23908,1.457,-0.18902,4.9166,0.52721,89.523,-2.9482139999999997,49.013,1.0456,-169.51,-1.701,0.23966
15478,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.056522,0.18473,0.099362,-0.096441,-0.11667,-0.12961,0.59667,-0.28457,0.42426,0.0,0.086013,-3715.0,-0.15736,2.119,-0.35308,4.4573,1.1677,136.76,-0.69443,77.584,0.88767,-99.601,-0.44323,0.45475
15479,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.3057,0.29782,0.13941,-0.18497,-0.20051,-0.28995,1.0235,0.97396,0.55692,-0.23909,-0.24293,-2342.1,-0.13471,1.3988,-0.24534,3.9073,0.87335,132.7,-1.1764,71.72,1.3297,-164.29,-1.1257,0.23374
15480,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.071025,0.72284,0.15333,-0.037478,-0.063286,0.70975,-0.16788,-0.16122,0.22086,0.0,0.14882,1587.7,-0.14625,4.227,-0.12027,3.3497,0.79156,170.43,-0.056067,49.294,0.83397,174.58,-0.27751,2.3715
15482,risky_upgrade,1,0,B,BB,B→BB,1,-0.043559,0.36823,0.25018,-0.055593,-0.11703,-0.11708,0.25263,0.95938,0.252,0.0,0.079216,-1252.3,-0.22165,4.3017,-0.19429,4.0292,1.1842,67.585,-0.49159,45.038,0.93461,-66.122,-0.45606,0.28368
15483,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.8681929,0.28527,-0.52987,-0.5750552000000001,-0.435,-0.30245,1.718,0.57825,0.86343,-0.70452,-0.45183,-6551.0,-0.51728,0.59908,-0.067591,4.3357,0.51933,278.31,-1.5947,192.69,1.6584000000000014,-275.61,-2.2,0.21928
15484,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.068721,-0.27383,-0.30334,-0.069336,-0.068973,-0.24439,0.72068,-0.35932,0.59528,-0.24447,0.2057,-414.0,-0.095746,1.5635,-0.35125,3.2289,1.0552,180.66,0.44544,29.641,0.82476,-74.502,-0.8538,0.13589
15485,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.090341,0.063499,-0.27588,-0.12032,-0.18315,-0.40999,0.42019,-0.30491,0.29559,-0.058793,0.11956,-40775.49,-0.28501,3.0654,-0.15613,5.0533,1.0588,59.144,2.7281,24.793,0.90233,-74.748,-1.7754,0.23526
15486,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.002672,0.13291,-0.29856,-0.013446,-0.058983,-0.068396,0.3386,-0.097608,0.34031,-0.3045,0.88032,-4280.0,-0.038427,2.8644,-2.2021499999999996,4.7964,0.80713,113.04,-0.25069,16.688,0.11896,-25.909,-0.29408,0.16481
15490,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.031903,0.12571,0.11349,-0.045675,-0.092472,0.030342,0.34323,-0.087778,0.33558,0.0,-0.037176,211.0,-0.12993,2.8731,-0.53904,3.8422,0.94965,127.55,-1.0043,97.623,1.0256,-89.596,-0.18978,0.7995
15491,risky_upgrade,1,0,B,BB,B→BB,1,0.01525,0.82798,0.31294,0.020928,-0.004893,0.82798,-0.47927,0.23424,0.13494,0.0,-0.003853,160.76,0.12904,7.382,0.21576,2.2882,0.7125,63.049,0.022456,0.0,0.9823,234.49,0.282825,4.538
15492,risky_upgrade,1,1,CCC,B,CCC→B,1,0.13777,-0.7113339999999999,-1.86106,-0.5750552000000001,0.090058,-1.00064,4.20196500000005,-0.41621,3.241538000000006,-1.880592,0.17126,-1681.7,-0.1096,0.29576,1.3424,3.0116,0.52534,48.453,0.15756,0.0,0.85041,-1338.2,0.282825,0.07834487
15493,risky_upgrade,1,0,BB,BBB,BB→BBB,0,-0.086594,0.33374,0.20629,-0.067112,-0.074608,0.007493,0.567,0.75896,0.39368,0.0,-0.058777,304.27,-0.1009,2.3261,1.4653,4.6086,0.96315,156.85,-0.49531,89.669,1.1723,-83.545,-0.43718,0.44229
15494,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.21554,0.068168,-0.045162,-0.005502,-0.12136,-0.63399,1.2478,-0.40952,1.0347,-0.70338,-0.1579,-28329.0,0.010979,0.83467,-0.67518,4.6502,0.81695,131.27,-1.2189,78.746,1.0273,-349.91,-0.29308,0.19154
15495,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.2267,-0.047481,-0.44637,-0.10285,-0.10329,-0.19673,2.1846,0.58735,1.2829,-0.41586,-0.21181,-40775.49,-0.046452,0.54944,-0.60682,5.5652,0.9254,245.78,0.34568,204.54,1.5048,-360.13,-0.28754,0.47044
15496,risky_upgrade,1,0,CCC,B,CCC→B,1,0.057042,0.64783,0.39623,0.078,0.060034,0.64165,0.31828,-0.13422,0.34144,0.0,0.32053,183.62,0.24152,3.0991,0.18873,2.4566,1.1254,330.55,0.13129,79.0,0.63225,141.4,0.36038,0.68775
15498,risky_upgrade,1,0,B,BB,B→BB,1,-0.00961,0.43678,0.40154,0.020804,0.006172,0.0552,0.62884,0.86195,0.67467,0.13355,0.10838,20938.0,0.035388,1.6274,-2.1813,5.579,1.0815,201.55,0.048152,70.642,0.97461,-101.11,0.11498,0.78304
15499,risky_upgrade,1,0,BB,BBB,BB→BBB,0,0.026773,0.61952,0.45478,0.086082,0.04304,0.34874,0.44886,0.27011,0.35843,0.0,0.039071,15549.0,0.15938,2.9034,0.22846,4.6492,0.76715,233.21,0.12263,93.576,0.87901,22.063,0.21013,0.80842
15501,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.14707,0.52252,-0.44132,-0.089545,-0.19411,-0.2073,0.29284,-0.50566,0.15795,-0.20706,-0.10228,-1761.0,-0.30439,5.7439,-0.12325,3.9292,0.4983,22.681,-0.52999,4.4697,1.1118,-40.581,-10.069,0.086049
15502,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.5857,0.2162,0.072483,-0.53378,0.0,-0.13478,0.72189,0.88632,0.69715,0.0,-0.21781,-12970.0,-0.62043,1.1779,-0.055222,4.9833,1.0019,100.79,-0.846,18.891,1.2178,-151.63,-10.095080000000001,0.45007
15503,risky_upgrade,1,0,BB,BBB,BB→BBB,0,0.036075,0.62886,-0.0287,0.019132,0.14134,0.28907,0.13936,0.16118,0.13195,-0.052801,0.047932,836.0,0.071452,7.9599,0.14147,3.4612,1.115,52.642,0.064664,13.846,0.95687,19.972,0.21715,0.9338
15504,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.072342,-0.19281,-0.37189,-0.10214,-0.5391808,-0.53881,0.48386,-0.38659,0.316,-0.1619,-0.12379,-951.0,-0.2094,2.185,-0.22477,3.2467,0.85534,83.566,1.2484,34.887,0.84681,-79.63,-1.0687,0.23046
15505,risky_upgrade,1,0,B,BB,B→BB,1,0.014657,0.29984,0.23975,0.009361,0.054966,0.10527,0.16169,0.016942,0.23317,0.0,0.088048,527.0,0.041441,4.3438,0.5293,3.6995,0.71364,70.455,0.096769,38.487,0.91565,-26.1,0.091467,0.77156
15506,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.19311,-0.017572,-0.74976,-0.19273,-0.20404,-0.17126,0.88025,-0.38156,0.72647,-0.50891,-0.17682,-93.56,-0.21858,1.1697,-0.18237,2.7374,0.83798,203.03,2.8106089999999995,36.873,1.1772,-123.45,-2.0659,0.29395
15507,risky_upgrade,1,0,CCC,B,CCC→B,1,0.057107,0.67898,0.2415,0.11266,-0.14552,0.23981,0.18538,-0.21325,0.35431,0.0,-0.23965,811.29,0.21384,2.2768,0.16162,3.5293,0.77442,175.99,0.077819,94.578,0.93815,33.996,0.33602,1.3919
15508,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.10545,0.19877,-0.2619,-0.16101,-0.1726,-0.42446,0.58399,-0.82142,0.50188,-0.24249,0.058882,-15761.0,-0.26496,1.6912,-0.19209,4.5697,1.0378,90.859,-1.1537,70.785,0.90616,-156.63,-0.83024,0.37059
15510,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.8681929,-0.58747,-0.62693,-0.5750552000000001,-0.36019,-1.00064,4.20196500000005,-0.81226,3.241538000000006,-1.1909,-0.6627794,-8666.8,-0.21864,0.293002,-0.22334,3.7795,0.31632000000000005,564.73,0.75085,274.38520000000074,1.6584000000000014,-1538.0,-5.8316,0.07834487
15511,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.086431,0.48962,0.42109,-0.066353,-0.1884,-0.31601,0.19,-0.23192,0.15552,-0.23187,-0.069245,-22872.0,-0.34692,6.0135,-0.1244,4.8596,0.91543,18.173,-0.55064,7.1142,1.0692,-46.156,-4.3241,0.19205
15514,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.13304,0.31342,0.072442,-0.26983,-0.13471,0.026407,0.71862,0.22616,0.84784,0.0,0.40409,296.0,-0.33909,1.9574,-0.18006,4.0496,0.83058,173.9,-0.93115,114.58,0.7434,-208.13,-0.77626,0.43623
15515,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.017997,0.63288,-0.22269,-0.0587,-0.025994,0.37693,0.79727,-0.064464,0.32539,-0.15821,0.09627,3009.0,-0.073528,2.9922,-1.4786,3.9022,1.0452,246.04,-0.52284,206.0,0.89803,-78.321,-0.10401,1.6987
15517,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.085596,0.90931,0.78227,-0.007185,-0.16427,0.43179,-0.042947,-0.13202,0.03317,-0.011849,-0.063742,202.97,-0.169,28.337,-0.22005,2.6722,0.92923,41.588,-0.13491,7.0371,1.045,50.902,-2.4255,3.0788
15518,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.8681929,-0.7113339999999999,-1.86106,-0.5750552000000001,-0.5391808,-1.00064,4.20196500000005,-1.034518,3.241538000000006,-1.880592,-0.6627794,-40775.49,-0.44127,0.293002,-0.99159,3.2657,0.31632000000000005,42.932,0.44864,25.406,1.6584000000000014,-2978.4999999999995,-10.095080000000001,0.07834487
15519,risky_upgrade,1,0,B,BB,B→BB,1,-0.22118,0.81464,0.61293,-0.16854,-0.053532,0.82593,0.23207,-0.11424,0.23889,0.0,-0.091435,204.74,-0.5322,3.3634,-0.062838,2.3943,1.0452,589.99,-0.14024,112.95,1.1853,323.42,-0.63059,1.349
15520,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.020298,0.40705,0.25946,-0.027159,-0.070986,0.023335,0.39855,-0.026632,0.090275,0.0,0.36828,48.98,-0.066578,10.563,-0.6699,3.322,0.93049,36.562,-0.097017,6.3205,0.61268,-0.83576,-1.5684,0.2943
15521,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.3862,0.92763,0.40095,-0.20188,-0.27746,0.75913,0.092817,-0.18827,0.078718,0.0,-0.43522,216.2,-0.9360057,8.8083,-0.018994,2.4545,1.0452,394.11,-0.20296,226.67,1.2546,97.671,-0.47561,7.4493
15522,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.8681929,0.9843212,-1.249,-0.5750552000000001,-0.5391808,0.8898208000000005,-0.6269029,-1.034518,0.014425480000000001,0.0,-0.6627794,332.99,-0.9360057,25.179,-0.000156,2.5335,1.0452,519.97,-1.2557,101.39,1.6584000000000014,218.26,-10.095080000000001,26.55150999999995
15524,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.8681929,0.98217,0.88974,-0.5750552000000001,-0.066646,0.8898208000000005,-0.48241,-0.52873,0.19164,0.0,-0.6627794,535.55,-0.9360057,0.81893,-0.008098,2.7366,1.0452,625.45,-0.53833,102.71,1.6584000000000014,108.17,-10.095080000000001,26.55150999999995
15525,risky_upgrade,1,0,B,BB,B→BB,1,0.047662,0.50824,0.42855,0.058901,0.23084,0.28143,0.073196,0.24284,0.11371,0.19454,0.053059,4061.5,0.38244,9.2873,0.073474,4.1593,1.481,43.109,0.45394,17.985,0.94694,5.1795,0.8882,1.1304
