,group,is_risky,cluster,from_grade,to_grade,transition,high_risk_transition,working_capital_to_assets,Attr49,Attr38,retained_earnings_to_assets,Attr25,net_profit_to_assets,Attr13,Attr24,Attr35,Attr30,Attr52,Attr55,Attr41,Attr56,Attr29,Attr12,Attr57,Attr63,Attr21,Attr58,Attr15,cash_to_current_liabilities
13589,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.16978,0.0071267,0.30583,0.0,0.031652,0.022831,0.024684,0.034247,-0.5391808,0.31532,0.24201,-16.36,0.41521,-0.30446,1.9839,0.049335,0.074652,3.1676,1.0452,0.98771,4668.2,-56.795
13590,risky_upgrade,1,2,CCC,B,CCC→B,1,0.47495,-0.69427,0.82907,0.0,0.68236,-0.57679,-0.50352,1.1204,-0.5391808,-0.029126,0.088536,242.8,-0.011405,-0.6001,2.7086,-2.09503,-0.69571,6.7574,0.79819,1.6584000000000014,-127.51,55.132
13591,risky_upgrade,1,2,B,BB,B→BB,1,0.23339,-0.021407,0.51663,0.0,0.4173,-0.025551,-0.0086178,-0.17755,-0.041497,0.20325,0.22347,132.17,-0.52232,-0.019983,2.7531,-0.052858,-0.049458,4.3872,1.3504,1.0124,-9654.0,38.451
13592,risky_upgrade,1,2,B,BB,B→BB,1,0.1487,-0.0069944,0.15892,0.0,0.13011,-0.026952,-0.0054401,-0.015799,-0.01487,0.17408,0.17464,160.0,-0.88725,-0.0031086,3.0318,-0.032044,-0.16959,5.6873,0.79075,1.0056,-11797.0,8.4771
13593,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.75677,-0.043677,-0.7113339999999999,-1.6791,-0.83694,-0.060926,0.0032145,-1.034518,-0.18872,0.60112,0.43467,-63.72,5.2077,-0.063849,1.94594,-0.044373,0.072797,2.1527,2.0602,1.0189,37403.399999999994,-142.03
13594,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.098079,-0.090385,0.38037,0.0,0.23581,-0.095812,-0.015844,-0.11022,-0.41893,0.27914,0.27973,-232.8,-2.2021499999999996,-0.25777,3.3754,-0.16755,-0.25189,2.8422,0.8763,1.2699,-8782.8,-39.643
13595,risky_upgrade,1,2,CCC,B,CCC→B,1,0.047295,-0.087704,0.40356,0.0,0.30514,-0.095886,-0.02753,-0.07879,-0.12421,0.43231,0.33284,279.26,-0.93598,-0.082446,3.7712,-0.17582,-0.27749,2.7624,0.85739,1.1004,-5759.4,-69.429
13597,risky_upgrade,1,2,CCC,B,CCC→B,1,0.020169,0.0109695,0.9843212,-0.0068456,-0.10736,-0.5767976,0.068488,-1.034518,-0.10032,0.2175,0.014425480000000001,72.89,-0.00070158,0.052943000000000004,3.558,-2.09503,-2.2614,0.293002,0.31632000000000005,0.84721,-0.057646,68.916
13598,risky_upgrade,1,1,B,BB,B→BB,1,0.27909,0.034428,0.32165,-0.0014545,-0.033197,0.0799,0.04719,0.0799,0.085367,0.25821,0.35417,921.0,0.2541,0.043205,3.5185,0.11861,0.28929,2.9361,1.0452,0.94934,2831.0,11.766
13599,risky_upgrade,1,2,CCC,B,CCC→B,1,0.27217,-0.027272,0.5585,0.0,0.44928,-0.060612,-0.021463,-0.16722,-0.12798,0.42902,0.30291,6767.0,0.81625,-0.11226,4.3956,-0.13084,-0.12989,2.9304,0.75905,1.0032,-7953.4,-46.337
13600,risky_upgrade,1,2,B,BB,B→BB,1,0.0043535,-0.13711,0.79546,0.0,-0.026962,-0.075574,-0.10652,-0.088387,-0.056705,0.27754,0.25117,440.0,-0.097643,-0.080532,5.0046,-0.44498,-0.095006,3.5456,1.0452,1.1175,-995.16,-63.13
13601,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.026503,0.035181,0.54403,-0.0036144,0.38752,0.0086164,0.015151,0.011549,0.026404,0.5976,0.5935,-254.0,0.5666,0.19655,3.9815,0.026217,0.015838,1.7305,1.0452,0.7994,14407.0,-100.15
13602,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.010152,-0.0082784,0.027552,-0.00057578,-0.027568,-0.026992,-0.0093331,-0.026992,-0.021314,0.359,0.36264,-70.0,-2.0351,-0.0082169,3.8385,-0.028453,-0.97968,2.7351,1.0452,1.007,-14657.0,-6.5225
13604,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.18577,-0.087236,0.41221,0.0,0.13057,-0.095144,-0.035522,-0.089371,-0.040858,0.65667,0.42014,-7111.0,-2.2021499999999996,-0.031676,4.583,-0.1677,-0.64086,2.243,2.7253499999999997,1.0473,-6779.2,-103.3
13605,risky_upgrade,1,2,CCC,B,CCC→B,1,0.50788,-0.19529,-0.47754,-0.23259,-0.49241,-0.26007,-0.17587,-0.26007,-0.21796,1.0489,0.28837,1707.0,-0.2624,-0.16854,3.5265,-0.59222,0.54462,2.9465,1.0452,1.1536,-2369.8,-8.7047
13606,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.45114,-0.23144,0.26771,0.0,0.15601,-0.26616,-0.16581,-0.24595,-0.25123,0.60843,0.51177,-1615.5,-0.19635,-0.21528,3.554,-0.36658,-0.9942,1.6062,0.57221,1.1324,-1382.1,-150.48
13607,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.12644,0.035061,0.41846,0.0,0.40502,0.053008,0.055939,0.059337,0.072613,0.3966,0.46797,559.0,0.27174,0.056158,3.6455,0.10207,0.12668,2.2241,1.0452,0.94529,2933.7,-21.062
13608,risky_upgrade,1,1,CCC,B,CCC→B,1,0.10672,0.057025,0.22443,0.5037,0.22443,0.5037,0.069491,0.57444,0.56475,0.073026,0.079508,257.41,0.035646,0.067043,3.3824,0.86004,2.2443,13.481,0.5625,0.93296,389.62,-3.5288
13610,risky_upgrade,1,2,CCC,B,CCC→B,1,0.55168,-0.25539,0.62015,-0.71476,0.48375,-0.43292,-0.1732,-0.43292,-0.45292,0.10754,0.15245,321.08,-0.035428,-0.22232,2.7649,-1.143,-0.69809,5.3665,1.0452,1.2042,-393.82,16.92
13611,risky_upgrade,1,1,B,BB,B→BB,1,0.020001,0.0,0.24952,0.0,0.20934,0.020715,0.021009,0.060566,0.048377,0.76851,0.78857,4035.0,0.54734,0.17527,5.3048,0.032304,0.085796,1.5376,1.098,0.97402,13366.0,-189.84
13612,risky_upgrade,1,0,CCC,B,CCC→B,1,0.84089,-0.8681929,0.8395,-1.880592,-1.86106,-0.5767976,-0.5750552000000001,-1.034518,-0.5391808,1.2693,0.033593,436.58,-0.033746,-0.6627794,2.7153,-2.09503,1.6752,12.141,0.81083,1.6584000000000014,-372.78,61.688
13613,risky_upgrade,1,1,B,BB,B→BB,1,-0.18181,0.014747,0.13948,-0.0084868,0.075108,0.019303,0.043365,0.34649,0.18139,0.33633,0.35049,-227.08,0.2225,0.074671,3.0966,0.068577,0.13871,2.8279,1.0452,0.96688,2976.4,-45.545
13615,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.14714,-0.0048218,0.44274,0.015418,0.19072,0.015418,0.025834,0.019263,0.050679,0.21899,0.14567,-1696.5,0.20516,0.0087511,4.0618,0.040077,0.08084,6.9254,0.74918,0.99125,3109.9,-29.496
13616,risky_upgrade,1,1,B,BB,B→BB,1,0.17024,-0.016097,0.51009,0.002899,0.3217,0.002899,0.039716,0.0032325,0.026645,0.47837,0.32975,2430.0,0.27029,0.0,4.1545,0.0077494,0.0090113,3.0326,0.96099,1.0,4399.2,-105.32
13618,risky_upgrade,1,0,CCC,B,CCC→B,1,-1.00064,-0.083589,-0.7113339999999999,-0.43093,-1.86106,-0.43093,-0.12364,-0.43093,-0.18813,1.6267,1.5147,-29850.0,-1.2631,-0.074422,3.8408,-0.088636,0.11004,0.61447,1.0452,1.0744,-4804.6,-537.28
13621,risky_upgrade,1,2,B,BB,B→BB,1,0.21545,-0.025547,0.79037,0.0,0.19024,-0.07525,-0.011501,-0.28953,-0.053106,0.070412,0.060074,162.97,-0.51673,-0.015396,2.8788,-0.35894,-0.10058,16.383,1.2557,1.0151,-2327.3,0.21219
13622,risky_upgrade,1,2,CCC,B,CCC→B,1,0.19914,-0.39543,0.71112,-0.16591,0.71112,-0.16591,-0.30695,-0.16363,-0.163,0.3888,0.34507,4105.0,-0.044757,-0.20561,4.3142,-0.84579,-0.2333,2.4037,2.1166,1.2056,-494.7,-107.64
13623,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.38266,-0.0057057,0.10351,-0.24064,0.087389,0.015174,0.042198,0.015174,-0.13532,0.47913,0.44739,-1187.0,0.25611,-0.072464,3.4916,0.016926,0.1466,2.0841,1.0452,0.97427,4150.2,-86.076
13624,risky_upgrade,1,2,CCC,B,CCC→B,1,0.0002733,-0.024518,0.11643,-1.1308,-1.1309,-0.075957,-0.034942,-0.075957,-0.10013,0.56012,0.28048,2.0,-0.76915,0.18349,3.8644,-0.11346,0.33067,3.2472,1.0452,0.8076,-5909.9,-55.122
13625,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.043267,0.01078,-0.062692,-0.088383,-0.069648,0.018735,0.015209,0.05043,0.022558,0.58983,0.67309,-311.0,1.5248,0.014707,3.8566,0.019596,-0.29885,1.5052,0.91891,0.98699,16643.0,-18.849
13626,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.18073,-0.021312,0.26183,0.0,0.20921,-0.16852,-0.0089591,-0.098148,-0.0024539,0.080877,0.075967,-981.0,-1.0257,-0.00025923,3.7346,-0.23521,-0.77127,12.895,0.86389,1.01,-3445.4,-12.383
13627,risky_upgrade,1,0,CCC,B,CCC→B,1,-1.00064,-0.1621,-0.7113339999999999,-0.13579,-1.8489,-0.5767976,-0.16553,-1.034518,-0.5391808,0.21162,0.18346,-1015.6,-0.044576,-0.15902,2.7443,-0.7838,1.2293,4.695,1.0452,1.1608,-469.65,-56.587
13628,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.27157,0.046491,0.32939,0.0,0.30984,0.025826,0.031059,-0.043402,-0.059137,0.60512,0.53735,-6971.0,0.44037,0.17926,4.4094,0.054189,0.078408,1.7447,0.62882,0.7416,7217.8,-123.13
13629,risky_upgrade,1,1,CCC,B,CCC→B,1,0.22845,-0.022433,-0.023366,0.0014038,-0.045081,0.0014038,0.058074,0.0084474,0.030191,0.39598,0.47645,2594.0,0.18721,0.10829,4.0552,0.01834,-0.031139,2.3537,0.89736,0.89171,2796.2,-134.42
13630,risky_upgrade,1,1,BB,BBB,BB→BBB,0,-0.069539,-0.017931,0.55999,0.025487,0.4548,0.025487,0.041425,0.031264,0.017649,0.2597,0.21218,-3607.1,0.2466,0.0048921,4.7149,0.071125,0.05604,4.7362,0.61413,0.99511,2305.6,-39.553
13631,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.37618,-0.052838,0.14315,-0.147,0.12867,-0.147,-0.014942,-0.147,-0.16197,0.16644,0.16182,-6343.5,-0.30744,-0.033612,4.2269,-0.1928,-1.1424,5.9786,0.99082,1.0336,-4163.4,-42.446
13633,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.067163,0.018541,-0.023014,-0.19102,-0.073294,-0.19102,-0.16154,-0.18913,0.027091,0.77475,0.82268,-28669.0,0.91888,0.059381,5.6303,-0.21569,2.6062,1.2923,1.6024,0.94062,-1848.8,-117.02
13634,risky_upgrade,1,1,B,BB,B→BB,1,-0.029762,-0.023286,0.62625,-0.02761,0.33509,-0.02761,0.015285,-0.02761,0.002675,0.18658,0.10224,-564.42,0.25631,0.007198,4.2779,-0.087287,-0.082395,9.8523,0.76438,0.9928,4654.8,-20.923
13635,risky_upgrade,1,2,CCC,B,CCC→B,1,0.090374,-0.49169,0.65714,-0.23829,0.1776,-0.23829,-0.29816,-0.24036,-0.23819,1.0342,0.19556,7371.8,-0.11551,-0.24522,4.9115,-1.6291,-1.3417,4.1065,0.38471,1.2452,-1267.0,-1.0692
15381,risky_upgrade,1,1,B,BB,B→BB,1,0.15829,0.043005,0.38265,-0.010509,0.039213,0.038369,0.053286,0.064878,0.065875,0.54728,0.55119,227.14,0.31722,0.055751,3.1569,0.079776,0.15455,1.9214,0.87699,0.94495,4337.4,-145.05
15384,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.31234,0.0,0.35696,-0.29223,-0.43526,-0.14303,-0.204,-0.48218,-0.14059,1.1115,0.99205,-2946.2,-0.19405,0.12778,3.9746,-0.23576,-0.65043,1.1557,1.0142,1.2062,-1990.7,-228.52
15385,risky_upgrade,1,2,CCC,B,CCC→B,1,0.25078,-0.058427,0.15468,-0.39502,-0.56909,-0.17408,-0.075588,-0.4641,-0.15741,0.66253,0.30551,404.0,-0.38921,-0.068601,3.2071,-0.23292,0.32353,3.0631,0.71183,1.0438,-3243.2,-20.41
15386,risky_upgrade,1,1,B,BB,B→BB,1,0.099863,0.081443,0.55149,0.0,0.08702,0.016961,0.042632,0.032805,0.032806,0.88932,0.33844,3821.4,0.22812,0.035095,4.5828,0.054731,0.10094,2.9861,1.1496,0.98335,7620.0,-28.477
15387,risky_upgrade,1,2,CCC,B,CCC→B,1,0.31676,-0.09929,0.38621,0.0,-0.14168,-0.14807,-0.10789,0.013146,-0.12285,0.46313,0.42251,1170.1,-0.17051,-0.09302,3.5675,-0.24123,-0.38339,2.1518,0.72705,1.1115,-1572.2,-107.63
15388,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.51035,0.002596,0.52771,0.0,0.45006,0.018991,0.015732,0.11876,0.027798,-0.000663,0.13264,400.42,0.26431,0.008218,2.8946,0.059943,0.036962,7.5249,0.95403,0.99214,3335.1,32.613
15389,risky_upgrade,1,1,B,BB,B→BB,1,0.85925,0.019223,0.9018,-0.14251,0.75279,0.0872,0.070444,0.071822,0.090568,-0.39496,0.053727,288.32,0.025212,0.047227,2.5258,0.90285,0.096695,19.535,0.31632000000000005,0.95251,265.23,171.45
15390,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.31771,-0.018595,0.53174,-0.10003,-0.12223,-0.043161,-0.052152,-0.22926,-0.012351,1.1046,0.51167,-16643.0,-1.9925,0.15978,4.7192,-0.09956,-0.53872,1.909,0.70468,0.84053,-7779.0,-149.47
15391,risky_upgrade,1,1,B,BB,B→BB,1,0.17919,-0.024092,0.28306,0.0,0.20755,7.2e-05,0.024424,0.15569,0.003641,0.57057,0.61891,4542.0,1.0033,0.003203,4.4039,0.003211,0.000255,1.6209,0.9605,0.97944,9353.4,13.37
15393,risky_upgrade,1,2,CCC,B,CCC→B,1,0.19294,-0.04754,0.43944,-0.23544,-0.14132,-0.079103,-0.12898,-0.35554,-0.004339,1.1461,0.74222,21215.0,-1.6425,-0.006664,5.0412,-0.18793,-0.3784,1.3384,0.75633,1.006,-3438.5,-46.025
15394,risky_upgrade,1,1,B,BB,B→BB,1,-0.08261,0.030966,0.30807,-0.14992,0.12571,0.041379,0.072611,-0.10716,0.062935,0.42958,0.43841,0.87465,0.16449,0.040684,4.7697,0.081275,0.22527,2.3472,1.5869,0.96685,2652.6,-73.671
15395,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.11524,-0.11059,0.70488,0.0,0.64081,-0.081725,-0.046626,0.048395,-0.2065,0.17528,0.14941,-134.26,-0.054519,0.087659,3.0663,-0.27921,-0.11953,5.9883,1.0049,0.84042,-1416.0,-30.381
15396,risky_upgrade,1,1,BBB,A,BBB→A,0,0.31329,-0.087411,0.65708,0.38568,0.5016,-0.1073,-0.019649,-0.21996,0.072119,0.18011,0.19039,686.1,-0.30955,0.038518,3.3404,-0.29225,-0.1633,5.4628,1.033,1.0489,-3400.5,-12.149
15397,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.9687,-0.8681929,-0.32592,0.006413,-0.92714,-0.5767976,-0.5750552000000001,-0.6496,-0.5391808,1.4301,0.71972,-3962.0,-0.04524,-0.6627794,3.6117,-0.79789,2.8106089999999995,0.6937,0.56928,1.6584000000000014,-483.64,-217.64
15398,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.43279,-0.017613,0.35775,-0.36593,0.009427,-0.066961,-0.14419,-0.18191,-0.034477,1.336,1.0631,-3810.7,-2.2021499999999996,0.20616,3.9447,-0.12436,-0.18717,0.86248,0.74794,0.7549,-3500.2,-349.55
15399,risky_upgrade,1,2,CCC,B,CCC→B,1,0.016908,-0.097241,0.13991,0.000113,0.003047,-0.19846,-0.13739,0.26123,-0.14634,0.61097,0.50178,145.0,-0.21188,-0.011211,3.9333,-0.24735,-2.1245,1.8003,0.5113,1.0086,-1642.1,-118.04
15400,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.039983,-0.2012,0.43574,-0.000258,0.034766,-0.18122,-0.13196,-0.17858,-0.11132,0.61649,0.44995,0.92438,-0.19811,0.18524,4.2869,-0.34271,-0.48736,1.9034,0.88874,0.88519,-1726.3,-136.26
15401,risky_upgrade,1,2,B,BB,B→BB,1,-0.29153,-0.19153,0.49504,0.14763,0.32357,0.0,-0.031954,0.67192,-0.010124,1.8326,2.3413,-40775.49,0.59007,0.14093,5.6605,-0.094262,0.0,0.49118,1.0175,1.0301,-25959.0,-703.82
15402,risky_upgrade,1,0,CCC,B,CCC→B,1,-1.00064,-0.35183,-0.7113339999999999,-1.880592,-1.86106,-0.5767976,-0.29575,0.26974,-0.5391808,1.1681,0.88998,-4712.6,-0.20947,-0.24848,3.0969,-0.32247,0.41394,0.85514,0.71767,1.4679,-1466.9,-318.17
15404,risky_upgrade,1,1,CCC,B,CCC→B,1,0.53188,0.033718,0.51988,0.0,0.514,0.058425,0.029287,0.08964,0.089282,-0.071762,0.18815,4521.0,0.18583,0.035072,3.9294,0.16103,0.11238,5.508,0.57613,0.9645,2349.7,77.738
15405,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.47165,-0.092917,-0.074434,-0.93038,-1.0429,-0.20293,-0.12071,-0.42578,-0.32157,0.716,0.47017,-4051.0,-0.25724,0.043041,3.9339,-0.20946,1.8201,1.7353,0.88907,0.86074,-2168.2,-138.29
15406,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.68336,-0.22595,-0.48504,-1.2465,-1.7645,-0.51794,-0.23072,-1.034518,-0.43776,0.70947,0.56746,-11216.0,-0.12936,-0.21216,4.2152,-0.36488,1.0678,1.4538,1.0997,1.2031,-1138.5,-168.12
15407,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.67952,-0.50675,-0.27947,-0.068356,-0.3096,-0.39088,-0.5750552000000001,0.4182,-0.21195,2.6586,2.4682,-40775.49,-0.18317,0.10469,4.9891,-0.30829,1.3072,0.39287,0.47132,1.3101,-1295.3,-779.11
15408,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.24309,-0.8681929,0.23733,-0.29392,-0.65683,-0.42886,-0.5750552000000001,-0.70743,-0.23488,2.4652,1.0922,-1688.0,-0.065504,0.30076,3.8416,-0.56519,-1.807,0.40197,0.39121,1.198,-649.11,-331.53
15409,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.39729,-0.36723,-0.35779,-0.37742,-0.79232,-0.5767976,-0.38853,-1.034518,-0.5391808,0.45968,0.33032,-121.8,-0.043195,-0.36708,2.4865,-0.86355,2.8106089999999995,2.2129,0.73645,1.3893,-442.91,-84.255
15411,risky_upgrade,1,1,BBB,A,BBB→A,0,0.63834,0.048327,0.66514,0.0,0.60476,0.083251,0.067696,0.47898,0.10369,0.096738,0.20205,7775.0,0.1448,0.16474,4.0856,0.35157,0.1256,5.1933,0.8972,0.82997,1131.9,17.248
15412,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.11864,-0.40053,0.00073,0.33468,-0.007696,-0.34226,-0.37112,-0.66907,-0.30856,1.1785,0.86963,-704.0,-0.12066,-0.36708,3.7733,-0.3425,-2.9482139999999997,0.84115,0.38243,1.3475,-1169.2,-243.06
15413,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.4103,-0.16849,0.24067,-0.075865,-0.30398,-0.2281,-0.22841,-0.30467,-0.064681,0.94964,0.56738,-33861.0,-0.18902,0.055657,4.9166,-0.33281,-2.9482139999999997,1.457,0.52721,1.0456,-1526.7,-169.51
15414,risky_upgrade,1,0,CCC,B,CCC→B,1,-1.00064,-0.1475,-0.7113339999999999,-1.3328,-1.5305,-0.19769,-0.15902,-1.034518,-0.092646,2.0015,1.8193,-40775.49,-0.72853,-0.090187,4.8421,-0.094269,0.18704,0.50419,1.0047,1.1163,-4595.2,-473.45
15415,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.28995,-0.3057,0.29782,-0.23909,0.13941,-0.18257,-0.18497,0.97396,-0.20051,1.0235,0.55692,-2342.1,-0.24534,-0.24293,3.9073,-0.37529,-1.1764,1.3988,0.87335,1.3297,-2019.7,-164.29
15416,risky_upgrade,1,2,CCC,B,CCC→B,1,0.41093,-0.17531,0.6767,0.0,0.48928,-0.16316,-0.22135,-0.18525,-0.22683,0.38969,0.19523,1652.3,-0.083332,0.31916,3.6043,-0.73167,-0.24111,3.3056,0.69285,0.67127,-722.69,-17.031
15418,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.30245,-0.8681929,0.28527,-0.70452,-0.52987,-0.45309,-0.5750552000000001,0.57825,-0.435,1.718,0.86343,-6551.0,-0.067591,-0.45183,4.3357,-0.70138,-1.5947,0.59908,0.51933,1.6584000000000014,-698.73,-275.61
15419,risky_upgrade,1,1,B,BB,B→BB,1,0.20163,0.005994,0.25977,0.0,0.18491,0.001756,0.001222,0.24708,0.022925,0.3285,0.3293,1628.0,1.8951,0.091515,3.9071,0.003696,0.007115,3.0254,1.0371,0.91346,37403.399999999994,4.8274
15420,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.40999,-0.090341,0.063499,-0.058793,-0.27588,-0.31826,-0.12032,-0.30491,-0.18315,0.42019,0.29559,-40775.49,-0.15613,0.11956,5.0533,-0.36882,2.7281,3.0654,1.0588,0.90233,-1283.7,-74.748
15421,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.75872,-0.8681929,-0.13315,-1.880592,-1.86106,-0.5353,-0.47308,0.63828,-0.44285,1.6197,0.79934,-705.49,-0.14361,-0.63402,2.9684,-0.49903,2.8106089999999995,0.64843,0.76316,1.6584000000000014,-1251.7,-240.82
15422,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.068396,-0.002672,0.13291,-0.3045,-0.29856,-0.033319,-0.013446,-0.097608,-0.058983,0.3386,0.34031,-4280.0,-2.2021499999999996,0.88032,4.7964,-0.038514,-0.25069,2.8644,0.80713,0.11896,-9498.6,-25.909
15423,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.6765,-0.095797,0.019176,0.040954,-0.066468,-0.3811,-0.10249,-0.3732,-0.25102,0.25068,0.24024,-829.39,-0.09174,0.18403,3.0885,-0.38871,-2.9482139999999997,3.7928,0.70074,0.84453,-939.0,-66.303
15424,risky_upgrade,1,2,B,BB,B→BB,1,0.2683,-0.45516,0.67367,0.0,-0.086748,-0.17461,-0.011757,-0.23767,-0.20324,0.38266,0.15976,3130.0,-2.1844,-0.2734,4.0669,-1.1541,-0.31396,4.9156,0.83592,1.1972,-18526.0,95.251
15425,risky_upgrade,1,2,CCC,B,CCC→B,1,0.033202,-0.059396,0.50331,0.0,0.37377,-0.14901,-0.086062,-0.31404,-0.16874,0.30986,0.26055,101.0,-0.19541,-0.023543,3.4832,-0.30019,-0.37555,3.4881,1.015,0.98605,-1476.8,0.059013
15426,risky_upgrade,1,1,B,BB,B→BB,1,-0.006782,0.007787,0.028715,0.0,0.023801,0.007882,0.015468,0.032152,0.034525,0.49023,0.49434,-69.0,0.61332,0.017503,4.0075,0.012294,0.27448,2.0589,1.2472,0.98274,11628.0,-151.39
15427,risky_upgrade,1,2,CCC,B,CCC→B,1,0.59465,-0.26325,0.8442,0.0,0.73199,-0.50706,-0.22606,0.92128,-0.5391808,-0.033031,0.045736,270.27,-0.010813,-0.6305,2.6575,-2.09503,-0.60064,13.41,0.31632000000000005,1.1575,-120.41,45.553
15428,risky_upgrade,1,2,CCC,B,CCC→B,1,0.06517,-0.045804,0.28051,-0.37768,0.040844,-0.12283,-0.035,-0.50051,-0.19667,0.2976,0.27626,32.63,-0.72077,-0.08126,2.6996,-0.17072,-0.43788,3.3478,1.0579,1.0279,-3115.1,-78.475
15429,risky_upgrade,1,2,CCC,B,CCC→B,1,0.030342,-0.031903,0.12571,0.0,0.11349,-0.12624,-0.045675,-0.087778,-0.092472,0.34323,0.33558,211.0,-0.53904,-0.037176,3.8422,-0.14583,-1.0043,2.8731,0.94965,1.0256,-2809.1,-89.596
15430,risky_upgrade,1,1,B,BB,B→BB,1,-0.057263,-0.16435,0.25277,0.0,0.2283,-0.012325,0.1438,0.00814,-0.057386,0.94302,0.31176,-140.41,0.20396,-0.072718,3.3895,-0.046603,-0.048759,2.9902,0.57829,1.0046,2398.2,-91.762
15431,risky_upgrade,1,2,CCC,B,CCC→B,1,0.015291,-0.18081,0.67437,0.0,0.50459,-0.071893,0.013804,-0.23635,-0.22437,0.39703,0.21352,55.66,0.55242,-0.2777,3.5611,-0.32604,-0.10743,3.6655,0.87377,1.065,10821.0,-49.681
15432,risky_upgrade,1,0,CCC,B,CCC→B,1,-1.00064,0.13777,-0.7113339999999999,-1.880592,-1.86106,-0.38079,-0.5750552000000001,-0.41621,0.090058,4.20196500000005,3.241538000000006,-1681.7,1.3424,0.17126,3.0116,-0.21417,0.15756,0.29576,0.52534,0.85041,-3330.3,-1338.2
15433,risky_upgrade,1,1,B,BB,B→BB,1,0.58866,-0.006554,0.62089,0.19617,0.55777,-0.019732,-0.005851,0.49072,-0.025547,0.10937,0.11159,1538.8,-0.57185,-0.0076,3.4173,-0.052036,-0.031781,8.8939,0.74059,1.0059,-7014.4,53.648
15434,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.63399,-0.21554,0.068168,-0.70338,-0.045162,-0.048608,-0.005502,-0.40952,-0.12136,1.2478,1.0347,-28329.0,-0.67518,-0.1579,4.6502,-0.068813,-1.2189,0.83467,0.81695,1.0273,-26372.28,-349.91
15435,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.19673,-0.2267,-0.047481,-0.41586,-0.44637,-0.078579,-0.10285,0.58735,-0.10329,2.1846,1.2829,-40775.49,-0.60682,-0.21181,5.5652,-0.080812,0.34568,0.54944,0.9254,1.5048,-8931.1,-360.13
15436,risky_upgrade,1,1,CCC,B,CCC→B,1,0.64165,0.057042,0.64783,0.0,0.39623,0.085054,0.078,-0.13422,0.060034,0.31828,0.34144,183.62,0.18873,0.32053,2.4566,0.24173,0.13129,3.0991,1.1254,0.63225,1511.3,141.4
15437,risky_upgrade,1,2,CCC,B,CCC→B,1,0.39854,-0.8681929,0.43001,-1.3732,-1.3732,-0.5767976,-0.5750552000000001,0.94136,-0.5391808,0.74522,0.48641,6130.0,-0.037675,0.23446,4.187,-2.09503,-2.9482139999999997,1.9116,0.50879,1.6584000000000014,-205.36,-95.718
15438,risky_upgrade,1,1,CCC,B,CCC→B,1,0.16306,-0.1075,0.72038,-0.014727,0.18613,-0.063868,-0.14886,0.49971,-0.045245,0.97771,1.0239,25455.0,-0.30318,0.53928,5.1934,-0.28536,-0.1342,1.917,0.94042,0.57258,-2397.4,43.134
15439,risky_upgrade,1,1,B,BB,B→BB,1,0.0552,-0.00961,0.43678,0.13355,0.40154,0.020398,0.020804,0.86195,0.006172,0.62884,0.67467,20938.0,-2.1813,0.10838,5.579,0.033857,0.048152,1.6274,1.0815,0.97461,11033.0,-101.11
15440,risky_upgrade,1,2,B,BB,B→BB,1,-0.24662,-0.17565,0.29285,0.0,0.23231,-0.2146,-0.11804,0.54407,-0.23615,0.43915,0.35939,-4491.4,-0.13563,-0.14098,4.2603,-0.36417,-0.81704,2.3994,1.0456,1.1706,-1361.1,-70.811
