,group,is_risky,cluster,from_grade,to_grade,transition,high_risk_transition,Attr49,working_capital_to_assets,Attr30,Attr25,Attr52,Attr24,Attr13,Attr35,Attr38,retained_earnings_to_assets,Attr55,Attr56,Attr29,Attr41,Attr57,cash_to_current_liabilities,Attr26,Attr58,Attr21,Attr53,Attr63,Attr45,Attr15
13766,risky_upgrade,1,3,BB,BBB,BB→BBB,0,0.024955,0.07025,0.36206,0.25763,0.30627,0.087074,0.079438,0.092552,0.37832,0.072682,4605.8,0.046678,4.8167,0.14409,0.28212,-54.861,0.19627,0.95332,1.4507,0.60284,3.425,0.2395,1663.9
13768,risky_upgrade,1,0,BBB,A,BBB→A,0,0.031407,0.13476,0.3604,0.13018,0.40927,0.17352,0.17451,0.18092,0.36809,-0.010682,113.29,0.10483,2.9246,0.068138,0.38269,34.107,0.42466,0.89479,1.0452,1.5776,2.7295,53.541990000000055,766.28
13769,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.20605,-0.14534,0.72673,0.12651,0.3532,-0.21701,-0.14179,-0.20795,0.19122,0.0,-87.89,-0.17319,2.7815,-0.18911,-1.7087,-105.27,-0.19501,1.1661,1.0452,0.19604,2.4133,-0.85816,-1871.7
13770,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.24943,0.012695,0.25447,0.77355,0.11601,-0.30622,-0.014483,-0.40233,0.83946,0.0,2.4,-0.6627794,2.2766,-0.62816,-0.090611,-26.786,-0.052076,1.084,0.91873,0.96112,5.0692,-0.94295,-7008.9
13771,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.12101,0.025622,0.41637,0.21218,0.34111,-0.096199,-0.13257,-0.1862,0.42589,0.0,135.0,0.037993,3.7217,-0.11809,-0.41673,-26.605,-0.30924,0.94529,0.76607,0.94764,2.5512,-1.2968,-1180.3
13772,risky_upgrade,1,1,CCC,B,CCC→B,1,0.02953,0.58635,-0.02145,0.71434,0.21044,0.040074,0.065164,-0.39998,0.71711,0.0,718.55,-0.46979,3.0883,0.16852,0.055883,73.202,0.19612,0.97106,1.0452,5.4839,3.0097,0.12787,1861.1
13773,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.35158,-0.26184,0.86083,0.15657,0.45326,0.018472,-0.24164,-0.5391808,0.2919,-0.052608,-253.74,-0.6627794,2.9863,-0.11845,-1.0992,-62.709,-0.28054,1.1992,1.12,0.42996,1.2498,-10.095080000000001,-1301.1
13774,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.22557,-0.19445,0.61939,0.31409,0.43181,-0.31721,-0.10796,-0.28287,0.51583,0.0,-1115.0,-0.34926,3.7585,-0.25817,-0.30273,-116.2,-0.16835,1.1266,1.0717,0.6682,1.7034,-1.0192,-2168.1
13775,risky_upgrade,1,3,CCC,B,CCC→B,1,0.36544,0.41755,-0.25948,0.47872,0.26145,0.16599,0.35012,-0.40658,0.53358,0.0,1256.0,-0.26979,3.4783,0.059941,0.33209,101.45,0.37991,0.71578,0.94302,2.5088,1.9182,9.4455,685.08
13776,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.32478,0.38708,-0.10668,0.6906,0.18169,-0.15881,-0.18471,-0.5391808,0.72193,0.0,593.0,-0.6627794,3.1853,-0.072187,-0.21997,110.48,-0.42678,1.1436,1.0452,1.881,2.8042,-10.095080000000001,-855.23
13777,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.18304,-1.00064,2.5111,-1.2595,0.78802,-0.17966,-0.15624,-0.5391808,-0.7113339999999999,-1.2162,-1454.4,-0.6627794,3.0269,-0.88437,0.14308,-246.72,-0.062112,1.0531,1.0452,-2.8826,0.46429,-0.63769,-5876.4
13782,risky_upgrade,1,1,CCC,B,CCC→B,1,0.0071267,-0.16978,0.31532,0.031652,0.24201,0.034247,0.024684,-0.5391808,0.30583,0.0,-16.36,-0.30446,1.9839,0.41521,0.074652,-56.795,0.061743,0.98771,1.0452,0.64289,3.1676,0.081693,4668.2
13783,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.69427,0.47495,-0.029126,0.68236,0.088536,1.1204,-0.50352,-0.5391808,0.82907,0.0,242.8,-0.6001,2.7086,-0.011405,-0.69571,55.132,-0.9360057,1.6584000000000014,0.79819,2.1746,6.7574,-2.5164,-127.51
13784,risky_upgrade,1,1,B,BB,B→BB,1,-0.021407,0.23339,0.20325,0.4173,0.22347,-0.17755,-0.0086178,-0.041497,0.51663,0.0,132.17,-0.019983,2.7531,-0.52232,-0.049458,38.451,-0.037808,1.0124,1.3504,1.8241,4.3872,0.282825,-9654.0
13785,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.0069944,0.1487,0.17408,0.13011,0.17464,-0.015799,-0.0054401,-0.01487,0.15892,0.0,160.0,-0.0031086,3.0318,-0.88725,-0.16959,8.4771,-0.030939,1.0056,0.79075,15.545,5.6873,-0.76316,-11797.0
13786,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.043677,-0.75677,0.60112,-0.83694,0.43467,-1.034518,0.0032145,-0.18872,-0.7113339999999999,-1.6791,-63.72,-0.063849,1.94594,5.2077,0.072797,-142.03,0.0051723,1.0189,2.0602,-2.1811,2.1527,0.282825,37403.399999999994
13787,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.090385,-0.098079,0.27914,0.23581,0.27973,-0.11022,-0.015844,-0.41893,0.38037,0.0,-232.8,-0.25777,3.3754,-2.2021499999999996,-0.25189,-39.643,-0.041559,1.2699,0.8763,0.72279,2.8422,-0.81325,-8782.8
13788,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.087704,0.047295,0.43231,0.30514,0.33284,-0.07879,-0.02753,-0.12421,0.40356,0.0,279.26,-0.082446,3.7712,-0.93598,-0.27749,-69.429,-0.063374,1.1004,0.85739,0.84832,2.7624,-0.27291,-5759.4
13789,risky_upgrade,1,1,CCC,B,CCC→B,1,0.0109695,0.020169,0.2175,-0.10736,0.014425480000000001,-1.034518,0.068488,-0.10032,0.9843212,-0.0068456,72.89,0.052943000000000004,3.558,-0.00070158,-2.2614,68.916,-0.9360057,0.84721,0.31632000000000005,1.0203,0.293002,0.282825,-0.057646
13790,risky_upgrade,1,3,B,BB,B→BB,1,0.034428,0.27909,0.25821,-0.033197,0.35417,0.0799,0.04719,0.085367,0.32165,-0.0014545,921.0,0.043205,3.5185,0.2541,0.28929,11.766,0.12893,0.94934,1.0452,5.8106,2.9361,0.36755,2831.0
13792,risky_upgrade,1,1,B,BB,B→BB,1,-0.027272,0.27217,0.42902,0.44928,0.30291,-0.16722,-0.021463,-0.12798,0.5585,0.0,6767.0,-0.11226,4.3956,0.81625,-0.12989,-46.337,-0.064066,1.0032,0.75905,1.3779,2.9304,-0.14,-7953.4
13793,risky_upgrade,1,1,B,BB,B→BB,1,-0.13711,0.0043535,0.27754,-0.026962,0.25117,-0.088387,-0.10652,-0.056705,0.79546,0.0,440.0,-0.080532,5.0046,-0.097643,-0.095006,-63.13,-0.30413,1.1175,1.0452,0.99805,3.5456,-0.55809,-995.16
13796,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.0082784,-0.010152,0.359,-0.027568,0.36264,-0.026992,-0.0093331,-0.021314,0.027552,-0.00057578,-70.0,-0.0082169,3.8385,-2.0351,-0.97968,-6.5225,-0.024902,1.007,1.0452,0.44824,2.7351,-0.72543,-14657.0
13797,risky_upgrade,1,3,B,BB,B→BB,1,-0.036969,-0.31039,0.3831,-0.03277,0.39505,-0.10103,-0.016454,-0.03604,-0.03277,-0.10392,-879.06,-0.011596,3.4521,1.4804,2.8106089999999995,-64.42,-0.043993,1.0116,0.72455,-0.11495,2.5023,-0.78081,-8865.0
13798,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.087236,-0.18577,0.65667,0.13057,0.42014,-0.089371,-0.035522,-0.040858,0.41221,0.0,-7111.0,-0.031676,4.583,-2.2021499999999996,-0.64086,-103.3,-0.052246,1.0473,2.7253499999999997,0.24326,2.243,-0.53512,-6779.2
13800,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.23144,-0.45114,0.60843,0.15601,0.51177,-0.24595,-0.16581,-0.25123,0.26771,0.0,-1615.5,-0.21528,3.554,-0.19635,-0.9942,-150.48,-0.26408,1.1324,0.57221,0.36929,1.6062,-2.4169,-1382.1
13802,risky_upgrade,1,3,CCC,B,CCC→B,1,0.012021,0.0086608,0.91393,0.22345,0.29171,0.090483,0.0026674,-0.021338,0.29252,0.0,160.0,-0.025367,4.2666,2.5512,0.0099044,-32.885,0.0028992,0.98825,1.6346,0.30717,3.3082,0.025622,37403.399999999994
13803,risky_upgrade,1,3,BB,BBB,BB→BBB,0,0.035061,0.12644,0.3966,0.40502,0.46797,0.059337,0.055939,0.072613,0.41846,0.0,559.0,0.056158,3.6455,0.27174,0.12668,-21.062,0.11353,0.94529,1.0452,1.433,2.2241,0.26898,2933.7
13804,risky_upgrade,1,1,B,BB,B→BB,1,-0.18429,0.057176,0.55258,0.44264,0.45765,-0.13855,-0.078135,-0.11997,0.50021,-0.16144,1660.1,-0.10823,4.4629,-0.31372,-0.36472,-101.71,-0.17923,1.1082,1.358,0.99874,1.9717,-0.47674,-2642.2
13805,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.25539,0.55168,0.10754,0.48375,0.15245,-0.43292,-0.1732,-0.45292,0.62015,-0.71476,321.08,-0.22232,2.7649,-0.035428,-0.69809,16.92,-0.92681,1.2042,1.0452,8.9163,5.3665,-1.0013,-393.82
13806,risky_upgrade,1,3,A,AA,A→AA,0,0.12382,0.16003,0.24381,0.18848,0.27285,0.41492,0.12176,0.364,0.34433,0.0,1209.0,0.13252,3.8782,0.059158,0.97607,-91.393,0.49251,0.8639,1.0452,1.7167,4.2066,0.41284,741.1
13807,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.8681929,0.84089,1.2693,-1.86106,0.033593,-1.034518,-0.5750552000000001,-0.5391808,0.8395,-1.880592,436.58,-0.6627794,2.7153,-0.033746,1.6752,61.688,-0.9360057,1.6584000000000014,0.81083,1.2053,12.141,-10.095080000000001,-372.78
13809,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.0067847,-0.56401,0.28123,-0.056912,0.22794,-0.058504,-0.0012708,-0.20616,0.12862,-0.65893,-85.03,-0.066964,2.1783,0.329,-0.45487,-82.637,-0.0044911,0.98968,1.0452,0.15883,4.083,-0.31968,-26372.28
13810,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.0048218,-0.14714,0.21899,0.19072,0.14567,0.019263,0.025834,0.050679,0.44274,0.015418,-1696.5,0.0087511,4.0618,0.20516,0.08084,-29.496,0.11212,0.99125,0.74918,0.28616,6.9254,0.13485,3109.9
13811,risky_upgrade,1,3,B,BB,B→BB,1,-0.016097,0.17024,0.47837,0.3217,0.32975,0.0032325,0.039716,0.026645,0.51009,0.002899,2430.0,0.0,4.1545,0.27029,0.0090113,-105.32,0.082419,1.0,0.96099,0.77976,3.0326,0.005521,4399.2
13812,risky_upgrade,1,4,CCC,B,CCC→B,1,0.028292,-1.00064,2.1102,-1.3265,2.1608,-0.15722,-0.13623,0.023336,-0.7113339999999999,-0.070217,-40775.49,0.018276,4.855,2.4652,0.087085,-698.78,-0.066019,0.98172,1.0,-2.6499,0.4714,-0.36429,-5683.8
13814,risky_upgrade,1,4,CCC,B,CCC→B,1,0.089664,-0.53242,3.5779,0.34055,3.241538000000006,0.033815,0.2649,0.022826,0.34055,0.033815,-6245.8,0.035752,4.0693,0.64285,0.099294,-1350.4,0.069082,0.96425,1.172,0.37022,0.293002,2.8891,5283.6
13815,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.11211,-0.53632,0.38335,0.054129,0.3584,-0.25096,-0.079448,-0.20936,0.054129,-0.25557,-8553.5,-0.081629,4.2027,-0.20512,-2.9482139999999997,-104.79,-0.20989,1.0816,1.1967,0.089499,2.5796,-1.2983,-1781.0
13816,risky_upgrade,1,4,CCC,B,CCC→B,1,-0.20876,-1.00064,1.7655,-0.52264,1.5104,-0.18449,-0.14255,-0.11778,-0.52264,-0.18449,-13554.0,-0.16968,4.0773,-0.89332,0.35301,-567.69,-0.080688,1.1697,0.73707,-0.85081,0.56604,-0.52247,-4523.6
13817,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.025547,0.21545,0.070412,0.19024,0.060074,-0.28953,-0.011501,-0.053106,0.79037,0.0,162.97,-0.015396,2.8788,-0.51673,-0.10058,0.21219,-0.15683,1.0151,1.2557,1.3013,16.383,-0.3542,-2327.3
13818,risky_upgrade,1,3,BB,BBB,BB→BBB,0,0.018776,0.45169,0.0075649,0.062988,0.087101,0.18402,0.068378,0.11856,0.81865,0.0,2373.6,0.05463,3.7206,0.039906,0.11369,59.826,0.81879,0.95568,1.0452,2.2313,11.974,0.84333,445.78
13819,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.0057057,-0.38266,0.47913,0.087389,0.44739,0.015174,0.042198,-0.13532,0.10351,-0.24064,-1187.0,-0.072464,3.4916,0.25611,0.1466,-86.076,0.087947,0.97427,1.0452,0.21306,2.0841,0.18719,4150.2
13821,risky_upgrade,1,3,CCC,B,CCC→B,1,0.01078,-0.043267,0.58983,-0.069648,0.67309,0.05043,0.015209,0.022558,-0.062692,-0.088383,-311.0,0.014707,3.8566,1.5248,-0.29885,-18.849,0.020788,0.98699,0.91891,-2.4829,1.5052,0.5297,16643.0
13823,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.063061,0.38355,1.3957,-0.030226,1.111,-0.15235,0.03471,-0.098458,0.48391,-0.29295,746.0,-0.26944,3.2889,1.1978,-0.029706,18.694,0.0083865,1.0094,1.0759,4.8282,0.70791,-0.039869,14854.0
13824,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.021312,-0.18073,0.080877,0.20921,0.075967,-0.098148,-0.0089591,-0.0024539,0.26183,0.0,-981.0,-0.00025923,3.7346,-1.0257,-0.77127,-12.383,-0.10594,1.01,0.86389,0.47082,12.895,-1.3754,-3445.4
13825,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.1621,-1.00064,0.21162,-1.8489,0.18346,-1.034518,-0.16553,-0.5391808,-0.7113339999999999,-0.13579,-1015.6,-0.15902,2.7443,-0.044576,1.2293,-56.587,-0.77717,1.1608,1.0452,-4.8142759999999996,4.695,-4.2236,-469.65
13826,risky_upgrade,1,3,CCC,B,CCC→B,1,0.046491,-0.27157,0.60512,0.30984,0.53735,-0.043402,0.031059,-0.059137,0.32939,0.0,-6971.0,0.17926,4.4094,0.44037,0.078408,-123.13,0.038512,0.7416,0.62882,0.51007,1.7447,0.20685,7217.8
13827,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.10741,0.27359,0.30282,0.26696,0.052552,-0.13422,-0.028163,-0.09503,0.5491,-0.39528,1008.5,-0.080757,3.5666,-0.32405,-0.13309,35.087,-0.073486,1.0597,0.91435,0.83326,17.508,-0.47739,-4966.9
13828,risky_upgrade,1,1,B,BB,B→BB,1,-0.28879,0.18255,0.12003,0.80577,0.18338,-0.12501,-0.18207,-0.12204,0.80577,-0.12501,720.88,-0.27413,3.5965,-0.043544,-0.15514,-20.98,-0.77923,1.2741,0.78843,1.1596,4.2799,-0.56858,-468.41
13829,risky_upgrade,1,3,BBB,A,BBB→A,0,0.0048052,0.2643,0.096392,0.66374,0.11873,-0.026548,0.078835,0.080224,0.76832,-0.064427,1677.0,0.046323,3.8024,0.055216,0.070636,33.94,0.51828,0.95504,1.1194,1.4271,8.7764,0.48438,618.98
13830,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.022433,0.22845,0.39598,-0.045081,0.47645,0.0084474,0.058074,0.030191,-0.023366,0.0014038,2594.0,0.10829,4.0552,0.18721,-0.031139,-134.42,0.11593,0.89171,0.89736,-0.14497,2.3537,0.0024671,2796.2
13832,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.052838,-0.37618,0.16644,0.12867,0.16182,-0.147,-0.014942,-0.16197,0.14315,-0.147,-6343.5,-0.033612,4.2269,-0.30744,-1.1424,-42.446,-0.087668,1.0336,0.99082,0.20965,5.9786,-0.86451,-4163.4
13833,risky_upgrade,1,3,B,BB,B→BB,1,-0.024321,-0.16309,0.27795,0.00028308,0.1863,0.052774,0.0096896,0.054432,0.36813,0.0,-4033.0,0.018215,4.3932,0.39313,-0.26479,-43.705,0.034556,1.0003,1.0641,0.26857,5.3392,-0.23448,10563.0
13834,risky_upgrade,1,3,CCC,B,CCC→B,1,0.018541,-0.067163,0.77475,-0.073294,0.82268,-0.18913,-0.16154,0.027091,-0.023014,-0.19102,-28669.0,0.059381,5.6303,0.91888,2.6062,-117.02,-0.19947,0.94062,1.6024,-0.38516,1.2923,-1.1672,-1848.8
13835,risky_upgrade,1,3,B,BB,B→BB,1,-0.023286,-0.029762,0.18658,0.33509,0.10224,-0.02761,0.015285,0.002675,0.62625,-0.02761,-564.42,0.007198,4.2779,0.25631,-0.082395,-20.923,0.078414,0.9928,0.76438,0.46968,9.8523,-0.20402,4654.8
13836,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.49169,0.090374,1.0342,0.1776,0.19556,-0.24036,-0.29816,-0.23819,0.65714,-0.23829,7371.8,-0.24522,4.9115,-0.11551,-1.3417,-1.0692,-0.28478,1.2452,0.38471,0.23305,4.1065,-2.5838,-1267.0
15646,risky_upgrade,1,3,CCC,B,CCC→B,1,0.032436,0.13118,0.43301,-0.16791,0.37479,-0.16781,0.037078,0.082705,-0.007143,-0.24848,624.0,0.035204,3.6773,0.38002,-2.9482139999999997,-9.2273,0.085457,0.96474,1.6757,-1.1477,2.7655,0.44311,4271.1
15647,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.093877,-0.32827,1.2255,-0.13317,1.0704,-0.22865,-0.14786,-0.10567,-0.12971,-0.12099,-475.0,-0.03295,3.1605,-0.44459,1.0281,-317.54,-0.11809,1.0094,1.1144,-0.52087,0.836,-0.23884,-3090.8
15648,risky_upgrade,1,1,CCC,B,CCC→B,1,0.061505,-0.26808,0.68247,-0.28941,0.64993,-0.1681,-0.024539,-0.1692,-0.16627,0.0,-1438.0,-0.10421,3.7295,0.35349,0.29884,-127.42,-0.040336,0.94307,0.92563,-1.7372,1.3934,-0.14709,-10782.0
15649,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.13304,0.026407,0.71862,0.072442,0.84784,0.22616,-0.26983,-0.13471,0.31342,0.0,296.0,0.40409,4.0496,-0.18006,-0.93115,-208.13,-0.33909,0.7434,0.83058,0.59002,1.9574,-0.77626,-972.07
15651,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.09929,0.31676,0.46313,-0.14168,0.42251,0.013146,-0.10789,-0.12285,0.38621,0.0,1170.1,-0.09302,3.5675,-0.17051,-0.38339,-107.63,-0.23215,1.1115,0.72705,5.561,2.1518,-0.19804,-1572.2
15652,risky_upgrade,1,3,B,BB,B→BB,1,0.002596,0.51035,-0.000663,0.45006,0.13264,0.11876,0.015732,0.027798,0.52771,0.0,400.42,0.008218,2.8946,0.26431,0.036962,32.613,0.093085,0.99214,0.95403,12.797,7.5249,0.11146,3335.1
15653,risky_upgrade,1,3,CCC,B,CCC→B,1,-5e-05,-0.13793,0.74435,0.20458,0.60571,0.039022,0.023496,-0.19741,0.22611,0.0,-2384.7,-0.19032,4.2378,0.58758,0.002566,-91.225,0.029146,0.99811,0.88199,0.58046,1.3844,0.003444,11598.0
15654,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.018595,-0.31771,1.1046,-0.12223,0.51167,-0.22926,-0.052152,-0.012351,0.53174,-0.10003,-16643.0,0.15978,4.7192,-1.9925,-0.53872,-149.47,-0.046921,0.84053,0.70468,0.090615,1.909,-1.864,-7779.0
15656,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.13783,0.042745,0.4701,0.01376,0.46923,-0.26405,-0.14916,-0.032551,0.8691,0.018509,114.94,0.9867157000000019,3.4296,-0.12913,-0.042024,-45.053,-0.27936,0.0475312,0.61594,1.0518,1.873,-10.095080000000001,-1306.5
15658,risky_upgrade,1,3,B,BB,B→BB,1,0.030966,-0.08261,0.42958,0.12571,0.43841,-0.10716,0.072611,0.062935,0.30807,-0.14992,0.87465,0.040684,4.7697,0.16449,0.22527,-73.671,0.12267,0.96685,1.5869,0.43369,2.3472,0.29143,2652.6
15660,risky_upgrade,1,3,B,BB,B→BB,1,0.050325,-0.16554,0.6601,0.17264,0.70294,0.17453,0.048751,0.062561,0.29358,0.0,-1585.0,0.058611,3.9811,0.29679,0.113,-190.05,0.0651,0.93791,0.73812,0.63944,1.5112,0.093013,4954.4
15662,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.017613,-0.43279,1.336,0.009427,1.0631,-0.18191,-0.14419,-0.034477,0.35775,-0.36593,-3810.7,0.20616,3.9447,-2.2021499999999996,-0.18717,-349.55,-0.10428,0.7549,0.74794,0.4,0.86248,-1.1647,-3500.2
15663,risky_upgrade,1,1,CCC,B,CCC→B,1,0.0,-0.17732,0.71646,-0.13069,0.6846,-0.13807,-0.17016,-0.029501,0.53077,-0.019106,-1104.0,0.27925,3.7942,-0.18029,-0.38756,-90.946,-0.236,1.1668,0.88452,0.5033,2.0267,-2.1241,-1546.6
15664,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.2012,-0.039983,0.61649,0.034766,0.44995,-0.17858,-0.13196,-0.11132,0.43574,-0.000258,0.92438,0.18524,4.2869,-0.19811,-0.48736,-136.26,-0.21143,0.88519,0.88874,0.72736,1.9034,-0.47138,-1726.3
15665,risky_upgrade,1,4,CCC,B,CCC→B,1,-0.19153,-0.29153,1.8326,0.32357,2.3413,0.67192,-0.031954,-0.010124,0.49504,0.14763,-40775.49,0.14093,5.6605,0.59007,0.0,-703.82,0.070385,1.0301,1.0175,0.55474,0.49118,0.0,-25959.0
15668,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.22595,-0.68336,0.70947,-1.7645,0.56746,-1.034518,-0.23072,-0.43776,-0.48504,-1.2465,-11216.0,-0.21216,4.2152,-0.12936,1.0678,-168.12,-0.32061,1.2031,1.0997,-1.8386,1.4538,-1.174,-1138.5
15669,risky_upgrade,1,4,CCC,B,CCC→B,1,-0.50675,-0.67952,2.6586,-0.3096,2.4682,0.4182,-0.5750552000000001,-0.21195,-0.27947,-0.068356,-40775.49,0.10469,4.9891,-0.18317,1.3072,-779.11,-0.3009,1.3101,0.47132,-0.6076,0.39287,-1.1734,-1295.3
15674,risky_upgrade,1,3,BBB,A,BBB→A,0,0.048327,0.63834,0.096738,0.60476,0.20205,0.47898,0.067696,0.10369,0.66514,0.0,7775.0,0.16474,4.0856,0.1448,0.1256,17.248,0.24696,0.82997,0.8972,12.639,5.1933,0.15392,1131.9
15676,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.16849,-0.4103,0.94964,-0.30398,0.56738,-0.30467,-0.22841,-0.064681,0.24067,-0.075865,-33861.0,0.055657,4.9166,-0.18902,-2.9482139999999997,-169.51,-0.23908,1.0456,0.52721,0.063319,1.457,-1.701,-1526.7
15677,risky_upgrade,1,4,CCC,B,CCC→B,1,-0.1475,-1.00064,2.0015,-1.5305,1.8193,-1.034518,-0.15902,-0.092646,-0.7113339999999999,-1.3328,-40775.49,-0.090187,4.8421,-0.72853,0.18704,-473.45,-0.082151,1.1163,1.0047,-2.8631,0.50419,-2.3399,-4595.2
15680,risky_upgrade,1,0,BB,BBB,BB→BBB,0,-0.066618,0.87637,-0.18673,0.31131,0.028431,0.032928,0.033539,-0.032489,0.95877,0.0,1658.1,-0.02277,3.2769,0.029518,-0.023908,83.04,1.1534,1.0156,0.74791,11.604,34.39,-0.041344,316.46
15681,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.17531,0.41093,0.38969,0.48928,0.19523,-0.18525,-0.22135,-0.22683,0.6767,0.0,1652.3,0.31916,3.6043,-0.083332,-0.24111,-17.031,-0.50506,0.67127,0.69285,1.8498,3.3056,-0.46105,-722.69
15682,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.071025,0.70975,-0.16788,0.15333,0.22086,-0.16122,-0.037478,-0.063286,0.72284,0.0,1587.7,0.14882,3.3497,-0.12027,-0.056067,174.58,-0.14625,0.83397,0.79156,21.173,4.227,-0.27751,-2495.7
15683,risky_upgrade,1,3,B,BB,B→BB,1,-0.043559,-0.11708,0.25263,0.25018,0.252,0.95938,-0.055593,-0.11703,0.36823,0.0,-1252.3,0.079216,4.0292,-0.19429,-0.49159,-66.122,-0.22165,0.93461,1.1842,0.63943,4.3017,-0.45606,-1666.9
15684,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.8681929,-0.30245,1.718,-0.52987,0.86343,0.57825,-0.5750552000000001,-0.435,0.28527,-0.70452,-6551.0,-0.45183,4.3357,-0.067591,-1.5947,-275.61,-0.51728,1.6584000000000014,0.51933,0.43627,0.59908,-2.2,-698.73
15685,risky_upgrade,1,3,B,BB,B→BB,1,0.005994,0.20163,0.3285,0.18491,0.3293,0.24708,0.001222,0.022925,0.25977,0.0,1628.0,0.091515,3.9071,1.8951,0.007115,4.8274,0.002332,0.91346,1.0371,3.6364,3.0254,0.01213,37403.399999999994
15686,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.068721,-0.24439,0.72068,-0.30334,0.59528,-0.35932,-0.069336,-0.068973,-0.27383,-0.24447,-414.0,0.2057,3.2289,-0.35125,0.44544,-74.502,-0.095746,0.82476,1.0552,-2.2902,1.5635,-0.8538,-3812.2
15687,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.090341,-0.40999,0.42019,-0.27588,0.29559,-0.30491,-0.12032,-0.18315,0.063499,-0.058793,-40775.49,0.11956,5.0533,-0.15613,2.7281,-74.748,-0.28501,0.90233,1.0588,-0.21244,3.0654,-1.7754,-1283.7
15688,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.8681929,-0.75872,1.6197,-1.86106,0.79934,0.63828,-0.47308,-0.44285,-0.13315,-1.880592,-705.49,-0.63402,2.9684,-0.14361,2.8106089999999995,-240.82,-0.28963,1.6584000000000014,0.76316,-0.19537,0.64843,0.282825,-1251.7
15691,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.059396,0.033202,0.30986,0.37377,0.26055,-0.31404,-0.086062,-0.16874,0.50331,0.0,101.0,-0.023543,3.4832,-0.19541,-0.37555,0.059013,-0.24716,0.98605,1.015,0.84347,3.4881,-4.5302,-1476.8
15692,risky_upgrade,1,3,B,BB,B→BB,1,0.007787,-0.006782,0.49023,0.023801,0.49434,0.032152,0.015468,0.034525,0.028715,0.0,-69.0,0.017503,4.0075,0.61332,0.27448,-151.39,0.027388,0.98274,1.2472,0.58061,2.0589,0.009888,11628.0
15693,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.26325,0.59465,-0.033031,0.73199,0.045736,0.92128,-0.22606,-0.5391808,0.8442,0.0,270.27,-0.6305,2.6575,-0.010813,-0.60064,45.553,-0.9360057,1.1575,0.31632000000000005,3.3826,13.41,-4.0038,-120.41
15694,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.031903,0.030342,0.34323,0.11349,0.33558,-0.087778,-0.045675,-0.092472,0.12571,0.0,211.0,-0.037176,3.8422,-0.53904,-1.0043,-89.596,-0.12993,1.0256,0.94965,1.2082,2.8731,-0.18978,-2809.1
15695,risky_upgrade,1,3,B,BB,B→BB,1,-0.16435,-0.057263,0.94302,0.2283,0.31176,0.00814,0.1438,-0.057386,0.25277,0.0,-140.41,-0.072718,3.3895,0.20396,-0.048759,-91.762,0.15219,1.0046,0.57829,0.31882,2.9902,-0.095721,2398.2
