,group,is_risky,default,from_grade,to_grade,transition,year_horizon,l1_count,l2_count,total_warnings,any_warning
13936,safe_upgrade,0,0,A,AA,A→AA,5,2,0,2,1
13937,safe_upgrade,0,0,CCC,B,CCC→B,5,31,14,45,1
13938,safe_upgrade,0,0,B,BB,B→BB,5,27,4,31,1
13939,safe_upgrade,0,0,BB,BBB,BB→BBB,5,5,0,5,1
13942,safe_upgrade,0,0,A,AA,A→AA,5,0,0,0,0
13943,safe_upgrade,0,0,BB,BBB,BB→BBB,5,5,3,8,1
13945,safe_upgrade,0,0,CCC,B,CCC→B,5,30,0,30,1
13946,safe_upgrade,0,0,CCC,B,CCC→B,5,31,6,37,1
13947,safe_upgrade,0,0,B,BB,B→BB,5,20,5,25,1
13948,safe_upgrade,0,0,B,BB,B→BB,5,2,0,2,1
13949,safe_upgrade,0,0,BB,BBB,BB→BBB,5,6,0,6,1
13950,safe_upgrade,0,0,B,BB,B→BB,5,25,1,26,1
13951,safe_upgrade,0,0,BB,BBB,BB→BBB,5,0,0,0,0
13952,safe_upgrade,0,0,B,BB,B→BB,5,0,0,0,0
13954,safe_upgrade,0,0,B,BB,B→BB,5,3,0,3,1
13955,safe_upgrade,0,0,BBB,A,BBB→A,5,3,0,3,1
13959,safe_upgrade,0,0,CCC,B,CCC→B,5,3,0,3,1
13960,safe_upgrade,0,0,BB,BBB,BB→BBB,5,32,15,47,1
13961,safe_upgrade,0,0,BB,BBB,BB→BBB,5,2,0,2,1
13962,safe_upgrade,0,0,B,BB,B→BB,5,25,1,26,1
13963,safe_upgrade,0,0,BBB,A,BBB→A,5,8,6,14,1
13966,safe_upgrade,0,0,CCC,B,CCC→B,5,29,12,41,1
13967,safe_upgrade,0,0,BB,BBB,BB→BBB,5,2,1,3,1
13968,safe_upgrade,0,0,BB,BBB,BB→BBB,5,11,10,21,1
13969,safe_upgrade,0,0,BB,BBB,BB→BBB,5,1,0,1,1
13970,safe_upgrade,0,0,CCC,B,CCC→B,5,37,18,55,1
13971,safe_upgrade,0,0,A,AA,A→AA,5,0,0,0,0
13972,safe_upgrade,0,0,B,BB,B→BB,5,6,0,6,1
13973,safe_upgrade,0,0,BBB,A,BBB→A,5,0,0,0,0
13974,safe_upgrade,0,0,A,AA,A→AA,5,1,0,1,1
13975,safe_upgrade,0,0,BB,BBB,BB→BBB,5,4,0,4,1
13976,safe_upgrade,0,0,BBB,A,BBB→A,5,5,0,5,1
13977,safe_upgrade,0,0,CCC,B,CCC→B,5,39,18,57,1
13978,safe_upgrade,0,0,A,AA,A→AA,5,13,1,14,1
13979,safe_upgrade,0,0,BB,BBB,BB→BBB,5,3,0,3,1
13980,safe_upgrade,0,0,BBB,A,BBB→A,5,2,1,3,1
13982,safe_upgrade,0,0,BB,BBB,BB→BBB,5,10,8,18,1
13983,safe_upgrade,0,0,BBB,A,BBB→A,5,0,0,0,0
13984,safe_upgrade,0,0,BB,BBB,BB→BBB,5,5,0,5,1
13985,safe_upgrade,0,0,BB,BBB,BB→BBB,5,0,0,0,0
13987,safe_upgrade,0,0,B,BB,B→BB,5,6,2,8,1
13988,safe_upgrade,0,0,B,BB,B→BB,5,13,9,22,1
13989,safe_upgrade,0,0,B,BB,B→BB,5,4,0,4,1
13990,safe_upgrade,0,0,BBB,A,BBB→A,5,0,0,0,0
13991,safe_upgrade,0,0,BBB,A,BBB→A,5,2,0,2,1
13993,safe_upgrade,0,0,BB,BBB,BB→BBB,5,8,2,10,1
13999,safe_upgrade,0,0,B,BB,B→BB,5,13,2,15,1
14001,safe_upgrade,0,0,A,AA,A→AA,5,4,0,4,1
14002,safe_upgrade,0,0,BB,BBB,BB→BBB,5,2,0,2,1
14003,safe_upgrade,0,0,CCC,B,CCC→B,5,26,14,40,1
14004,safe_upgrade,0,0,BBB,A,BBB→A,5,1,0,1,1
14006,safe_upgrade,0,0,CCC,B,CCC→B,5,5,0,5,1
14007,safe_upgrade,0,0,B,BB,B→BB,5,3,0,3,1
14008,safe_upgrade,0,0,BB,BBB,BB→BBB,5,6,2,8,1
14009,safe_upgrade,0,0,B,BB,B→BB,5,29,15,44,1
14010,safe_upgrade,0,0,BB,BBB,BB→BBB,5,5,1,6,1
14011,safe_upgrade,0,0,BB,BBB,BB→BBB,5,27,1,28,1
14012,safe_upgrade,0,0,CCC,B,CCC→B,5,29,4,33,1
14013,safe_upgrade,0,0,BBB,A,BBB→A,5,1,0,1,1
14014,safe_upgrade,0,0,BBB,A,BBB→A,5,2,0,2,1
14016,safe_upgrade,0,0,BBB,A,BBB→A,5,7,0,7,1
14017,safe_upgrade,0,0,A,AA,A→AA,5,1,0,1,1
14018,safe_upgrade,0,0,CCC,B,CCC→B,5,22,13,35,1
14020,safe_upgrade,0,0,B,BB,B→BB,5,5,0,5,1
14021,safe_upgrade,0,0,BB,BBB,BB→BBB,5,13,1,14,1
14022,safe_upgrade,0,0,CCC,B,CCC→B,5,22,1,23,1
14023,safe_upgrade,0,0,CCC,B,CCC→B,5,37,18,55,1
14024,safe_upgrade,0,0,B,BB,B→BB,5,0,0,0,0
14025,safe_upgrade,0,0,BB,BBB,BB→BBB,5,2,0,2,1
14026,safe_upgrade,0,0,BBB,A,BBB→A,5,6,0,6,1
14027,safe_upgrade,0,0,A,AA,A→AA,5,4,1,5,1
14028,safe_upgrade,0,0,BBB,A,BBB→A,5,1,0,1,1
14029,safe_upgrade,0,0,B,BB,B→BB,5,8,0,8,1
14031,safe_upgrade,0,0,CCC,B,CCC→B,5,26,1,27,1
14032,safe_upgrade,0,0,CCC,B,CCC→B,5,31,16,47,1
14033,safe_upgrade,0,0,B,BB,B→BB,5,23,1,24,1
14034,safe_upgrade,0,0,CCC,B,CCC→B,5,33,6,39,1
14035,safe_upgrade,0,0,B,BB,B→BB,5,5,0,5,1
14036,safe_upgrade,0,0,CCC,B,CCC→B,5,2,0,2,1
14037,safe_upgrade,0,0,B,BB,B→BB,5,16,8,24,1
14038,safe_upgrade,0,0,BB,BBB,BB→BBB,5,0,0,0,0
14039,safe_upgrade,0,0,B,BB,B→BB,5,6,0,6,1
14040,safe_upgrade,0,0,A,AA,A→AA,5,0,0,0,0
14041,safe_upgrade,0,0,BB,BBB,BB→BBB,5,25,4,29,1
14042,safe_upgrade,0,0,B,BB,B→BB,5,29,15,44,1
14043,safe_upgrade,0,0,BBB,A,BBB→A,5,17,1,18,1
14046,safe_upgrade,0,0,A,AA,A→AA,5,2,0,2,1
14047,safe_upgrade,0,0,BBB,A,BBB→A,5,7,4,11,1
14048,safe_upgrade,0,0,BB,BBB,BB→BBB,5,8,1,9,1
14049,safe_upgrade,0,0,B,BB,B→BB,5,10,5,15,1
14051,safe_upgrade,0,0,CCC,B,CCC→B,5,26,1,27,1
14053,safe_upgrade,0,0,B,BB,B→BB,5,10,0,10,1
14055,safe_upgrade,0,0,BBB,A,BBB→A,5,4,0,4,1
14056,safe_upgrade,0,0,BB,BBB,BB→BBB,5,17,10,27,1
14058,safe_upgrade,0,0,CCC,B,CCC→B,5,24,1,25,1
14059,safe_upgrade,0,0,B,BB,B→BB,5,0,0,0,0
14060,safe_upgrade,0,0,B,BB,B→BB,5,5,1,6,1
14061,safe_upgrade,0,0,A,AA,A→AA,5,1,0,1,1
14062,safe_upgrade,0,0,BBB,A,BBB→A,5,14,1,15,1
14064,safe_upgrade,0,0,B,BB,B→BB,5,9,1,10,1
14065,safe_upgrade,0,0,B,BB,B→BB,5,10,8,18,1
14067,safe_upgrade,0,0,B,BB,B→BB,5,4,0,4,1
14068,safe_upgrade,0,0,BB,BBB,BB→BBB,5,3,0,3,1
14069,safe_upgrade,0,0,BB,BBB,BB→BBB,5,0,0,0,0
14070,safe_upgrade,0,0,BBB,A,BBB→A,5,2,0,2,1
14071,safe_upgrade,0,0,CCC,B,CCC→B,5,16,1,17,1
14072,safe_upgrade,0,0,BB,BBB,BB→BBB,5,6,0,6,1
14073,safe_upgrade,0,0,B,BB,B→BB,5,5,0,5,1
14074,safe_upgrade,0,0,BB,BBB,BB→BBB,5,5,0,5,1
14075,safe_upgrade,0,0,BBB,A,BBB→A,5,3,0,3,1
14076,safe_upgrade,0,0,BB,BBB,BB→BBB,5,0,0,0,0
14077,safe_upgrade,0,0,B,BB,B→BB,5,13,9,22,1
14079,safe_upgrade,0,0,CCC,B,CCC→B,5,30,1,31,1
14081,safe_upgrade,0,0,B,BB,B→BB,5,15,11,26,1
14083,safe_upgrade,0,0,CCC,B,CCC→B,5,16,9,25,1
14084,safe_upgrade,0,0,BB,BBB,BB→BBB,5,0,0,0,0
14085,safe_upgrade,0,0,CCC,B,CCC→B,5,6,0,6,1
14086,safe_upgrade,0,0,BBB,A,BBB→A,5,0,0,0,0
14087,safe_upgrade,0,0,A,AA,A→AA,5,4,1,5,1
14088,safe_upgrade,0,0,A,AA,A→AA,5,1,0,1,1
14089,safe_upgrade,0,0,BB,BBB,BB→BBB,5,6,2,8,1
14090,safe_upgrade,0,0,A,AA,A→AA,5,0,0,0,0
14091,safe_upgrade,0,0,B,BB,B→BB,5,22,14,36,1
14092,safe_upgrade,0,0,BB,BBB,BB→BBB,5,17,1,18,1
14094,safe_upgrade,0,0,CCC,B,CCC→B,5,33,13,46,1
14095,safe_upgrade,0,0,BB,BBB,BB→BBB,5,0,0,0,0
14097,safe_upgrade,0,0,BB,BBB,BB→BBB,5,6,5,11,1
14098,safe_upgrade,0,0,CCC,B,CCC→B,5,14,9,23,1
14099,safe_upgrade,0,0,BBB,A,BBB→A,5,0,0,0,0
14100,safe_upgrade,0,0,BB,BBB,BB→BBB,5,2,0,2,1
14103,safe_upgrade,0,0,BBB,A,BBB→A,5,0,0,0,0
14104,safe_upgrade,0,0,BB,BBB,BB→BBB,5,6,0,6,1
14105,safe_upgrade,0,0,BB,BBB,BB→BBB,5,11,0,11,1
14107,safe_upgrade,0,0,B,BB,B→BB,5,19,1,20,1
14108,safe_upgrade,0,0,BB,BBB,BB→BBB,5,8,7,15,1
14109,safe_upgrade,0,0,CCC,B,CCC→B,5,28,2,30,1
14110,safe_upgrade,0,0,B,BB,B→BB,5,7,1,8,1
14112,safe_upgrade,0,0,BBB,A,BBB→A,5,5,0,5,1
14114,safe_upgrade,0,0,BB,BBB,BB→BBB,5,4,0,4,1
14115,safe_upgrade,0,0,CCC,B,CCC→B,5,36,14,50,1
14116,safe_upgrade,0,0,BB,BBB,BB→BBB,5,2,0,2,1
14118,safe_upgrade,0,0,BB,BBB,BB→BBB,5,0,0,0,0
14119,safe_upgrade,0,0,B,BB,B→BB,5,16,12,28,1
14121,safe_upgrade,0,0,B,BB,B→BB,5,6,2,8,1
14122,safe_upgrade,0,0,B,BB,B→BB,5,3,0,3,1
14123,safe_upgrade,0,0,BBB,A,BBB→A,5,0,0,0,0
14126,safe_upgrade,0,0,A,AA,A→AA,5,2,0,2,1
14127,safe_upgrade,0,0,A,AA,A→AA,5,3,0,3,1
14128,safe_upgrade,0,0,BBB,A,BBB→A,5,4,0,4,1
14130,safe_upgrade,0,0,BBB,A,BBB→A,5,2,0,2,1
14131,safe_upgrade,0,0,B,BB,B→BB,5,11,3,14,1
14132,safe_upgrade,0,0,BB,BBB,BB→BBB,5,5,1,6,1
14134,safe_upgrade,0,0,BB,BBB,BB→BBB,5,1,0,1,1
14135,safe_upgrade,0,0,CCC,B,CCC→B,5,39,17,56,1
14136,safe_upgrade,0,0,B,BB,B→BB,5,27,1,28,1
14138,safe_upgrade,0,0,B,BB,B→BB,5,30,15,45,1
14140,safe_upgrade,0,0,BB,BBB,BB→BBB,5,8,1,9,1
14142,safe_upgrade,0,0,B,BB,B→BB,5,28,13,41,1
14143,safe_upgrade,0,0,BB,BBB,BB→BBB,5,14,1,15,1
14144,safe_upgrade,0,0,B,BB,B→BB,5,7,1,8,1
14145,safe_upgrade,0,0,B,BB,B→BB,5,24,1,25,1
14146,safe_upgrade,0,0,B,BB,B→BB,5,10,4,14,1
14147,safe_upgrade,0,0,BB,BBB,BB→BBB,5,25,1,26,1
14149,safe_upgrade,0,0,BBB,A,BBB→A,5,13,0,13,1
14151,safe_upgrade,0,0,B,BB,B→BB,5,9,0,9,1
14152,safe_upgrade,0,0,B,BB,B→BB,5,6,2,8,1
14153,safe_upgrade,0,0,CCC,B,CCC→B,5,3,0,3,1
14154,safe_upgrade,0,0,B,BB,B→BB,5,6,1,7,1
14156,safe_upgrade,0,0,A,AA,A→AA,5,1,0,1,1
14158,safe_upgrade,0,0,CCC,B,CCC→B,5,5,0,5,1
14159,safe_upgrade,0,0,BBB,A,BBB→A,5,1,0,1,1
14160,safe_upgrade,0,0,BBB,A,BBB→A,5,2,0,2,1
14161,safe_upgrade,0,0,CCC,B,CCC→B,5,33,4,37,1
14162,safe_upgrade,0,0,CCC,B,CCC→B,5,26,7,33,1
14164,safe_upgrade,0,0,B,BB,B→BB,5,36,17,53,1
14167,safe_upgrade,0,0,CCC,B,CCC→B,5,9,1,10,1
14168,safe_upgrade,0,0,B,BB,B→BB,5,23,13,36,1
14169,safe_upgrade,0,0,A,AA,A→AA,5,2,0,2,1
14170,safe_upgrade,0,0,BB,BBB,BB→BBB,5,5,0,5,1
14171,safe_upgrade,0,0,BB,BBB,BB→BBB,5,2,0,2,1
14172,safe_upgrade,0,0,BB,BBB,BB→BBB,5,0,0,0,0
14173,safe_upgrade,0,0,BB,BBB,BB→BBB,5,6,1,7,1
14174,safe_upgrade,0,0,BBB,A,BBB→A,5,8,6,14,1
14175,safe_upgrade,0,0,BBB,A,BBB→A,5,5,1,6,1
14176,safe_upgrade,0,0,B,BB,B→BB,5,10,2,12,1
14178,safe_upgrade,0,0,B,BB,B→BB,5,6,0,6,1
14179,safe_upgrade,0,0,A,AA,A→AA,5,14,1,15,1
14183,safe_upgrade,0,0,CCC,B,CCC→B,5,0,0,0,0
14184,safe_upgrade,0,0,BBB,A,BBB→A,5,2,0,2,1
14185,safe_upgrade,0,0,B,BB,B→BB,5,5,0,5,1
14188,safe_upgrade,0,0,BB,BBB,BB→BBB,5,10,1,11,1
14189,safe_upgrade,0,0,BBB,A,BBB→A,5,3,0,3,1
14190,safe_upgrade,0,0,BBB,A,BBB→A,5,2,0,2,1
14191,safe_upgrade,0,0,BB,BBB,BB→BBB,5,6,0,6,1
14192,safe_upgrade,0,0,BB,BBB,BB→BBB,5,16,1,17,1
14193,safe_upgrade,0,0,BB,BBB,BB→BBB,5,2,0,2,1
14194,safe_upgrade,0,0,CCC,B,CCC→B,5,33,16,49,1
14195,safe_upgrade,0,0,BB,BBB,BB→BBB,5,2,0,2,1
14196,safe_upgrade,0,0,CCC,B,CCC→B,5,10,0,10,1
14197,safe_upgrade,0,0,BB,BBB,BB→BBB,5,2,0,2,1
14199,safe_upgrade,0,0,B,BB,B→BB,5,12,2,14,1
14200,safe_upgrade,0,0,CCC,B,CCC→B,5,36,17,53,1
14201,safe_upgrade,0,0,B,BB,B→BB,5,3,0,3,1
14202,safe_upgrade,0,0,B,BB,B→BB,5,2,0,2,1
14203,safe_upgrade,0,0,CCC,B,CCC→B,5,30,5,35,1
14205,safe_upgrade,0,0,B,BB,B→BB,5,0,0,0,0
14206,safe_upgrade,0,0,CCC,B,CCC→B,5,37,17,54,1
14207,safe_upgrade,0,0,BB,BBB,BB→BBB,5,1,0,1,1
14208,safe_upgrade,0,0,CCC,B,CCC→B,5,11,1,12,1
14209,safe_upgrade,0,0,B,BB,B→BB,5,23,1,24,1
14210,safe_upgrade,0,0,CCC,B,CCC→B,5,27,4,31,1
14212,safe_upgrade,0,0,BBB,A,BBB→A,5,0,0,0,0
14213,safe_upgrade,0,0,CCC,B,CCC→B,5,35,15,50,1
14214,safe_upgrade,0,0,CCC,B,CCC→B,5,28,1,29,1
14215,safe_upgrade,0,0,CCC,B,CCC→B,5,28,15,43,1
14216,safe_upgrade,0,0,CCC,B,CCC→B,5,38,17,55,1
14217,safe_upgrade,0,0,CCC,B,CCC→B,5,16,9,25,1
14219,safe_upgrade,0,0,BBB,A,BBB→A,5,27,1,28,1
14222,safe_upgrade,0,0,A,AA,A→AA,5,2,0,2,1
14223,safe_upgrade,0,0,BB,BBB,BB→BBB,5,21,3,24,1
14224,safe_upgrade,0,0,B,BB,B→BB,5,6,2,8,1
14225,safe_upgrade,0,0,BB,BBB,BB→BBB,5,2,0,2,1
14226,safe_upgrade,0,0,CCC,B,CCC→B,5,36,15,51,1
14227,safe_upgrade,0,0,BB,BBB,BB→BBB,5,3,0,3,1
14228,safe_upgrade,0,0,BBB,A,BBB→A,5,0,0,0,0
14229,safe_upgrade,0,0,BB,BBB,BB→BBB,5,4,0,4,1
14230,safe_upgrade,0,0,CCC,B,CCC→B,5,6,0,6,1
14231,safe_upgrade,0,0,B,BB,B→BB,5,10,5,15,1
14233,safe_upgrade,0,0,A,AA,A→AA,5,30,1,31,1
14235,safe_upgrade,0,0,BBB,A,BBB→A,5,1,0,1,1
14237,safe_upgrade,0,0,BBB,A,BBB→A,5,9,1,10,1
14240,safe_upgrade,0,0,A,AA,A→AA,5,22,1,23,1
14241,safe_upgrade,0,0,A,AA,A→AA,5,2,0,2,1
14242,safe_upgrade,0,0,CCC,B,CCC→B,5,16,12,28,1
14243,safe_upgrade,0,0,CCC,B,CCC→B,5,3,0,3,1
14244,safe_upgrade,0,0,BB,BBB,BB→BBB,5,4,1,5,1
14248,safe_upgrade,0,0,BB,BBB,BB→BBB,5,8,0,8,1
14249,safe_upgrade,0,0,BBB,A,BBB→A,5,0,0,0,0
14250,safe_upgrade,0,0,CCC,B,CCC→B,5,5,0,5,1
14251,safe_upgrade,0,0,CCC,B,CCC→B,5,38,18,56,1
14252,safe_upgrade,0,0,BBB,A,BBB→A,5,3,0,3,1
14254,safe_upgrade,0,0,BB,BBB,BB→BBB,5,6,2,8,1
14255,safe_upgrade,0,0,B,BB,B→BB,5,26,1,27,1
14256,safe_upgrade,0,0,B,BB,B→BB,5,10,0,10,1
14257,safe_upgrade,0,0,BBB,A,BBB→A,5,1,0,1,1
14258,safe_upgrade,0,0,B,BB,B→BB,5,5,0,5,1
14259,safe_upgrade,0,0,A,AA,A→AA,5,1,0,1,1
14261,safe_upgrade,0,0,A,AA,A→AA,5,2,0,2,1
14262,safe_upgrade,0,0,B,BB,B→BB,5,11,0,11,1
14263,safe_upgrade,0,0,BB,BBB,BB→BBB,5,25,1,26,1
14264,safe_upgrade,0,0,BB,BBB,BB→BBB,5,10,3,13,1
14266,safe_upgrade,0,0,A,AA,A→AA,5,0,0,0,0
14267,safe_upgrade,0,0,BB,BBB,BB→BBB,5,5,0,5,1
14268,safe_upgrade,0,0,BBB,A,BBB→A,5,8,0,8,1
14269,safe_upgrade,0,0,BB,BBB,BB→BBB,5,3,0,3,1
14270,safe_upgrade,0,0,CCC,B,CCC→B,5,26,1,27,1
14271,safe_upgrade,0,0,CCC,B,CCC→B,5,28,14,42,1
14273,safe_upgrade,0,0,BBB,A,BBB→A,5,0,0,0,0
14274,safe_upgrade,0,0,CCC,B,CCC→B,5,24,3,27,1
14275,safe_upgrade,0,0,B,BB,B→BB,5,30,6,36,1
14276,safe_upgrade,0,0,B,BB,B→BB,5,2,0,2,1
14278,safe_upgrade,0,0,BB,BBB,BB→BBB,5,1,0,1,1
14279,safe_upgrade,0,0,BB,BBB,BB→BBB,5,8,0,8,1
14280,safe_upgrade,0,0,B,BB,B→BB,5,25,1,26,1
14282,safe_upgrade,0,0,CCC,B,CCC→B,5,29,5,34,1
14283,safe_upgrade,0,0,B,BB,B→BB,5,7,1,8,1
14284,safe_upgrade,0,0,B,BB,B→BB,5,5,0,5,1
14285,safe_upgrade,0,0,CCC,B,CCC→B,5,11,3,14,1
14287,safe_upgrade,0,0,BBB,A,BBB→A,5,2,0,2,1
14288,safe_upgrade,0,0,CCC,B,CCC→B,5,9,0,9,1
14289,safe_upgrade,0,0,CCC,B,CCC→B,5,13,9,22,1
14290,safe_upgrade,0,0,B,BB,B→BB,5,13,1,14,1
14291,safe_upgrade,0,0,B,BB,B→BB,5,20,1,21,1
14292,safe_upgrade,0,0,CCC,B,CCC→B,5,38,17,55,1
14293,safe_upgrade,0,0,A,AA,A→AA,5,2,0,2,1
14294,safe_upgrade,0,0,BBB,A,BBB→A,5,0,0,0,0
14295,safe_upgrade,0,0,CCC,B,CCC→B,5,35,12,47,1
14296,safe_upgrade,0,0,BBB,A,BBB→A,5,0,0,0,0
14297,safe_upgrade,0,0,CCC,B,CCC→B,5,21,1,22,1
14298,safe_upgrade,0,0,CCC,B,CCC→B,5,31,4,35,1
14299,safe_upgrade,0,0,BBB,A,BBB→A,5,2,0,2,1
14300,safe_upgrade,0,0,BBB,A,BBB→A,5,3,0,3,1
14301,safe_upgrade,0,0,BBB,A,BBB→A,5,2,0,2,1
14302,safe_upgrade,0,0,CCC,B,CCC→B,5,11,1,12,1
14303,safe_upgrade,0,0,BB,BBB,BB→BBB,5,4,1,5,1
14304,safe_upgrade,0,0,B,BB,B→BB,5,8,2,10,1
14306,safe_upgrade,0,0,BB,BBB,BB→BBB,5,14,1,15,1
14308,safe_upgrade,0,0,A,AA,A→AA,5,0,0,0,0
14309,safe_upgrade,0,0,B,BB,B→BB,5,23,1,24,1
14310,safe_upgrade,0,0,A,AA,A→AA,5,3,0,3,1
14312,safe_upgrade,0,0,BBB,A,BBB→A,5,4,0,4,1
14313,safe_upgrade,0,0,B,BB,B→BB,5,4,0,4,1
14314,safe_upgrade,0,0,BB,BBB,BB→BBB,5,0,0,0,0
14317,safe_upgrade,0,0,BBB,A,BBB→A,5,2,0,2,1
14318,safe_upgrade,0,0,CCC,B,CCC→B,5,27,1,28,1
14319,safe_upgrade,0,0,CCC,B,CCC→B,5,30,16,46,1
14320,safe_upgrade,0,0,BBB,A,BBB→A,5,2,0,2,1
14321,safe_upgrade,0,0,BBB,A,BBB→A,5,7,2,9,1
14322,safe_upgrade,0,0,BBB,A,BBB→A,5,13,8,21,1
14323,safe_upgrade,0,0,B,BB,B→BB,5,0,0,0,0
14324,safe_upgrade,0,0,BB,BBB,BB→BBB,5,6,0,6,1
14325,safe_upgrade,0,0,A,AA,A→AA,5,0,0,0,0
14326,safe_upgrade,0,0,A,AA,A→AA,5,0,0,0,0
14327,safe_upgrade,0,0,CCC,B,CCC→B,5,31,5,36,1
14329,safe_upgrade,0,0,CCC,B,CCC→B,5,37,17,54,1
14330,safe_upgrade,0,0,B,BB,B→BB,5,5,0,5,1
14333,safe_upgrade,0,0,CCC,B,CCC→B,5,12,2,14,1
14334,safe_upgrade,0,0,CCC,B,CCC→B,5,32,6,38,1
14337,safe_upgrade,0,0,B,BB,B→BB,5,6,0,6,1
14338,safe_upgrade,0,0,BBB,A,BBB→A,5,8,7,15,1
14340,safe_upgrade,0,0,B,BB,B→BB,5,2,0,2,1
14341,safe_upgrade,0,0,A,AA,A→AA,5,37,15,52,1
14342,safe_upgrade,0,0,CCC,B,CCC→B,5,28,15,43,1
14343,safe_upgrade,0,0,B,BB,B→BB,5,37,17,54,1
14345,safe_upgrade,0,0,A,AA,A→AA,5,1,0,1,1
14346,safe_upgrade,0,0,CCC,B,CCC→B,5,11,0,11,1
14347,safe_upgrade,0,0,A,AA,A→AA,5,26,2,28,1
14348,safe_upgrade,0,0,BBB,A,BBB→A,5,12,4,16,1
14349,safe_upgrade,0,0,BB,BBB,BB→BBB,5,3,0,3,1
14350,safe_upgrade,0,0,CCC,B,CCC→B,5,39,18,57,1
14351,safe_upgrade,0,0,BBB,A,BBB→A,5,0,0,0,0
14352,safe_upgrade,0,0,BBB,A,BBB→A,5,0,0,0,0
14354,safe_upgrade,0,0,BB,BBB,BB→BBB,5,4,3,7,1
14355,safe_upgrade,0,0,BBB,A,BBB→A,5,1,0,1,1
14356,safe_upgrade,0,0,B,BB,B→BB,5,8,2,10,1
14358,safe_upgrade,0,0,B,BB,B→BB,5,23,1,24,1
14359,safe_upgrade,0,0,BBB,A,BBB→A,5,3,0,3,1
14360,safe_upgrade,0,0,CCC,B,CCC→B,5,11,1,12,1
14361,safe_upgrade,0,0,CCC,B,CCC→B,5,9,0,9,1
14362,safe_upgrade,0,0,B,BB,B→BB,5,0,0,0,0
14363,safe_upgrade,0,0,BB,BBB,BB→BBB,5,1,0,1,1
14364,safe_upgrade,0,0,B,BB,B→BB,5,13,9,22,1
14366,safe_upgrade,0,0,A,AA,A→AA,5,9,1,10,1
14368,safe_upgrade,0,0,CCC,B,CCC→B,5,31,7,38,1
14369,safe_upgrade,0,0,BB,BBB,BB→BBB,5,6,0,6,1
14370,safe_upgrade,0,0,BBB,A,BBB→A,5,6,0,6,1
14371,safe_upgrade,0,0,CCC,B,CCC→B,5,38,17,55,1
14372,safe_upgrade,0,0,CCC,B,CCC→B,5,30,6,36,1
14373,safe_upgrade,0,0,B,BB,B→BB,5,17,10,27,1
14374,safe_upgrade,0,0,A,AA,A→AA,5,0,0,0,0
14375,safe_upgrade,0,0,BB,BBB,BB→BBB,5,11,1,12,1
14376,safe_upgrade,0,0,BB,BBB,BB→BBB,5,5,0,5,1
14377,safe_upgrade,0,0,BBB,A,BBB→A,5,4,0,4,1
14378,safe_upgrade,0,0,CCC,B,CCC→B,5,17,3,20,1
14380,safe_upgrade,0,0,CCC,B,CCC→B,5,6,0,6,1
14382,safe_upgrade,0,0,BBB,A,BBB→A,5,0,0,0,0
14383,safe_upgrade,0,0,B,BB,B→BB,5,3,0,3,1
14384,safe_upgrade,0,0,CCC,B,CCC→B,5,36,17,53,1
14385,safe_upgrade,0,0,BBB,A,BBB→A,5,6,0,6,1
14388,safe_upgrade,0,0,A,AA,A→AA,5,0,0,0,0
14389,safe_upgrade,0,0,BBB,A,BBB→A,5,0,0,0,0
14390,safe_upgrade,0,0,BBB,A,BBB→A,5,0,0,0,0
14391,safe_upgrade,0,0,BB,BBB,BB→BBB,5,1,0,1,1
14392,safe_upgrade,0,0,CCC,B,CCC→B,5,30,2,32,1
14393,safe_upgrade,0,0,BB,BBB,BB→BBB,5,9,8,17,1
14394,safe_upgrade,0,0,BB,BBB,BB→BBB,5,1,0,1,1
14395,safe_upgrade,0,0,BB,BBB,BB→BBB,5,10,2,12,1
14396,safe_upgrade,0,0,BBB,A,BBB→A,5,8,0,8,1
14397,safe_upgrade,0,0,A,AA,A→AA,5,3,0,3,1
14398,safe_upgrade,0,0,BB,BBB,BB→BBB,5,2,0,2,1
14399,safe_upgrade,0,0,BBB,A,BBB→A,5,0,0,0,0
14400,safe_upgrade,0,0,CCC,B,CCC→B,5,38,17,55,1
14401,safe_upgrade,0,0,CCC,B,CCC→B,5,38,15,53,1
14402,safe_upgrade,0,0,CCC,B,CCC→B,5,33,10,43,1
14403,safe_upgrade,0,0,BBB,A,BBB→A,5,0,0,0,0
14404,safe_upgrade,0,0,CCC,B,CCC→B,5,34,16,50,1
14405,safe_upgrade,0,0,CCC,B,CCC→B,5,3,0,3,1
14406,safe_upgrade,0,0,CCC,B,CCC→B,5,3,0,3,1
14408,safe_upgrade,0,0,BBB,A,BBB→A,5,1,0,1,1
14409,safe_upgrade,0,0,B,BB,B→BB,5,30,4,34,1
14411,safe_upgrade,0,0,A,AA,A→AA,5,1,0,1,1
14412,safe_upgrade,0,0,BB,BBB,BB→BBB,5,5,0,5,1
14413,safe_upgrade,0,0,B,BB,B→BB,5,9,2,11,1
14414,safe_upgrade,0,0,B,BB,B→BB,5,6,1,7,1
14415,safe_upgrade,0,0,CCC,B,CCC→B,5,37,17,54,1
14416,safe_upgrade,0,0,CCC,B,CCC→B,5,5,0,5,1
14418,safe_upgrade,0,0,A,AA,A→AA,5,5,1,6,1
14419,safe_upgrade,0,0,CCC,B,CCC→B,5,30,1,31,1
14420,safe_upgrade,0,0,CCC,B,CCC→B,5,26,1,27,1
