,group,is_risky,default,from_grade,to_grade,transition,year_horizon,l1_count,l2_count,total_warnings,any_warning
11783,safe_upgrade,0,0,CCC,B,CCC→B,4,5,0,5,1
11784,safe_upgrade,0,0,BBB,A,BBB→A,4,0,0,0,0
11785,safe_upgrade,0,0,CCC,B,CCC→B,4,5,0,5,1
11786,safe_upgrade,0,0,B,BB,B→BB,4,4,1,5,1
11787,safe_upgrade,0,0,CCC,B,CCC→B,4,39,6,45,1
11788,safe_upgrade,0,0,A,AA,A→AA,4,1,0,1,1
11789,safe_upgrade,0,0,CCC,B,CCC→B,4,41,15,56,1
11791,safe_upgrade,0,0,A,AA,A→AA,4,2,0,2,1
11792,safe_upgrade,0,0,CCC,B,CCC→B,4,26,16,42,1
11793,safe_upgrade,0,0,B,BB,B→BB,4,16,1,17,1
11794,safe_upgrade,0,0,CCC,B,CCC→B,4,39,12,51,1
11796,safe_upgrade,0,0,B,BB,B→BB,4,36,15,51,1
11799,safe_upgrade,0,0,BBB,A,BBB→A,4,2,0,2,1
11800,safe_upgrade,0,0,BBB,A,BBB→A,4,2,0,2,1
11802,safe_upgrade,0,0,CCC,B,CCC→B,4,44,16,60,1
11803,safe_upgrade,0,0,BB,BBB,BB→BBB,4,8,0,8,1
11804,safe_upgrade,0,0,B,BB,B→BB,4,28,1,29,1
11805,safe_upgrade,0,0,CCC,B,CCC→B,4,41,15,56,1
11806,safe_upgrade,0,0,BBB,A,BBB→A,4,6,1,7,1
11809,safe_upgrade,0,0,CCC,B,CCC→B,4,28,6,34,1
11810,safe_upgrade,0,0,B,BB,B→BB,4,23,1,24,1
11811,safe_upgrade,0,0,A,AA,A→AA,4,21,1,22,1
11812,safe_upgrade,0,0,CCC,B,CCC→B,4,32,4,36,1
11813,safe_upgrade,0,0,CCC,B,CCC→B,4,23,16,39,1
11814,safe_upgrade,0,0,BBB,A,BBB→A,4,2,0,2,1
11815,safe_upgrade,0,0,B,BB,B→BB,4,11,1,12,1
11816,safe_upgrade,0,0,CCC,B,CCC→B,4,31,11,42,1
11818,safe_upgrade,0,0,BB,BBB,BB→BBB,4,4,1,5,1
11821,safe_upgrade,0,0,A,AA,A→AA,4,1,0,1,1
11822,safe_upgrade,0,0,B,BB,B→BB,4,26,1,27,1
11823,safe_upgrade,0,0,B,BB,B→BB,4,7,1,8,1
11824,safe_upgrade,0,0,BB,BBB,BB→BBB,4,9,0,9,1
11825,safe_upgrade,0,0,CCC,B,CCC→B,4,40,16,56,1
11826,safe_upgrade,0,0,CCC,B,CCC→B,4,5,0,5,1
11827,safe_upgrade,0,0,BBB,A,BBB→A,4,1,0,1,1
11828,safe_upgrade,0,0,BBB,A,BBB→A,4,8,2,10,1
11829,safe_upgrade,0,0,B,BB,B→BB,4,29,1,30,1
11830,safe_upgrade,0,0,B,BB,B→BB,4,29,1,30,1
11831,safe_upgrade,0,0,A,AA,A→AA,4,0,0,0,0
11832,safe_upgrade,0,0,B,BB,B→BB,4,1,0,1,1
11833,safe_upgrade,0,0,BB,BBB,BB→BBB,4,1,0,1,1
11834,safe_upgrade,0,0,BB,BBB,BB→BBB,4,6,0,6,1
11835,safe_upgrade,0,0,B,BB,B→BB,4,25,1,26,1
11836,safe_upgrade,0,0,CCC,B,CCC→B,4,36,4,40,1
11837,safe_upgrade,0,0,CCC,B,CCC→B,4,14,0,14,1
11838,safe_upgrade,0,0,B,BB,B→BB,4,28,3,31,1
11839,safe_upgrade,0,0,B,BB,B→BB,4,15,6,21,1
11841,safe_upgrade,0,0,B,BB,B→BB,4,3,0,3,1
11842,safe_upgrade,0,0,BBB,A,BBB→A,4,4,0,4,1
11843,safe_upgrade,0,0,BB,BBB,BB→BBB,4,0,0,0,0
11844,safe_upgrade,0,0,BBB,A,BBB→A,4,0,0,0,0
11846,safe_upgrade,0,0,A,AA,A→AA,4,6,0,6,1
11847,safe_upgrade,0,0,BB,BBB,BB→BBB,4,10,3,13,1
11849,safe_upgrade,0,0,BB,BBB,BB→BBB,4,4,0,4,1
11850,safe_upgrade,0,0,CCC,B,CCC→B,4,11,1,12,1
11851,safe_upgrade,0,0,CCC,B,CCC→B,4,40,13,53,1
11852,safe_upgrade,0,0,BBB,A,BBB→A,4,0,0,0,0
11853,safe_upgrade,0,0,CCC,B,CCC→B,4,27,7,34,1
11854,safe_upgrade,0,0,CCC,B,CCC→B,4,2,0,2,1
11857,safe_upgrade,0,0,BBB,A,BBB→A,4,4,0,4,1
11858,safe_upgrade,0,0,B,BB,B→BB,4,24,3,27,1
11859,safe_upgrade,0,0,BBB,A,BBB→A,4,1,0,1,1
11860,safe_upgrade,0,0,CCC,B,CCC→B,4,32,6,38,1
11862,safe_upgrade,0,0,CCC,B,CCC→B,4,34,11,45,1
11864,safe_upgrade,0,0,CCC,B,CCC→B,4,20,16,36,1
11865,safe_upgrade,0,0,CCC,B,CCC→B,4,4,0,4,1
11866,safe_upgrade,0,0,B,BB,B→BB,4,8,0,8,1
11867,safe_upgrade,0,0,CCC,B,CCC→B,4,26,1,27,1
11869,safe_upgrade,0,0,BB,BBB,BB→BBB,4,2,0,2,1
11870,safe_upgrade,0,0,BBB,A,BBB→A,4,1,0,1,1
11871,safe_upgrade,0,0,A,AA,A→AA,4,9,0,9,1
11874,safe_upgrade,0,0,A,AA,A→AA,4,5,1,6,1
11875,safe_upgrade,0,0,CCC,B,CCC→B,4,36,9,45,1
11876,safe_upgrade,0,0,CCC,B,CCC→B,4,23,16,39,1
11877,safe_upgrade,0,0,CCC,B,CCC→B,4,17,14,31,1
11879,safe_upgrade,0,0,BBB,A,BBB→A,4,4,1,5,1
11880,safe_upgrade,0,0,A,AA,A→AA,4,4,0,4,1
11881,safe_upgrade,0,0,CCC,B,CCC→B,4,34,13,47,1
11882,safe_upgrade,0,0,B,BB,B→BB,4,9,0,9,1
11883,safe_upgrade,0,0,B,BB,B→BB,4,2,0,2,1
11884,safe_upgrade,0,0,B,BB,B→BB,4,4,0,4,1
11885,safe_upgrade,0,0,B,BB,B→BB,4,2,0,2,1
11886,safe_upgrade,0,0,B,BB,B→BB,4,4,0,4,1
11887,safe_upgrade,0,0,B,BB,B→BB,4,4,0,4,1
11888,safe_upgrade,0,0,B,BB,B→BB,4,17,1,18,1
11889,safe_upgrade,0,0,CCC,B,CCC→B,4,3,0,3,1
11890,safe_upgrade,0,0,BBB,A,BBB→A,4,9,0,9,1
11891,safe_upgrade,0,0,B,BB,B→BB,4,25,1,26,1
11892,safe_upgrade,0,0,BBB,A,BBB→A,4,3,0,3,1
11893,safe_upgrade,0,0,CCC,B,CCC→B,4,38,10,48,1
11894,safe_upgrade,0,0,BB,BBB,BB→BBB,4,4,0,4,1
11896,safe_upgrade,0,0,CCC,B,CCC→B,4,38,7,45,1
11897,safe_upgrade,0,0,B,BB,B→BB,4,25,1,26,1
11898,safe_upgrade,0,0,CCC,B,CCC→B,4,32,3,35,1
11899,safe_upgrade,0,0,BBB,A,BBB→A,4,7,0,7,1
11900,safe_upgrade,0,0,BB,BBB,BB→BBB,4,5,0,5,1
11901,safe_upgrade,0,0,CCC,B,CCC→B,4,4,0,4,1
11902,safe_upgrade,0,0,B,BB,B→BB,4,8,1,9,1
11903,safe_upgrade,0,0,B,BB,B→BB,4,2,0,2,1
11906,safe_upgrade,0,0,CCC,B,CCC→B,4,31,0,31,1
11907,safe_upgrade,0,0,BBB,A,BBB→A,4,1,0,1,1
11908,safe_upgrade,0,0,BB,BBB,BB→BBB,4,1,0,1,1
11909,safe_upgrade,0,0,BB,BBB,BB→BBB,4,14,0,14,1
11911,safe_upgrade,0,0,B,BB,B→BB,4,10,2,12,1
11912,safe_upgrade,0,0,CCC,B,CCC→B,4,34,7,41,1
11914,safe_upgrade,0,0,BB,BBB,BB→BBB,4,3,0,3,1
11915,safe_upgrade,0,0,CCC,B,CCC→B,4,28,1,29,1
11916,safe_upgrade,0,0,B,BB,B→BB,4,25,1,26,1
11917,safe_upgrade,0,0,B,BB,B→BB,4,7,1,8,1
11918,safe_upgrade,0,0,BB,BBB,BB→BBB,4,26,3,29,1
11919,safe_upgrade,0,0,CCC,B,CCC→B,4,31,1,32,1
11920,safe_upgrade,0,0,BBB,A,BBB→A,4,3,0,3,1
11921,safe_upgrade,0,0,CCC,B,CCC→B,4,4,0,4,1
11922,safe_upgrade,0,0,CCC,B,CCC→B,4,33,1,34,1
11923,safe_upgrade,0,0,BB,BBB,BB→BBB,4,7,1,8,1
11924,safe_upgrade,0,0,CCC,B,CCC→B,4,36,6,42,1
11925,safe_upgrade,0,0,B,BB,B→BB,4,23,1,24,1
11927,safe_upgrade,0,0,CCC,B,CCC→B,4,16,9,25,1
11928,safe_upgrade,0,0,B,BB,B→BB,4,1,0,1,1
11929,safe_upgrade,0,0,BB,BBB,BB→BBB,4,7,0,7,1
11930,safe_upgrade,0,0,CCC,B,CCC→B,4,36,6,42,1
11931,safe_upgrade,0,0,A,AA,A→AA,4,3,0,3,1
11932,safe_upgrade,0,0,A,AA,A→AA,4,3,0,3,1
11933,safe_upgrade,0,0,B,BB,B→BB,4,12,4,16,1
11934,safe_upgrade,0,0,BB,BBB,BB→BBB,4,6,0,6,1
11935,safe_upgrade,0,0,BB,BBB,BB→BBB,4,7,0,7,1
11936,safe_upgrade,0,0,B,BB,B→BB,4,5,0,5,1
11937,safe_upgrade,0,0,CCC,B,CCC→B,4,12,4,16,1
11938,safe_upgrade,0,0,CCC,B,CCC→B,4,41,12,53,1
11940,safe_upgrade,0,0,BBB,A,BBB→A,4,20,1,21,1
11941,safe_upgrade,0,0,B,BB,B→BB,4,13,5,18,1
11942,safe_upgrade,0,0,CCC,B,CCC→B,4,40,15,55,1
11943,safe_upgrade,0,0,BBB,A,BBB→A,4,9,3,12,1
11946,safe_upgrade,0,0,B,BB,B→BB,4,10,0,10,1
11947,safe_upgrade,0,0,BB,BBB,BB→BBB,4,23,1,24,1
11948,safe_upgrade,0,0,BBB,A,BBB→A,4,0,0,0,0
11949,safe_upgrade,0,0,B,BB,B→BB,4,24,2,26,1
11950,safe_upgrade,0,0,B,BB,B→BB,4,13,1,14,1
11951,safe_upgrade,0,0,CCC,B,CCC→B,4,0,0,0,0
11952,safe_upgrade,0,0,BBB,A,BBB→A,4,4,0,4,1
11953,safe_upgrade,0,0,CCC,B,CCC→B,4,43,15,58,1
11956,safe_upgrade,0,0,CCC,B,CCC→B,4,22,1,23,1
11957,safe_upgrade,0,0,B,BB,B→BB,4,25,15,40,1
11958,safe_upgrade,0,0,CCC,B,CCC→B,4,40,16,56,1
11959,safe_upgrade,0,0,B,BB,B→BB,4,6,0,6,1
11961,safe_upgrade,0,0,CCC,B,CCC→B,4,41,10,51,1
11962,safe_upgrade,0,0,BB,BBB,BB→BBB,4,3,0,3,1
11963,safe_upgrade,0,0,B,BB,B→BB,4,25,1,26,1
11966,safe_upgrade,0,0,BBB,A,BBB→A,4,3,0,3,1
11967,safe_upgrade,0,0,B,BB,B→BB,4,22,1,23,1
11968,safe_upgrade,0,0,B,BB,B→BB,4,9,1,10,1
11970,safe_upgrade,0,0,CCC,B,CCC→B,4,42,15,57,1
11974,safe_upgrade,0,0,BB,BBB,BB→BBB,4,6,0,6,1
11975,safe_upgrade,0,0,CCC,B,CCC→B,4,37,6,43,1
11976,safe_upgrade,0,0,CCC,B,CCC→B,4,4,0,4,1
11977,safe_upgrade,0,0,A,AA,A→AA,4,11,2,13,1
11978,safe_upgrade,0,0,CCC,B,CCC→B,4,28,2,30,1
11980,safe_upgrade,0,0,BB,BBB,BB→BBB,4,14,4,18,1
11982,safe_upgrade,0,0,CCC,B,CCC→B,4,13,5,18,1
11983,safe_upgrade,0,0,B,BB,B→BB,4,25,1,26,1
11984,safe_upgrade,0,0,CCC,B,CCC→B,4,35,1,36,1
11985,safe_upgrade,0,0,BBB,A,BBB→A,4,0,0,0,0
11986,safe_upgrade,0,0,BBB,A,BBB→A,4,3,0,3,1
11988,safe_upgrade,0,0,CCC,B,CCC→B,4,11,1,12,1
11990,safe_upgrade,0,0,B,BB,B→BB,4,8,0,8,1
11991,safe_upgrade,0,0,A,AA,A→AA,4,3,0,3,1
11992,safe_upgrade,0,0,BB,BBB,BB→BBB,4,1,0,1,1
11993,safe_upgrade,0,0,BB,BBB,BB→BBB,4,9,3,12,1
11994,safe_upgrade,0,0,B,BB,B→BB,4,6,0,6,1
11995,safe_upgrade,0,0,B,BB,B→BB,4,12,6,18,1
11996,safe_upgrade,0,0,BBB,A,BBB→A,4,6,4,10,1
11997,safe_upgrade,0,0,CCC,B,CCC→B,4,29,1,30,1
11999,safe_upgrade,0,0,CCC,B,CCC→B,4,41,15,56,1
12002,safe_upgrade,0,0,BB,BBB,BB→BBB,4,0,0,0,0
12004,safe_upgrade,0,0,BB,BBB,BB→BBB,4,14,6,20,1
12005,safe_upgrade,0,0,BB,BBB,BB→BBB,4,10,5,15,1
12006,safe_upgrade,0,0,A,AA,A→AA,4,1,0,1,1
12007,safe_upgrade,0,0,B,BB,B→BB,4,9,5,14,1
12008,safe_upgrade,0,0,BB,BBB,BB→BBB,4,0,0,0,0
12009,safe_upgrade,0,0,B,BB,B→BB,4,27,1,28,1
12010,safe_upgrade,0,0,B,BB,B→BB,4,30,3,33,1
12011,safe_upgrade,0,0,CCC,B,CCC→B,4,40,16,56,1
12012,safe_upgrade,0,0,BB,BBB,BB→BBB,4,32,12,44,1
12013,safe_upgrade,0,0,B,BB,B→BB,4,2,0,2,1
12014,safe_upgrade,0,0,BB,BBB,BB→BBB,4,12,4,16,1
12015,safe_upgrade,0,0,BB,BBB,BB→BBB,4,29,1,30,1
12016,safe_upgrade,0,0,B,BB,B→BB,4,11,11,22,1
12017,safe_upgrade,0,0,B,BB,B→BB,4,7,0,7,1
12019,safe_upgrade,0,0,CCC,B,CCC→B,4,16,10,26,1
12020,safe_upgrade,0,0,BBB,A,BBB→A,4,4,0,4,1
12021,safe_upgrade,0,0,B,BB,B→BB,4,36,1,37,1
12023,safe_upgrade,0,0,BB,BBB,BB→BBB,4,8,0,8,1
12027,safe_upgrade,0,0,BB,BBB,BB→BBB,4,3,0,3,1
12028,safe_upgrade,0,0,B,BB,B→BB,4,22,1,23,1
12029,safe_upgrade,0,0,A,AA,A→AA,4,0,0,0,0
12030,safe_upgrade,0,0,B,BB,B→BB,4,12,2,14,1
12032,safe_upgrade,0,0,BB,BBB,BB→BBB,4,11,4,15,1
12034,safe_upgrade,0,0,CCC,B,CCC→B,4,31,16,47,1
12035,safe_upgrade,0,0,CCC,B,CCC→B,4,43,15,58,1
12036,safe_upgrade,0,0,BB,BBB,BB→BBB,4,5,0,5,1
12037,safe_upgrade,0,0,A,AA,A→AA,4,1,0,1,1
12038,safe_upgrade,0,0,A,AA,A→AA,4,3,0,3,1
12040,safe_upgrade,0,0,CCC,B,CCC→B,4,41,15,56,1
12041,safe_upgrade,0,0,BBB,A,BBB→A,4,16,10,26,1
12042,safe_upgrade,0,0,A,AA,A→AA,4,3,0,3,1
12044,safe_upgrade,0,0,A,AA,A→AA,4,2,0,2,1
12045,safe_upgrade,0,0,BB,BBB,BB→BBB,4,13,3,16,1
12046,safe_upgrade,0,0,B,BB,B→BB,4,4,0,4,1
12048,safe_upgrade,0,0,BB,BBB,BB→BBB,4,12,9,21,1
12049,safe_upgrade,0,0,A,AA,A→AA,4,1,0,1,1
12051,safe_upgrade,0,0,A,AA,A→AA,4,1,0,1,1
12052,safe_upgrade,0,0,A,AA,A→AA,4,34,12,46,1
12054,safe_upgrade,0,0,CCC,B,CCC→B,4,8,0,8,1
12055,safe_upgrade,0,0,BB,BBB,BB→BBB,4,2,0,2,1
12056,safe_upgrade,0,0,CCC,B,CCC→B,4,8,2,10,1
12057,safe_upgrade,0,0,BB,BBB,BB→BBB,4,6,1,7,1
12059,safe_upgrade,0,0,B,BB,B→BB,4,4,0,4,1
12060,safe_upgrade,0,0,CCC,B,CCC→B,4,30,1,31,1
12061,safe_upgrade,0,0,BB,BBB,BB→BBB,4,16,3,19,1
12062,safe_upgrade,0,0,BBB,A,BBB→A,4,13,6,19,1
12065,safe_upgrade,0,0,BBB,A,BBB→A,4,1,0,1,1
12066,safe_upgrade,0,0,B,BB,B→BB,4,16,12,28,1
12067,safe_upgrade,0,0,CCC,B,CCC→B,4,42,15,57,1
12069,safe_upgrade,0,0,CCC,B,CCC→B,4,12,4,16,1
12071,safe_upgrade,0,0,CCC,B,CCC→B,4,7,1,8,1
12072,safe_upgrade,0,0,B,BB,B→BB,4,2,0,2,1
12074,safe_upgrade,0,0,CCC,B,CCC→B,4,18,15,33,1
12076,safe_upgrade,0,0,CCC,B,CCC→B,4,34,4,38,1
12078,safe_upgrade,0,0,A,AA,A→AA,4,0,0,0,0
12079,safe_upgrade,0,0,BBB,A,BBB→A,4,5,0,5,1
12081,safe_upgrade,0,0,BB,BBB,BB→BBB,4,6,0,6,1
12083,safe_upgrade,0,0,B,BB,B→BB,4,9,1,10,1
12084,safe_upgrade,0,0,CCC,B,CCC→B,4,39,15,54,1
12085,safe_upgrade,0,0,CCC,B,CCC→B,4,19,5,24,1
12086,safe_upgrade,0,0,CCC,B,CCC→B,4,36,10,46,1
12087,safe_upgrade,0,0,A,AA,A→AA,4,3,0,3,1
12088,safe_upgrade,0,0,CCC,B,CCC→B,4,31,1,32,1
12089,safe_upgrade,0,0,A,AA,A→AA,4,5,0,5,1
12090,safe_upgrade,0,0,CCC,B,CCC→B,4,32,16,48,1
12091,safe_upgrade,0,0,CCC,B,CCC→B,4,35,6,41,1
12092,safe_upgrade,0,0,BB,BBB,BB→BBB,4,3,0,3,1
12094,safe_upgrade,0,0,A,AA,A→AA,4,4,0,4,1
12097,safe_upgrade,0,0,CCC,B,CCC→B,4,26,12,38,1
12098,safe_upgrade,0,0,CCC,B,CCC→B,4,36,15,51,1
12099,safe_upgrade,0,0,BB,BBB,BB→BBB,4,10,0,10,1
12100,safe_upgrade,0,0,A,AA,A→AA,4,1,0,1,1
12101,safe_upgrade,0,0,A,AA,A→AA,4,3,0,3,1
12103,safe_upgrade,0,0,BBB,A,BBB→A,4,1,0,1,1
12104,safe_upgrade,0,0,BBB,A,BBB→A,4,1,0,1,1
12105,safe_upgrade,0,0,B,BB,B→BB,4,16,10,26,1
12106,safe_upgrade,0,0,CCC,B,CCC→B,4,26,1,27,1
12107,safe_upgrade,0,0,CCC,B,CCC→B,4,28,4,32,1
12108,safe_upgrade,0,0,B,BB,B→BB,4,7,1,8,1
12109,safe_upgrade,0,0,A,AA,A→AA,4,0,0,0,0
12110,safe_upgrade,0,0,B,BB,B→BB,4,0,0,0,0
12112,safe_upgrade,0,0,B,BB,B→BB,4,38,11,49,1
12113,safe_upgrade,0,0,B,BB,B→BB,4,17,11,28,1
12116,safe_upgrade,0,0,B,BB,B→BB,4,1,0,1,1
12117,safe_upgrade,0,0,CCC,B,CCC→B,4,40,15,55,1
12118,safe_upgrade,0,0,CCC,B,CCC→B,4,35,8,43,1
12120,safe_upgrade,0,0,CCC,B,CCC→B,4,23,16,39,1
12121,safe_upgrade,0,0,B,BB,B→BB,4,23,1,24,1
12123,safe_upgrade,0,0,CCC,B,CCC→B,4,43,16,59,1
12124,safe_upgrade,0,0,B,BB,B→BB,4,11,2,13,1
12125,safe_upgrade,0,0,CCC,B,CCC→B,4,3,0,3,1
12126,safe_upgrade,0,0,CCC,B,CCC→B,4,40,15,55,1
12127,safe_upgrade,0,0,CCC,B,CCC→B,4,41,15,56,1
12128,safe_upgrade,0,0,B,BB,B→BB,4,0,0,0,0
12129,safe_upgrade,0,0,CCC,B,CCC→B,4,41,10,51,1
12130,safe_upgrade,0,0,CCC,B,CCC→B,4,30,1,31,1
12131,safe_upgrade,0,0,CCC,B,CCC→B,4,28,1,29,1
12132,safe_upgrade,0,0,BB,BBB,BB→BBB,4,11,0,11,1
12133,safe_upgrade,0,0,BB,BBB,BB→BBB,4,24,1,25,1
12134,safe_upgrade,0,0,B,BB,B→BB,4,23,15,38,1
12135,safe_upgrade,0,0,BB,BBB,BB→BBB,4,0,0,0,0
12136,safe_upgrade,0,0,CCC,B,CCC→B,4,41,15,56,1
12138,safe_upgrade,0,0,CCC,B,CCC→B,4,33,1,34,1
12139,safe_upgrade,0,0,BB,BBB,BB→BBB,4,2,0,2,1
12142,safe_upgrade,0,0,CCC,B,CCC→B,4,33,12,45,1
12144,safe_upgrade,0,0,CCC,B,CCC→B,4,34,2,36,1
12146,safe_upgrade,0,0,BBB,A,BBB→A,4,10,4,14,1
12147,safe_upgrade,0,0,BB,BBB,BB→BBB,4,4,0,4,1
12148,safe_upgrade,0,0,BBB,A,BBB→A,4,11,4,15,1
12150,safe_upgrade,0,0,A,AA,A→AA,4,2,0,2,1
12151,safe_upgrade,0,0,BB,BBB,BB→BBB,4,3,0,3,1
12152,safe_upgrade,0,0,CCC,B,CCC→B,4,29,1,30,1
12153,safe_upgrade,0,0,B,BB,B→BB,4,27,2,29,1
12154,safe_upgrade,0,0,CCC,B,CCC→B,4,43,15,58,1
12155,safe_upgrade,0,0,CCC,B,CCC→B,4,42,16,58,1
12157,safe_upgrade,0,0,BB,BBB,BB→BBB,4,22,1,23,1
12158,safe_upgrade,0,0,B,BB,B→BB,4,8,0,8,1
12159,safe_upgrade,0,0,CCC,B,CCC→B,4,24,4,28,1
12160,safe_upgrade,0,0,B,BB,B→BB,4,16,10,26,1
12161,safe_upgrade,0,0,B,BB,B→BB,4,2,0,2,1
12162,safe_upgrade,0,0,B,BB,B→BB,4,2,0,2,1
12163,safe_upgrade,0,0,BBB,A,BBB→A,4,10,5,15,1
12164,safe_upgrade,0,0,A,AA,A→AA,4,31,12,43,1
12165,safe_upgrade,0,0,BBB,A,BBB→A,4,2,0,2,1
12166,safe_upgrade,0,0,B,BB,B→BB,4,23,1,24,1
12167,safe_upgrade,0,0,CCC,B,CCC→B,4,22,16,38,1
12168,safe_upgrade,0,0,BB,BBB,BB→BBB,4,12,3,15,1
12169,safe_upgrade,0,0,BB,BBB,BB→BBB,4,9,0,9,1
12170,safe_upgrade,0,0,BB,BBB,BB→BBB,4,2,0,2,1
12171,safe_upgrade,0,0,BB,BBB,BB→BBB,4,0,0,0,0
12172,safe_upgrade,0,0,BB,BBB,BB→BBB,4,6,0,6,1
12174,safe_upgrade,0,0,B,BB,B→BB,4,17,11,28,1
12175,safe_upgrade,0,0,CCC,B,CCC→B,4,15,6,21,1
12177,safe_upgrade,0,0,CCC,B,CCC→B,4,26,1,27,1
12178,safe_upgrade,0,0,CCC,B,CCC→B,4,39,13,52,1
12179,safe_upgrade,0,0,CCC,B,CCC→B,4,20,16,36,1
12180,safe_upgrade,0,0,A,AA,A→AA,4,3,0,3,1
12181,safe_upgrade,0,0,CCC,B,CCC→B,4,36,1,37,1
12182,safe_upgrade,0,0,CCC,B,CCC→B,4,3,0,3,1
12184,safe_upgrade,0,0,CCC,B,CCC→B,4,28,13,41,1
12185,safe_upgrade,0,0,CCC,B,CCC→B,4,21,1,22,1
12186,safe_upgrade,0,0,B,BB,B→BB,4,17,11,28,1
12187,safe_upgrade,0,0,BB,BBB,BB→BBB,4,23,1,24,1
12188,safe_upgrade,0,0,CCC,B,CCC→B,4,33,1,34,1
12189,safe_upgrade,0,0,CCC,B,CCC→B,4,26,1,27,1
12190,safe_upgrade,0,0,B,BB,B→BB,4,21,11,32,1
12191,safe_upgrade,0,0,CCC,B,CCC→B,4,12,5,17,1
12194,safe_upgrade,0,0,CCC,B,CCC→B,4,17,11,28,1
12195,safe_upgrade,0,0,B,BB,B→BB,4,30,6,36,1
12196,safe_upgrade,0,0,BBB,A,BBB→A,4,2,0,2,1
12197,safe_upgrade,0,0,B,BB,B→BB,4,10,1,11,1
12198,safe_upgrade,0,0,B,BB,B→BB,4,27,1,28,1
12199,safe_upgrade,0,0,BB,BBB,BB→BBB,4,4,0,4,1
12200,safe_upgrade,0,0,B,BB,B→BB,4,7,1,8,1
12201,safe_upgrade,0,0,B,BB,B→BB,4,1,0,1,1
12202,safe_upgrade,0,0,CCC,B,CCC→B,4,27,4,31,1
12203,safe_upgrade,0,0,A,AA,A→AA,4,2,0,2,1
12204,safe_upgrade,0,0,B,BB,B→BB,4,20,11,31,1
12206,safe_upgrade,0,0,BB,BBB,BB→BBB,4,1,0,1,1
12207,safe_upgrade,0,0,B,BB,B→BB,4,30,15,45,1
12208,safe_upgrade,0,0,BB,BBB,BB→BBB,4,6,0,6,1
12210,safe_upgrade,0,0,B,BB,B→BB,4,30,3,33,1
12211,safe_upgrade,0,0,B,BB,B→BB,4,6,1,7,1
12212,safe_upgrade,0,0,BBB,A,BBB→A,4,2,0,2,1
12213,safe_upgrade,0,0,CCC,B,CCC→B,4,38,11,49,1
12214,safe_upgrade,0,0,CCC,B,CCC→B,4,41,15,56,1
12215,safe_upgrade,0,0,A,AA,A→AA,4,2,0,2,1
12216,safe_upgrade,0,0,A,AA,A→AA,4,0,0,0,0
12217,safe_upgrade,0,0,BBB,A,BBB→A,4,1,0,1,1
12220,safe_upgrade,0,0,BB,BBB,BB→BBB,4,26,1,27,1
12221,safe_upgrade,0,0,BB,BBB,BB→BBB,4,10,5,15,1
12222,safe_upgrade,0,0,CCC,B,CCC→B,4,22,10,32,1
12223,safe_upgrade,0,0,B,BB,B→BB,4,4,0,4,1
12224,safe_upgrade,0,0,A,AA,A→AA,4,2,0,2,1
12225,safe_upgrade,0,0,B,BB,B→BB,4,26,1,27,1
12227,safe_upgrade,0,0,B,BB,B→BB,4,9,4,13,1
12228,safe_upgrade,0,0,B,BB,B→BB,4,33,3,36,1
12229,safe_upgrade,0,0,CCC,B,CCC→B,4,41,15,56,1
12231,safe_upgrade,0,0,BBB,A,BBB→A,4,29,6,35,1
12232,safe_upgrade,0,0,CCC,B,CCC→B,4,29,9,38,1
12233,safe_upgrade,0,0,B,BB,B→BB,4,6,1,7,1
12234,safe_upgrade,0,0,CCC,B,CCC→B,4,35,15,50,1
12235,safe_upgrade,0,0,CCC,B,CCC→B,4,32,7,39,1
12238,safe_upgrade,0,0,BBB,A,BBB→A,4,1,0,1,1
12239,safe_upgrade,0,0,BBB,A,BBB→A,4,10,4,14,1
12240,safe_upgrade,0,0,B,BB,B→BB,4,13,9,22,1
12241,safe_upgrade,0,0,CCC,B,CCC→B,4,28,2,30,1
12242,safe_upgrade,0,0,BB,BBB,BB→BBB,4,5,0,5,1
12243,safe_upgrade,0,0,BB,BBB,BB→BBB,4,7,0,7,1
12244,safe_upgrade,0,0,BBB,A,BBB→A,4,1,0,1,1
12245,safe_upgrade,0,0,B,BB,B→BB,4,8,0,8,1
12246,safe_upgrade,0,0,CCC,B,CCC→B,4,33,1,34,1
12247,safe_upgrade,0,0,BB,BBB,BB→BBB,4,1,0,1,1
12248,safe_upgrade,0,0,BB,BBB,BB→BBB,4,13,10,23,1
12249,safe_upgrade,0,0,BB,BBB,BB→BBB,4,34,5,39,1
12250,safe_upgrade,0,0,B,BB,B→BB,4,21,1,22,1
12252,safe_upgrade,0,0,B,BB,B→BB,4,7,0,7,1
12255,safe_upgrade,0,0,B,BB,B→BB,4,20,10,30,1
12256,safe_upgrade,0,0,BB,BBB,BB→BBB,4,5,2,7,1
12257,safe_upgrade,0,0,B,BB,B→BB,4,13,6,19,1
12258,safe_upgrade,0,0,CCC,B,CCC→B,4,15,0,15,1
12259,safe_upgrade,0,0,BB,BBB,BB→BBB,4,35,6,41,1
12260,safe_upgrade,0,0,CCC,B,CCC→B,4,15,3,18,1
12261,safe_upgrade,0,0,BB,BBB,BB→BBB,4,32,12,44,1
12262,safe_upgrade,0,0,CCC,B,CCC→B,4,25,1,26,1
12263,safe_upgrade,0,0,CCC,B,CCC→B,4,12,5,17,1
