antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,lift_vs_baseline,antecedents_str,consequents_str,has_distress,conf_safe,conf_diff,safe_ant_present,group_redundant
"frozenset({'Attr58=HIGH', 'Attr25=LOW'})","frozenset({'Attr49=LOW', 'Attr35=LOW'})",0.24405850091407677,0.42321755027422303,0.2056672760511883,0.8426966292134832,1.9911665493726796,1.0,0.10237743517073353,3.6666884303995837,0.6584925433293028,0.44554455445544555,0.7272743460531705,0.6643288761618172,9.657118501324899,Attr25=LOW & Attr58=HIGH,Attr35=LOW & Attr49=LOW,True,0.71444261394838,0.12825401526510316,True,True
"frozenset({'Attr58=HIGH', 'Attr35=LOW', 'Attr25=LOW'})",frozenset({'Attr56=LOW'}),0.22120658135283364,0.44149908592321757,0.20749542961608775,0.9380165289256198,2.1246171483325633,1.0,0.10983292614861183,9.010481413772089,0.6796757047424046,0.45582329317269077,0.8890181385345794,0.7039979124959361,10.749463640896249,Attr25=LOW & Attr35=LOW & Attr58=HIGH,Attr56=LOW,True,0.9904109589041097,-0.052394429978489865,True,True
"frozenset({'Attr56=LOW', 'Attr58=HIGH', 'Attr25=LOW'})",frozenset({'Attr35=LOW'}),0.21572212065813529,0.5383912248628885,0.20749542961608775,0.961864406779661,1.7865529049523754,1.0,0.09135253284493447,12.104407881373143,0.561360812462134,0.37959866220735783,0.9173854673602954,0.6736316940519698,11.02275508939361,Attr25=LOW & Attr56=LOW & Attr58=HIGH,Attr35=LOW,True,0.9494418910045961,0.012422515775064924,True,True
"frozenset({'Attr56=LOW', 'Attr35=LOW', 'Attr25=LOW'})",frozenset({'Attr58=HIGH'}),0.24040219378427788,0.4186471663619744,0.20749542961608775,0.8631178707224334,2.06168329818852,1.0,0.10685173240109755,4.247105423522241,0.6779369900920815,0.45951417004048584,0.7645455197646889,0.6793755292476795,9.891141449037612,Attr25=LOW & Attr35=LOW & Attr56=LOW,Attr58=HIGH,True,0.8942486085343229,-0.031130737811889464,True,True
"frozenset({'Attr58=HIGH', 'Attr25=LOW'})","frozenset({'Attr35=LOW', 'Attr56=LOW'})",0.24405850091407677,0.41590493601462525,0.20749542961608775,0.850187265917603,2.044186525085401,1.0,0.10599029440959329,3.898834552102376,0.6757240490281203,0.4585858585858586,0.7435130968917959,0.6745441824093509,9.742959554670007,Attr25=LOW & Attr58=HIGH,Attr35=LOW & Attr56=LOW,True,0.7940691927512357,0.0561180731663673,True,True
"frozenset({'Attr35=LOW', 'Attr25=LOW'})","frozenset({'Attr56=LOW', 'Attr58=HIGH'})",0.2979890310786106,0.3811700182815356,0.20749542961608775,0.6963190184049081,1.8267937797001665,1.0,0.09391094519215666,2.0377633741436307,0.6447090675477241,0.439922480620155,0.5092658879393935,0.6203417633990967,7.97966319354875,Attr25=LOW & Attr35=LOW,Attr56=LOW & Attr58=HIGH,True,0.8576512455516014,-0.16133222714669337,True,True
"frozenset({'Attr56=LOW', 'Attr25=LOW'})","frozenset({'Attr35=LOW', 'Attr58=HIGH'})",0.25045703839122485,0.37385740402193784,0.20749542961608775,0.8284671532846716,2.2159977156318598,1.0,0.1138602114241216,3.6502781127231723,0.7320941227033416,0.49780701754385964,0.7260482710853002,0.6917396891117734,9.494051828820774,Attr25=LOW & Attr56=LOW,Attr35=LOW & Attr58=HIGH,True,0.8520919269298762,-0.023624773645204655,True,True
"frozenset({'Attr46=LOW', 'Attr38=LOW', 'Attr53=LOW'})",frozenset({'Attr25=LOW'}),0.2595978062157221,0.46983546617915906,0.2093235831809872,0.8063380281690142,1.716213624157396,1.0,0.08735532687853642,2.737576865547617,0.5636422448649523,0.40246045694200355,0.6347134531325889,0.625931659998904,9.240456909648017,Attr38=LOW & Attr46=LOW & Attr53=LOW,Attr25=LOW,True,0.7992882562277579,0.007049771941256333,True,True
"frozenset({'Attr46=LOW', 'Attr38=LOW', 'Attr25=LOW'})",frozenset({'Attr53=LOW'}),0.24314442413162707,0.4369287020109689,0.2093235831809872,0.8609022556390977,1.9703495139522447,1.0,0.10308680554395089,4.048026088245466,0.650686665400924,0.44466019417475733,0.7529660189434625,0.6699908767735238,9.865750986240739,Attr25=LOW & Attr38=LOW & Attr46=LOW,Attr53=LOW,True,0.8691950464396285,-0.008292790800530803,True,True
"frozenset({'Attr46=LOW', 'Attr53=LOW', 'Attr25=LOW'})",frozenset({'Attr38=LOW'}),0.2586837294332724,0.45612431444241314,0.2093235831809872,0.8091872791519434,1.7740498665174873,1.0,0.09133164443582914,2.850311463199945,0.5885719824035236,0.4141048824593129,0.6491611485583633,0.6340525574116431,9.273108700848185,Attr25=LOW & Attr46=LOW & Attr53=LOW,Attr38=LOW,True,0.7728836889194769,0.03630359023246654,True,True
"frozenset({'Attr38=LOW', 'Attr53=LOW', 'Attr25=LOW'})",frozenset({'Attr46=LOW'}),0.23948811700182815,0.5484460694698354,0.2093235831809872,0.8740458015267176,1.5936768447837153,1.0,0.07797726672660249,3.5850645393607024,0.4898282667114546,0.36176935229067936,0.7210649936644313,0.6278562340966922,10.01637313870243,Attr25=LOW & Attr38=LOW & Attr53=LOW,Attr46=LOW,True,0.7071788413098236,0.16686696021689407,True,True
"frozenset({'Attr46=LOW', 'Attr38=LOW'})","frozenset({'Attr53=LOW', 'Attr25=LOW'})",0.3336380255941499,0.30895795246800734,0.2093235831809872,0.6273972602739726,2.0306881737861713,1.0,0.10624346192795002,1.8546349069792452,0.7616822709819635,0.48312236286919824,0.4608103210842936,0.6524560265866903,7.189834965315168,Attr38=LOW & Attr46=LOW,Attr25=LOW & Attr53=LOW,True,0.6291316526610644,-0.001734392387091832,True,True
"frozenset({'Attr46=LOW', 'Attr25=LOW'})","frozenset({'Attr38=LOW', 'Attr53=LOW'})",0.3290676416819013,0.29981718464351004,0.2093235831809872,0.6361111111111111,2.1216632791327914,1.0,0.11066344929464021,1.9241665154834837,0.7879656842330713,0.49891067538126366,0.4802944589498114,0.6671409214092141,7.289693784277879,Attr25=LOW & Attr46=LOW,Attr38=LOW & Attr53=LOW,True,0.6277249860257126,0.008386125085398488,True,True
"frozenset({'Attr38=LOW', 'Attr53=LOW'})","frozenset({'Attr46=LOW', 'Attr25=LOW'})",0.29981718464351004,0.3290676416819013,0.2093235831809872,0.6981707317073171,2.1216632791327914,1.0,0.11066344929464021,2.2228870053367316,0.7550480577376949,0.49891067538126366,0.5501345783212601,0.6671409214092141,8.000883421768405,Attr38=LOW & Attr53=LOW,Attr25=LOW & Attr46=LOW,True,0.5470043838285436,0.1511663478787736,True,True
"frozenset({'Attr38=LOW', 'Attr25=LOW'})","frozenset({'Attr46=LOW', 'Attr53=LOW'})",0.30255941499085925,0.350091407678245,0.2093235831809872,0.6918429003021147,1.9761778927689646,1.0,0.10340013168053099,2.109017098612753,0.7082648932334441,0.47216494845360824,0.5258454752890485,0.6448770637280808,7.92836786205449,Attr25=LOW & Attr38=LOW,Attr46=LOW & Attr53=LOW,True,0.5250116877045348,0.16683121259757994,True,True
"frozenset({'Attr53=LOW', 'Attr25=LOW'})","frozenset({'Attr46=LOW', 'Attr38=LOW'})",0.30895795246800734,0.3336380255941499,0.2093235831809872,0.6775147928994082,2.0306881737861713,1.0,0.10624346192795002,2.0663334619190574,0.7344793327326078,0.48312236286919824,0.5160510060794959,0.6524560265866903,7.764170894497148,Attr25=LOW & Attr53=LOW,Attr38=LOW & Attr46=LOW,True,0.4977836879432624,0.1797311049561458,True,True
"frozenset({'Attr55=LOW', 'Attr46=LOW', 'Attr38=LOW'})",frozenset({'Attr25=LOW'}),0.26416819012797077,0.46983546617915906,0.2056672760511883,0.7785467128027681,1.657062458766981,1.0,0.08155169129270845,2.394024223034734,0.5388764665286404,0.38927335640138405,0.5822932824245316,0.6081449517321234,8.921974532365908,Attr38=LOW & Attr46=LOW & Attr55=LOW,Attr25=LOW,True,0.7737682165163082,0.004778496286459877,True,True
"frozenset({'Attr55=LOW', 'Attr46=LOW', 'Attr25=LOW'})",frozenset({'Attr38=LOW'}),0.2623400365630713,0.45612431444241314,0.2056672760511883,0.7839721254355401,1.7187685475480579,1.0,0.08600760672305982,2.5176180928230227,0.566911744458213,0.4010695187165776,0.6027991684478671,0.6174369645213773,8.98414857091898,Attr25=LOW & Attr46=LOW & Attr55=LOW,Attr38=LOW,True,0.7726957726957727,0.011276352739767348,True,True
"frozenset({'Attr55=LOW', 'Attr38=LOW', 'Attr25=LOW'})",frozenset({'Attr46=LOW'}),0.22760511882998172,0.5484460694698354,0.2056672760511883,0.9036144578313253,1.6475903614457832,1.0,0.08083814323767001,4.684872029250458,0.5088757396449706,0.36057692307692313,0.786546997707429,0.6393072289156627,10.355223453227902,Attr25=LOW & Attr38=LOW & Attr55=LOW,Attr46=LOW,True,0.7513477088948788,0.15226674893644654,True,True
"frozenset({'Attr46=LOW', 'Attr38=LOW', 'Attr25=LOW'})",frozenset({'Attr55=LOW'}),0.24314442413162707,0.453382084095064,0.2056672760511883,0.8458646616541353,1.8656772980839196,1.0,0.09542995030229706,3.5463503812369015,0.6130649490069779,0.41899441340782123,0.7180199663037191,0.6497468469561,9.693423458096795,Attr25=LOW & Attr38=LOW & Attr46=LOW,Attr55=LOW,True,0.8630030959752323,-0.017138434321096963,True,True
"frozenset({'Attr55=LOW', 'Attr38=LOW'})","frozenset({'Attr46=LOW', 'Attr25=LOW'})",0.3016453382084095,0.3290676416819013,0.2056672760511883,0.6818181818181819,2.0719696969696972,1.0,0.1064055559826075,2.108644554714025,0.7408376963350786,0.48387096774193544,0.5257617042358188,0.6534090909090909,7.8134867874355995,Attr38=LOW & Attr55=LOW,Attr25=LOW & Attr46=LOW,True,0.5506172839506173,0.13120089786756461,True,True
"frozenset({'Attr55=LOW', 'Attr25=LOW'})","frozenset({'Attr46=LOW', 'Attr38=LOW'})",0.2897623400365631,0.3336380255941499,0.2056672760511883,0.7097791798107256,2.1273929389395447,1.0,0.1089915410298487,2.2960515857245056,0.746146146146146,0.4923413566739606,0.5644697156556019,0.6631087679875546,8.133913690390372,Attr25=LOW & Attr55=LOW,Attr38=LOW & Attr46=LOW,True,0.5747422680412372,0.1350369117694884,True,True
"frozenset({'Attr46=LOW', 'Attr38=LOW'})","frozenset({'Attr55=LOW', 'Attr25=LOW'})",0.3336380255941499,0.2897623400365631,0.2056672760511883,0.6164383561643836,2.1273929389395443,1.0,0.1089915410298487,1.851691042047532,0.795275110501448,0.4923413566739606,0.45995310378872023,0.6631087679875546,7.064248328366432,Attr38=LOW & Attr46=LOW,Attr25=LOW & Attr55=LOW,True,0.6246498599439776,-0.00821150377959401,True,True
"frozenset({'Attr46=LOW', 'Attr25=LOW'})","frozenset({'Attr55=LOW', 'Attr38=LOW'})",0.3290676416819013,0.3016453382084095,0.2056672760511883,0.625,2.0719696969696972,1.0,0.1064055559826075,1.862279098110908,0.7711171662125341,0.48387096774193544,0.46302356020942403,0.6534090909090909,7.162362888482632,Attr25=LOW & Attr46=LOW,Attr38=LOW & Attr55=LOW,True,0.6232532140860816,0.0017467859139184139,True,True
"frozenset({'Attr38=LOW', 'Attr25=LOW'})","frozenset({'Attr55=LOW', 'Attr46=LOW'})",0.30255941499085925,0.3857404021937843,0.2056672760511883,0.6797583081570997,1.7622170358385474,1.0,0.08895788562509817,1.9181125176779001,0.6201718363186252,0.42613636363636365,0.478654150481945,0.6064668318036683,7.789881087171443,Attr25=LOW & Attr38=LOW,Attr46=LOW & Attr55=LOW,True,0.5212716222533894,0.1584866859037103,True,True
"frozenset({'Attr46=LOW', 'Attr38=LOW', 'working_capital_to_assets=LOW'})",frozenset({'Attr25=LOW'}),0.2687385740402194,0.46983546617915906,0.21206581352833637,0.7891156462585033,1.6795574260832735,1.0,0.08580290031382742,2.514006015214954,0.5532974137931033,0.4027777777777777,0.6022284775979355,0.6202387569813916,9.043092191172628,Attr38=LOW & Attr46=LOW & working_capital_to_assets=LOW,Attr25=LOW,True,0.7875507442489851,0.0015649020095181987,True,True
"frozenset({'Attr46=LOW', 'Attr38=LOW', 'Attr25=LOW'})",frozenset({'working_capital_to_assets=LOW'}),0.24314442413162707,0.45429616087751373,0.21206581352833637,0.8721804511278195,1.9198499266274336,1.0,0.10160623510656429,4.269330035487685,0.6330480593036815,0.43691148775894534,0.7657712119494716,0.6694906279783966,9.994996632348695,Attr25=LOW & Attr38=LOW & Attr46=LOW,working_capital_to_assets=LOW,True,0.9009287925696595,-0.02874834144184002,True,True
"frozenset({'Attr46=LOW', 'working_capital_to_assets=LOW', 'Attr25=LOW'})",frozenset({'Attr38=LOW'}),0.27148080438756855,0.45612431444241314,0.21206581352833637,0.7811447811447811,1.7125699209867546,1.0,0.08823681774278179,2.4850935170862045,0.5711342101847444,0.4113475177304965,0.5976006564241859,0.62303732043211,8.95174782560523,Attr25=LOW & Attr46=LOW & working_capital_to_assets=LOW,Attr38=LOW,True,0.7765176784523016,0.004627102692479568,True,True
"frozenset({'Attr38=LOW', 'working_capital_to_assets=LOW', 'Attr25=LOW'})",frozenset({'Attr46=LOW'}),0.236745886654479,0.5484460694698354,0.21206581352833637,0.8957528957528956,1.6332561132561132,1.0,0.08222346252953619,4.331572889159721,0.5079909147222794,0.37001594896331746,0.7691369796632952,0.6412097812097811,10.265131676466227,Attr25=LOW & Attr38=LOW & working_capital_to_assets=LOW,Attr46=LOW,True,0.7357774968394438,0.1599753989134518,True,True
"frozenset({'Attr46=LOW', 'Attr38=LOW'})","frozenset({'working_capital_to_assets=LOW', 'Attr25=LOW'})",0.3336380255941499,0.29981718464351004,0.21206581352833637,0.6356164383561643,2.120013364517207,1.0,0.112035400004679,1.92155434289563,0.7928196395629346,0.5032537960954446,0.4795879680961407,0.6714667557634479,7.28402494302672,Attr38=LOW & Attr46=LOW,Attr25=LOW & working_capital_to_assets=LOW,True,0.6521008403361345,-0.016484401979970142,True,True
"frozenset({'Attr46=LOW', 'Attr25=LOW'})","frozenset({'Attr38=LOW', 'working_capital_to_assets=LOW'})",0.3290676416819013,0.3062157221206581,0.21206581352833637,0.6444444444444444,2.1045439469320066,1.0,0.111300128004171,1.9512682815356488,0.7822512449497322,0.5010799136069114,0.48751280925193957,0.6684908789386401,7.385191956124313,Attr25=LOW & Attr46=LOW,Attr38=LOW & working_capital_to_assets=LOW,True,0.650642817216322,-0.006198372771877625,True,True
"frozenset({'Attr38=LOW', 'working_capital_to_assets=LOW'})","frozenset({'Attr46=LOW', 'Attr25=LOW'})",0.3062157221206581,0.3290676416819013,0.21206581352833637,0.6925373134328359,2.1045439469320066,1.0,0.111300128004171,2.1821586411316805,0.7564853936668029,0.5010799136069114,0.5417381756069788,0.6684908789386401,7.936325684193293,Attr38=LOW & working_capital_to_assets=LOW,Attr25=LOW & Attr46=LOW,True,0.5534950071326676,0.13904230630016823,True,True
"frozenset({'Attr38=LOW', 'Attr25=LOW'})","frozenset({'Attr46=LOW', 'working_capital_to_assets=LOW'})",0.30255941499085925,0.3921389396709324,0.21206581352833637,0.7009063444108761,1.7873928689638656,1.0,0.09342048534636321,2.0323435451406198,0.6316321688434943,0.4393939393939393,0.5079572041887194,0.6208494426017084,8.032232943216776,Attr25=LOW & Attr38=LOW,Attr46=LOW & working_capital_to_assets=LOW,True,0.544179523141655,0.1567268212692211,True,True
"frozenset({'working_capital_to_assets=LOW', 'Attr25=LOW'})","frozenset({'Attr46=LOW', 'Attr38=LOW'})",0.29981718464351004,0.3336380255941499,0.21206581352833637,0.7073170731707317,2.120013364517207,1.0,0.112035400004679,2.2767367458866543,0.7545241739443594,0.5032537960954446,0.5607748670079293,0.6714667557634479,8.105698488429125,Attr25=LOW & working_capital_to_assets=LOW,Attr38=LOW & Attr46=LOW,True,0.5691931540342299,0.1381239191365018,True,True
"frozenset({'Attr55=LOW', 'Attr38=LOW', 'Attr53=LOW'})",frozenset({'Attr25=LOW'}),0.26416819012797077,0.46983546617915906,0.21206581352833637,0.8027681660899653,1.7086155130397316,1.0,0.0879502287698565,2.6880271977933847,0.5636217605482972,0.4063047285464097,0.6279799546593483,0.6270650168971227,9.199547073372846,Attr38=LOW & Attr53=LOW & Attr55=LOW,Attr25=LOW,True,0.7744488411531939,0.028319324936771362,True,True
"frozenset({'Attr55=LOW', 'Attr38=LOW', 'Attr25=LOW'})",frozenset({'Attr53=LOW'}),0.22760511882998172,0.4369287020109689,0.21206581352833637,0.931726907630522,2.1324461024012367,1.0,0.11261860438690012,8.247338423486388,0.6875433584982656,0.4686868686868687,0.8787487612788817,0.7085412780830435,10.677385960661658,Attr25=LOW & Attr38=LOW & Attr55=LOW,Attr53=LOW,True,0.9231805929919137,0.008546314638608332,True,True
"frozenset({'Attr55=LOW', 'Attr53=LOW', 'Attr25=LOW'})",frozenset({'Attr38=LOW'}),0.2577696526508227,0.45612431444241314,0.21206581352833637,0.8226950354609928,1.8036640657200924,1.0,0.09449080742892091,3.0674588665447873,0.6003163750636996,0.4225865209471767,0.6739972584778591,0.6438124475902158,9.427904624839549,Attr25=LOW & Attr53=LOW & Attr55=LOW,Attr38=LOW,True,0.7955865272938444,0.027108508167148382,True,True
"frozenset({'Attr38=LOW', 'Attr53=LOW', 'Attr25=LOW'})",frozenset({'Attr55=LOW'}),0.23948811700182815,0.453382084095064,0.21206581352833637,0.8854961832061068,1.9530903718295984,1.0,0.103486191926045,4.773796465569771,0.6416611405835544,0.44106463878326996,0.790523117771707,0.6766190593449889,10.147592000781499,Attr25=LOW & Attr38=LOW & Attr53=LOW,Attr55=LOW,True,0.86272040302267,0.022775780183436845,True,True
"frozenset({'Attr55=LOW', 'Attr38=LOW'})","frozenset({'Attr53=LOW', 'Attr25=LOW'})",0.3016453382084095,0.30895795246800734,0.21206581352833637,0.703030303030303,2.2754886139501522,1.0,0.11887008746394659,2.3269783233220163,0.802649395197689,0.5321100917431192,0.5702581369248035,0.6947104177873409,8.056573043044706,Attr38=LOW & Attr55=LOW,Attr25=LOW & Attr53=LOW,True,0.6765432098765432,0.026487093153759855,True,True
"frozenset({'Attr55=LOW', 'Attr25=LOW'})","frozenset({'Attr38=LOW', 'Attr53=LOW'})",0.2897623400365631,0.29981718464351004,0.21206581352833637,0.7318611987381702,2.4410248518888973,1.0,0.12519008452285857,2.611270029035379,0.8311809346292104,0.5617433414043583,0.61704458409864,0.719589135954451,8.386968782980292,Attr25=LOW & Attr55=LOW,Attr38=LOW & Attr53=LOW,True,0.7061855670103092,0.025675631727861026,True,True
"frozenset({'Attr38=LOW', 'Attr53=LOW'})","frozenset({'Attr55=LOW', 'Attr25=LOW'})",0.29981718464351004,0.2897623400365631,0.21206581352833637,0.7073170731707317,2.4410248518888973,1.0,0.12519008452285857,2.426645338208409,0.8431169532727107,0.5617433414043583,0.5879084659572463,0.719589135954451,8.105698488429125,Attr38=LOW & Attr53=LOW,Attr25=LOW & Attr55=LOW,True,0.6673161227471992,0.040000950423532466,True,True
"frozenset({'Attr38=LOW', 'Attr25=LOW'})","frozenset({'Attr55=LOW', 'Attr53=LOW'})",0.30255941499085925,0.3537477148080439,0.21206581352833637,0.7009063444108761,1.9813734904018045,1.0,0.10503611188166129,2.1607020848337113,0.7101674424910742,0.4773662551440328,0.5371874692864193,0.6501947742726215,8.032232943216776,Attr25=LOW & Attr38=LOW,Attr53=LOW & Attr55=LOW,True,0.6404862085086488,0.06042013590222728,True,True
"frozenset({'Attr53=LOW', 'Attr25=LOW'})","frozenset({'Attr55=LOW', 'Attr38=LOW'})",0.30895795246800734,0.3016453382084095,0.21206581352833637,0.6863905325443787,2.2754886139501522,1.0,0.11887008746394659,2.2268290159014867,0.8111430395913154,0.5321100917431192,0.5509309458161652,0.6947104177873409,7.865884923682701,Attr25=LOW & Attr53=LOW,Attr38=LOW & Attr55=LOW,True,0.6072695035460992,0.07912102899827944,True,True
"frozenset({'Attr53=LOW', 'Attr38=LOW', 'working_capital_to_assets=LOW'})",frozenset({'Attr25=LOW'}),0.2687385740402194,0.46983546617915906,0.21755027422303475,0.8095238095238095,1.7229942560681861,1.0,0.0912873610085258,2.783363802559415,0.5738235294117646,0.41754385964912283,0.6407224958949097,0.6362794144895312,9.276965265082266,Attr38=LOW & Attr53=LOW & working_capital_to_assets=LOW,Attr25=LOW,True,0.7862219792236195,0.023301830300190063,True,True
"frozenset({'Attr38=LOW', 'working_capital_to_assets=LOW', 'Attr25=LOW'})",frozenset({'Attr53=LOW'}),0.236745886654479,0.4369287020109689,0.21755027422303475,0.918918918918919,2.103132421124053,1.0,0.11410920126065728,6.944546008531388,0.6872138076787601,0.47695390781563135,0.8560021060021061,0.708413434354857,10.530609219823114,Attr25=LOW & Attr38=LOW & working_capital_to_assets=LOW,Attr53=LOW,True,0.9089759797724399,0.009942939146479035,True,True
"frozenset({'Attr53=LOW', 'working_capital_to_assets=LOW', 'Attr25=LOW'})",frozenset({'Attr38=LOW'}),0.26051188299817185,0.45612431444241314,0.21755027422303475,0.8350877192982457,1.8308335970185987,1.0,0.09872447018639147,3.2979695826364317,0.6136687060485505,0.4358974358974359,0.6967831343063543,0.6560208135569385,9.56992206292697,Attr25=LOW & Attr53=LOW & working_capital_to_assets=LOW,Attr38=LOW,True,0.8042505592841163,0.030837160014129394,True,True
"frozenset({'Attr38=LOW', 'Attr53=LOW', 'Attr25=LOW'})",frozenset({'working_capital_to_assets=LOW'}),0.23948811700182815,0.45429616087751373,0.21755027422303475,0.9083969465648856,1.999569938716267,1.0,0.10875174209331939,5.957266910420479,0.6573105203619909,0.4568138195777351,0.832137788177529,0.6936350930007527,10.410029724939644,Attr25=LOW & Attr38=LOW & Attr53=LOW,working_capital_to_assets=LOW,True,0.9055415617128463,0.002855384852039289,True,True
"frozenset({'Attr38=LOW', 'working_capital_to_assets=LOW'})","frozenset({'Attr53=LOW', 'Attr25=LOW'})",0.3062157221206581,0.30895795246800734,0.21755027422303475,0.71044776119403,2.299496599841032,1.0,0.12294249170312391,2.386588514672347,0.8145503260592774,0.5471264367816092,0.580991866066493,0.7072948865141747,8.141575486370707,Attr38=LOW & working_capital_to_assets=LOW,Attr25=LOW & Attr53=LOW,True,0.6837850689491203,0.02666269224490969,True,True
"frozenset({'Attr53=LOW', 'working_capital_to_assets=LOW'})","frozenset({'Attr38=LOW', 'Attr25=LOW'})",0.35283363802559414,0.30255941499085925,0.21755027422303475,0.6165803108808291,2.0378817525789334,1.0,0.11079713511291439,1.8190004446860026,0.7869605469306366,0.49686847599164935,0.45024752307159505,0.6678067717546139,7.065875098275095,Attr53=LOW & working_capital_to_assets=LOW,Attr25=LOW & Attr38=LOW,True,0.5196964221178171,0.09688388876301202,True,True
"frozenset({'working_capital_to_assets=LOW', 'Attr25=LOW'})","frozenset({'Attr38=LOW', 'Attr53=LOW'})",0.29981718464351004,0.29981718464351004,0.21755027422303475,0.7256097560975611,2.4201740035693042,1.0,0.12765993001547415,2.551777371521431,0.8380762226561643,0.5693779904306221,0.6081162835127047,0.7256097560975611,8.315328621750568,Attr25=LOW & working_capital_to_assets=LOW,Attr38=LOW & Attr53=LOW,True,0.7031784841075794,0.022431271989981627,True,True
"frozenset({'Attr38=LOW', 'Attr53=LOW'})","frozenset({'working_capital_to_assets=LOW', 'Attr25=LOW'})",0.29981718464351004,0.29981718464351004,0.21755027422303475,0.7256097560975611,2.4201740035693042,1.0,0.12765993001547415,2.551777371521431,0.8380762226561643,0.5693779904306221,0.6081162835127047,0.7256097560975611,8.315328621750568,Attr38=LOW & Attr53=LOW,Attr25=LOW & working_capital_to_assets=LOW,True,0.7004383828543594,0.025171373243201622,True,True
"frozenset({'Attr38=LOW', 'Attr25=LOW'})","frozenset({'Attr53=LOW', 'working_capital_to_assets=LOW'})",0.30255941499085925,0.35283363802559414,0.21755027422303475,0.7190332326283988,2.0378817525789334,1.0,0.11079713511291439,2.303355546382025,0.7302333777547717,0.49686847599164935,0.5658507860105484,0.6678067717546139,8.23996310554135,Attr25=LOW & Attr38=LOW,Attr53=LOW & working_capital_to_assets=LOW,True,0.6722767648433847,0.04675646778501408,True,True
"frozenset({'Attr53=LOW', 'Attr25=LOW'})","frozenset({'Attr38=LOW', 'working_capital_to_assets=LOW'})",0.30895795246800734,0.3062157221206581,0.21755027422303475,0.7041420118343195,2.2994965998410315,1.0,0.12294249170312391,2.3449908592321753,0.8177826686230046,0.5471264367816092,0.5735591053316804,0.7072948865141747,8.069312982053805,Attr25=LOW & Attr53=LOW,Attr38=LOW & working_capital_to_assets=LOW,True,0.6374113475177304,0.06673066431658903,True,True
"frozenset({'Attr55=LOW', 'Attr38=LOW', 'working_capital_to_assets=LOW'})",frozenset({'Attr25=LOW'}),0.2952468007312614,0.46983546617915906,0.226691042047532,0.7678018575851393,1.6341930587512499,1.0,0.08797362378805451,2.283241925655088,0.5506568762813272,0.42105263157894735,0.5620262624105903,0.6251460649793401,8.798840848761326,Attr38=LOW & Attr55=LOW & working_capital_to_assets=LOW,Attr25=LOW,True,0.7426545086119555,0.025147348973183825,True,True
"frozenset({'Attr55=LOW', 'Attr38=LOW', 'Attr25=LOW'})",frozenset({'working_capital_to_assets=LOW'}),0.22760511882998172,0.45429616087751373,0.226691042047532,0.9959839357429718,2.19236705372799,1.0,0.12329091036700099,135.88025594149738,0.7041372399312845,0.49799196787148586,0.9926405790666855,0.747488949762834,11.413757406224532,Attr25=LOW & Attr38=LOW & Attr55=LOW,working_capital_to_assets=LOW,True,0.9878706199460917,0.008113315796880127,True,True
"frozenset({'Attr55=LOW', 'working_capital_to_assets=LOW', 'Attr25=LOW'})",frozenset({'Attr38=LOW'}),0.2851919561243144,0.45612431444241314,0.226691042047532,0.7948717948717949,1.7426648168131136,1.0,0.09660805657583832,2.6513939670932367,0.5961966834419604,0.4404973357015986,0.6228399051928466,0.6459328914238734,9.109056391506117,Attr25=LOW & Attr55=LOW & working_capital_to_assets=LOW,Attr38=LOW,True,0.7695538057742782,0.025317989097516702,True,True
"frozenset({'Attr38=LOW', 'working_capital_to_assets=LOW', 'Attr25=LOW'})",frozenset({'Attr55=LOW'}),0.236745886654479,0.453382084095064,0.226691042047532,0.9575289575289575,2.111969111969112,1.0,0.11935469855519051,12.870367292670759,0.689820359281437,0.48915187376725844,0.922302139693444,0.7287644787644787,10.973071792084589,Attr25=LOW & Attr38=LOW & working_capital_to_assets=LOW,Attr55=LOW,True,0.9266750948166879,0.030853862712269642,True,True
"frozenset({'Attr55=LOW', 'Attr38=LOW'})","frozenset({'working_capital_to_assets=LOW', 'Attr25=LOW'})",0.3016453382084095,0.29981718464351004,0.226691042047532,0.7515151515151515,2.5065779748706576,1.0,0.13625258598504725,2.8178088910688004,0.860665428137139,0.6048780487804879,0.6451143286652424,0.7538063562453806,8.612198770151236,Attr38=LOW & Attr55=LOW,Attr25=LOW & working_capital_to_assets=LOW,True,0.7239506172839506,0.027564534231200866,True,True
"frozenset({'Attr55=LOW', 'Attr25=LOW'})","frozenset({'Attr38=LOW', 'working_capital_to_assets=LOW'})",0.2897623400365631,0.3062157221206581,0.226691042047532,0.7823343848580441,2.554847215028956,1.0,0.13796125784986413,3.187385740402193,0.8568781915556108,0.6138613861386137,0.6862632635503296,0.7613164461603653,8.965380423185831,Attr25=LOW & Attr55=LOW,Attr38=LOW & working_capital_to_assets=LOW,True,0.7556701030927835,0.02666428176526059,True,True
"frozenset({'Attr38=LOW', 'working_capital_to_assets=LOW'})","frozenset({'Attr55=LOW', 'Attr25=LOW'})",0.3062157221206581,0.2897623400365631,0.226691042047532,0.7402985074626866,2.554847215028956,1.0,0.13796125784986413,2.7348231734224293,0.877199413489736,0.6138613861386137,0.6343456462859448,0.7613164461603653,8.483658489999726,Attr38=LOW & working_capital_to_assets=LOW,Attr25=LOW & Attr55=LOW,True,0.6970993818354732,0.0431991256272134,True,True
